"case_id","domain","bias_profile","base_rate","evidence_signal","anchor","salience_multiplier","confirming_evidence","disconfirming_evidence","evidence_based_probability","judged_probability","confidence","outcome","brier_score","confidence_gap","bias_magnitude","probability_bin","review_flag"
659,"Organizational Strategy","balanced",0.596233181504067,0.0523034754442051,0.7206391134765,0.931939863367006,0.1939887895016,0.0344166389666498,0.648536656948272,0.648536656948272,0.601695424278273,1,0.123526481509097,-0.0468412326699995,0,"[0.6,0.7)","acceptable"
660,"Financial Risk","representativeness",0.411668843729421,0.155876871198416,0.769586328882724,1.46254151286557,0.168173218751326,0.0446949820965529,0.567545714927837,0.512988810008392,0.613756392696724,1,0.237179899177042,0.100767582688332,0.0545569049194455,"[0.5,0.6)","acceptable"
661,"AI Governance","confirmation",0.149306403961964,-0.176800550660118,0.298857058258727,0.991001676092856,0.0102883939398453,0.245525517594069,0.01,0.01,0.01,0,1e-04,0,0,"[0,0.1)","acceptable"
662,"Financial Risk","availability",0.177941433060914,-0.120775487856008,0.447212260728702,1.25474874807987,0.235907578328624,0.0996151003288105,0.0571659452049062,0.0717288981786587,0.0307876906923302,0,0.00514503483392438,-0.0409412074863284,0.0145629529737525,"[0,0.1)","acceptable"
663,"Financial Risk","confirmation",0.803588938515168,0.0961432982003316,0.899818453658372,0.923288459586911,0.182235957495868,0.278437101468444,0.899732236715499,0.948068017198239,0.965495774826514,0,0.8988329652342,0.017427757628275,0.0483357804827393,"[0.9,1]","review"
664,"Infrastructure","overconfidence",0.804379160422832,-0.0954597985837609,0.709107426786795,1.41310339483898,0.00439646341837943,0.10508479338605,0.708919361839071,0.708919361839071,0.792487106574699,1,0.0847279379121737,0.0835677447356283,0,"[0.7,0.8)","acceptable"
665,"Public Policy","representativeness",0.78313874443993,0.182150088134222,0.630956366471946,0.712756574130617,0.0518668865785003,0.128028269531205,0.965288832574151,0.901536301727174,0.912228163428239,1,0.00969509987756216,0.0106918617010653,0.0637525308469776,"[0.9,1]","acceptable"
666,"Healthcare","balanced",0.208420872362331,0.0905653398949653,0.585418328922242,0.973663350637071,0.29612116701901,0.120451397937722,0.298986212257296,0.298986212257296,0.305047603361032,0,0.0893927551199648,0.00606139110373638,0,"[0.2,0.3)","acceptable"
667,"Infrastructure","availability",0.249740916560404,0.235193261876702,0.407095071137883,1.3609044625191,0.0133444597246125,0.127376590808853,0.484934178437106,0.659949087463092,0.602784763485379,1,0.115634623117184,-0.0571643239777133,0.175014909025986,"[0.6,0.7)","review"
668,"Public Policy","balanced",0.596442468545865,-0.188013787497766,0.51717452602461,1.42634012210183,0.0110750009771436,0.0885247364407405,0.408428681048099,0.408428681048099,0.412118442570963,0,0.16681398750269,0.00368976152286399,0,"[0.4,0.5)","acceptable"
669,"Infrastructure","representativeness",0.288601738133002,0.145694973296486,0.509711400535889,1.00501178291161,0.24628854857292,0.267936116480269,0.434296711429488,0.383303470775718,0.398797464885601,1,0.380314609157276,0.0154939941098828,0.0509932406537701,"[0.3,0.4)","review"
670,"AI Governance","availability",0.727210218575783,0.0296222545439377,0.309363797795959,1.3732638371177,0.1108144515194,0.198492716392502,0.756832473119721,0.99,0.99,1,1e-04,0,0.233167526880279,"[0.9,1]","review"
671,"Financial Risk","balanced",0.236357777635567,0.210970100830309,0.69429499390535,1.08702486276161,0.217894493951462,0.172084761061706,0.447327878465876,0.447327878465876,0.416069230085505,0,0.200102230852782,-0.0312586483803713,0,"[0.4,0.5)","acceptable"
672,"Public Policy","availability",0.810955000948161,-0.108427821658552,0.20290651160758,1.44232801315375,0.0347950601717457,0.280110117746517,0.702527179289609,0.99,0.99,1,1e-04,0,0.287472820710391,"[0.9,1]","review"
673,"Infrastructure","anchoring",0.434272708452772,0.0848653936991468,0.715911729750223,1.37235186635517,0.103370966389775,0.296528156124987,0.519138102151919,0.607686234571156,0.573349362496764,1,0.153910090544958,-0.0343368720743924,0.0885481324192369,"[0.6,0.7)","acceptable"
674,"Public Policy","overconfidence",0.747046969621442,-0.155257525038905,0.216568830190226,1.10645102181006,0.222849745117128,0.0338079539593309,0.591789444582537,0.591789444582537,0.628505222415552,0,0.350214746719307,0.0367157778330147,0,"[0.5,0.6)","review"
675,"Infrastructure","confirmation",0.331129151128698,-0.199643697123975,0.226572583219968,1.16790315257385,0.277412396832369,0.14383250051178,0.131485454004724,0.303073996291496,0.315154740146098,0,0.0918538472280976,0.012080743854602,0.171588542286772,"[0.3,0.4)","review"
676,"Public Policy","confirmation",0.760955999803264,-0.141471131355502,0.243410484539345,1.46573157238308,0.265131195425056,0.201915292488411,0.619484868447762,0.760919472416863,0.722475663543953,1,0.0571594986694312,-0.0384438088729097,0.141434603969101,"[0.7,0.8)","review"
677,"Healthcare","confirmation",0.50863105043536,-0.15274186746683,0.213585478370078,1.1100666816812,0.113232666207477,0.0159287854330614,0.355889182968531,0.440900241032941,0.36099587959132,1,0.312592540477023,-0.0799043614416214,0.0850110580644104,"[0.4,0.5)","review"
678,"Financial Risk","confirmation",0.577915163035504,-0.219693313469179,0.358234614669345,0.810235998709686,0.28881142444443,0.132084581209347,0.358221849566326,0.543041385698598,0.450765311003619,1,0.208811175184258,-0.092276074694979,0.184819536132272,"[0.5,0.6)","review"
679,"AI Governance","overconfidence",0.12278605097672,0.235209443490021,0.524926415854134,0.968515203520656,0.0137871660059318,0.256488664378412,0.357995494466741,0.357995494466741,0.301193692253437,1,0.412169785125005,-0.0568018022133038,0,"[0.3,0.4)","review"
680,"Healthcare","representativeness",0.406974451290444,-0.123213815852068,0.810201505036093,0.831764177512378,0.0443464258918539,0.193969090981409,0.283760635438375,0.326885470986599,0.361574733343168,0,0.106854111142131,0.0346892623565688,0.0431248355482239,"[0.3,0.4)","acceptable"
681,"Public Policy","representativeness",0.522240249114111,0.129655399126932,0.75905368051026,1.55224415948614,0.245651906565763,0.192385399946943,0.651895648241043,0.606516258546617,0.609560789342893,1,0.154829454788153,0.00304453079627609,0.0453793896944262,"[0.6,0.7)","acceptable"
682,"AI Governance","availability",0.205074820457958,-0.0528160794638097,0.389614899689332,0.994291037484072,0.291776940319687,0.0462058698059991,0.152258740994148,0.15138950154909,0.166798493571117,0,0.0229187811792819,0.0154089920220271,0.000869239445057957,"[0.1,0.2)","acceptable"
683,"Financial Risk","overconfidence",0.47965626490768,-0.12392200040631,0.596211403561756,1.19992899182253,0.0749512857757509,0.118550125951879,0.35573426450137,0.35573426450137,0.298027970301919,0,0.126546866940331,-0.0577062941994518,0,"[0.3,0.4)","acceptable"
684,"Healthcare","representativeness",0.523823639343027,0.148308953386731,0.220557568292134,1.50191877342295,0.187812832044438,0.0122572060441598,0.672132592729758,0.620224459044402,0.537815187383635,1,0.144229461508117,-0.0824092716607674,0.051908133685356,"[0.6,0.7)","acceptable"
685,"AI Governance","balanced",0.141049288993236,-0.129908547969535,0.793209658120759,1.19283417912666,0.166382321133278,0.0313792847329751,0.0111407410237007,0.0111407410237007,0.01,0,0.000124116110557167,-0.00114074102370069,0,"[0,0.1)","acceptable"
686,"Healthcare","confirmation",0.631891325197648,-0.175149739487097,0.321821141056716,1.44321642804425,0.0736549342051148,0.201188858505338,0.456741585710552,0.445249432597775,0.449168609281143,0,0.198247057228641,0.00391917668336778,0.0114921531127765,"[0.4,0.5)","acceptable"
687,"Infrastructure","confirmation",0.556536727491766,-0.160700656939298,0.659616640210152,1.4527814198751,0.053382180375047,0.242884967615828,0.395836070552468,0.353532076186966,0.419578990924455,1,0.417920776519135,0.0660469147374887,0.0423039943655021,"[0.3,0.4)","review"
688,"Public Policy","availability",0.213530592992902,0.218994204886258,0.648929005605169,1.45386358099058,0.244397694454528,0.0715202161576599,0.432524797879159,0.628832051511823,0.600930788079998,0,0.395429749008568,-0.0279012634318244,0.196307253632663,"[0.6,0.7)","review"
689,"Financial Risk","availability",0.491433925018646,0.0295076817274094,0.661776556936093,1.28301888722926,0.0288115302566439,0.216986149200238,0.520941606746055,0.668377920598748,0.700392049532068,1,0.10997320354641,0.0320141289333199,0.147436313852693,"[0.6,0.7)","review"
690,"Infrastructure","availability",0.694984362774994,0.114550419384614,0.631971518113278,0.981341179390438,0.262069522636011,0.22378537778277,0.809534782159608,0.794429817882091,0.793284776340319,1,0.0422590997759904,-0.0011450415417722,0.0151049642775171,"[0.7,0.8)","acceptable"
691,"Healthcare","availability",0.406617350957822,-0.0493565166834742,0.867477660765871,0.870434859138913,0.201165027637035,0.182101989048533,0.357260834274348,0.310972283957443,0.348169728377086,0,0.0967037613897083,0.0371974444196437,0.0462885503169052,"[0.3,0.4)","acceptable"
692,"Organizational Strategy","anchoring",0.336896452668589,-0.136787527939305,0.320883794641122,1.48988460702822,0.0266666158335283,0.00948956720530987,0.200108924729284,0.254457616189611,0.261077600457969,0,0.0647486784368995,0.00661998426835769,0.0543486914603273,"[0.2,0.3)","acceptable"
693,"Financial Risk","balanced",0.471045713895,-0.163422266137786,0.30086539897602,1.00798441208899,0.0553229092620313,0.281946327374317,0.307623447757214,0.307623447757214,0.313858814287496,0,0.0946321856100355,0.00623536653028195,0,"[0.3,0.4)","acceptable"
694,"Public Policy","representativeness",0.586697503074538,0.245371520635672,0.400595978810452,1.14848831915297,0.0259139282628894,0.222925441665575,0.83206902371021,0.746188991487725,0.739585542647139,1,0.0644200280420183,-0.00660344884058572,0.0858800322224852,"[0.7,0.8)","acceptable"
695,"Public Policy","anchoring",0.587396851356607,0.193832066841424,0.350082274200395,0.896688222908415,0.0882169961929321,0.0431124303024262,0.78122891819803,0.587212928399094,0.590731933942809,1,0.170393166480851,0.00351900554371409,0.194015989798936,"[0.5,0.6)","review"
696,"Organizational Strategy","availability",0.47672693800414,-0.2102937187301,0.581069234921597,0.896685186144896,0.169181714463048,0.115226073679514,0.26643321927404,0.238906720819927,0.242340808829747,1,0.579262979613077,0.00343408800982045,0.0275264984541136,"[0.2,0.3)","review"
697,"Infrastructure","balanced",0.576700414670631,0.00370325415860862,0.655827058106661,0.741525076306425,0.229647681140341,0.174577726889402,0.58040366882924,0.58040366882924,0.573541102147229,0,0.336868418790442,-0.00686256668201135,0,"[0.5,0.6)","review"
698,"Healthcare","representativeness",0.372120552253909,0.195344359963201,0.399556786916219,0.88567151457537,0.203727279184386,0.297515303269029,0.56746491221711,0.49909438622999,0.493211337709472,1,0.25090643390631,-0.00588304852051819,0.0683705259871203,"[0.4,0.5)","review"
699,"AI Governance","availability",0.349758582795039,0.137862066272646,0.620176148787141,1.09032269867603,0.00155936786904931,0.120511862193234,0.487620649067685,0.531663862021634,0.56566699315071,0,0.282666462179759,0.034003131129076,0.0440432129539493,"[0.5,0.6)","review"
700,"Infrastructure","confirmation",0.130913477821741,-0.20103825640399,0.568369961343706,1.18829360348172,0.110155153856613,0.0585047451546416,0.01,0.0776474622811656,0.0702066797698014,0,0.00602912839870504,-0.00744078251136424,0.0676474622811657,"[0,0.1)","acceptable"
701,"Financial Risk","confirmation",0.756223542348016,-0.0740252822870389,0.210055582760833,1.35135396656115,0.0522969901794568,0.209057783265598,0.682198260060977,0.650865628061583,0.617447966689844,1,0.121894809668833,-0.033417661371739,0.031332631999394,"[0.6,0.7)","acceptable"
702,"Public Policy","representativeness",0.488923757011071,0.119379812967964,0.768841370008886,1.5756536212517,0.0789753538090736,0.279877554508857,0.608303569979034,0.566520635440247,0.562739644819687,1,0.187904359499127,-0.00378099062055992,0.0417829345387872,"[0.5,0.6)","acceptable"
703,"Organizational Strategy","availability",0.464071757590864,0.0347200152464211,0.693249809020199,0.971956255985424,0.281081172404811,0.201311899116263,0.498791772837285,0.48480378404326,0.434078254470441,0,0.235034709022663,-0.0507255295728181,0.0139879887940254,"[0.4,0.5)","acceptable"
704,"Financial Risk","anchoring",0.198280618782155,0.0221338863484561,0.634873092197813,1.36384339120705,0.26423162939027,0.255811878223903,0.220414505130611,0.406920869310852,0.47566979896914,0,0.1655845938807,0.0687489296582874,0.186506364180241,"[0.4,0.5)","review"
705,"AI Governance","availability",0.43449184964411,0.174660234944895,0.268981532729231,1.30341877343599,0.149355375487357,0.136015147576109,0.609152084589004,0.793980262930975,0.893853873939243,1,0.0424441320619901,0.0998736110082681,0.184828178341971,"[0.7,0.8)","review"
706,"AI Governance","availability",0.262927438912448,-0.11133033700753,0.671345292264596,1.07581724505872,0.284764619311318,0.081924867653288,0.151597101904917,0.163090776530234,0.162082524486063,1,0.700417048328767,-0.00100825204417113,0.0114936746253162,"[0.1,0.2)","review"
707,"Healthcare","overconfidence",0.720679779851343,0.125196027453057,0.277129613189027,1.39755015659612,0.0138509303564206,0.0201261676149443,0.845875807304401,0.845875807304401,0.984226130226161,1,0.0237542667740702,0.13835032292176,0,"[0.8,0.9)","review"
708,"Public Policy","availability",0.701733128947671,-0.15876825992018,0.730953752808273,1.01207146621309,0.131609354331158,0.129875827697106,0.542964869027492,0.549519251098853,0.549800554298988,1,0.202932905130538,0.000281303200134642,0.0065543820713615,"[0.5,0.6)","acceptable"
709,"Financial Risk","confirmation",0.729558491520584,0.163359811063856,0.870548456045799,1.10952771566808,0.144087833259255,0.155646999366581,0.89291830258444,0.95371211941354,0.914443515410643,1,0.0021425678891864,-0.039268604002897,0.0607938168291003,"[0.9,1]","acceptable"
710,"Infrastructure","representativeness",0.820837304077577,0.0497447630623356,0.313980310130864,0.861475813109428,0.255224982532673,0.0838283549062908,0.870582067139912,0.853171400068095,0.865460779817255,1,0.0215586377579634,0.0122893797491604,0.0174106670718175,"[0.8,0.9)","acceptable"
711,"Healthcare","balanced",0.281315922469366,-0.233061149134301,0.813933895807713,0.985774303437211,0.155442860419862,0.279179333103821,0.0482547733350657,0.0482547733350657,0.0874384043249694,0,0.00232852314961856,0.0391836309899037,0,"[0,0.1)","acceptable"
712,"Financial Risk","confirmation",0.70084274521796,0.00235704658553004,0.427366961631924,0.71791512046475,0.0867142471019179,0.163461315329187,0.70319979180349,0.715359729119809,0.746588170461356,1,0.0810200838067483,0.0312284413415468,0.012159937316319,"[0.7,0.8)","acceptable"
713,"AI Governance","availability",0.220621352689341,0.0351630366640165,0.359026944427751,0.917171404697001,0.0656738372985274,0.00741986548528075,0.255784389353357,0.234598127682783,0.234291868990549,1,0.585840026146701,-0.000306258692233885,0.021186261670574,"[0.2,0.3)","review"
714,"Infrastructure","confirmation",0.31969975734828,0.10683456226252,0.635024865739979,1.24913917509839,0.102230114559643,0.168887935671955,0.426534319610801,0.449207633773331,0.499550333626603,0,0.201787498240235,0.0503426998532724,0.02267331416253,"[0.4,0.5)","acceptable"
715,"Healthcare","availability",0.280159636482131,-0.0380268243607134,0.866547147347592,1.05098204712849,0.073969588894397,0.0885290281847119,0.242132812121417,0.254477238560346,0.325150627025478,0,0.064758664945299,0.0706733884651329,0.0123444264389282,"[0.2,0.3)","acceptable"
716,"Organizational Strategy","overconfidence",0.550556559138931,0.110492753912695,0.230881184968166,0.741537023871206,0.228126139263622,0.0484228304587305,0.661049313051626,0.661049313051626,0.725469038272276,0,0.436986194286027,0.0644197252206504,0,"[0.6,0.7)","review"
717,"Organizational Strategy","balanced",0.189881666819565,-0.12110903149005,0.408712606295012,1.54700425295159,0.145330587099306,0.20773285178002,0.0687726353295147,0.0687726353295147,0.0563107502761414,0,0.00472967537016642,-0.0124618850533733,0,"[0,0.1)","acceptable"
718,"Healthcare","balanced",0.563254075322766,0.209171393071301,0.297316973516718,1.5417985345237,0.172016311506741,0.209906179807149,0.772425468394067,0.772425468394067,0.789504424396297,0,0.596641104223794,0.0170789560022294,0,"[0.7,0.8)","review"
719,"Public Policy","balanced",0.128080105548725,-0.106248861411586,0.793724269606173,1.1826618046267,0.239842114853673,0.0411384735256434,0.0218312441371381,0.0218312441371381,0.068014253257483,0,0.000476603220575328,0.0461830091203448,0,"[0,0.1)","acceptable"
720,"Infrastructure","balanced",0.569319740135688,0.219389478676021,0.504217301541939,1.10496461784933,0.156584775005467,0.267549630347639,0.788709218811709,0.788709218811709,0.77722273422004,1,0.0446437942151581,-0.011486484591669,0,"[0.7,0.8)","acceptable"
721,"Organizational Strategy","balanced",0.566462873911951,0.226553980610333,0.840990191185847,0.989775936957449,0.0600179102970287,0.0457318900851533,0.793016854522284,0.793016854522284,0.798327607407346,1,0.0428420225118493,0.005310752885062,0,"[0.7,0.8)","acceptable"
722,"Financial Risk","availability",0.463238986523356,-0.178249037009664,0.311181752220728,1.18242692127824,0.033528817165643,0.276364896213636,0.284989949513692,0.336979788598716,0.292730388604069,1,0.439595800726604,-0.0442493999946467,0.0519898390850235,"[0.3,0.4)","review"
723,"Public Policy","balanced",0.431733902799897,0.0832982970168814,0.835884187044576,0.993577347765677,0.22892243808601,0.0467281162273139,0.515032199816778,0.515032199816778,0.479822325423663,0,0.26525816684811,-0.0352098743931151,0,"[0.5,0.6)","review"
724,"Healthcare","balanced",0.194595036935061,0.221504339948297,0.831489986297674,1.12664186565671,0.164512752159499,0.0406144622946158,0.416099376883358,0.416099376883358,0.320554039974627,0,0.173138691442719,-0.0955453369087309,0,"[0.4,0.5)","acceptable"
725,"Organizational Strategy","representativeness",0.65480638780864,-0.0287446323782206,0.826638707658276,1.17622184404172,0.00927548983599991,0.0650762940756977,0.626061755430419,0.636122376762796,0.608520401433216,0,0.404651678218349,-0.0276019753295804,0.0100606213323772,"[0.6,0.7)","review"
726,"Financial Risk","availability",0.634324363456108,-0.019969372311607,0.843882069177926,1.46124375034124,0.0717930913902819,0.141939043882303,0.614354991144501,0.897722391300847,0.876608121380819,1,0.010460709241217,-0.0211142699200283,0.283367400156347,"[0.8,0.9)","review"
727,"Public Policy","anchoring",0.474503507395275,0.163070614100434,0.470849661296234,1.19702677398454,0.293025503656827,0.192123884987086,0.637574121495709,0.562548114405945,0.605200547481037,1,0.191364152209794,0.0426524330750919,0.0750260070897638,"[0.5,0.6)","acceptable"
728,"Organizational Strategy","overconfidence",0.30735823106952,0.0898787046317011,0.410603495896794,1.33554824569728,0.0616874401224777,0.0855451807379723,0.397236935701221,0.397236935701221,0.35613170998171,1,0.363323311682854,-0.0411052257195115,0,"[0.3,0.4)","review"
729,"Infrastructure","balanced",0.5940924764378,-0.103647022740915,0.404596154461615,1.5197110843379,0.233901648432948,0.293152580643073,0.490445453696884,0.490445453696884,0.44666328511918,0,0.240536743051943,-0.0437821685777046,0,"[0.4,0.5)","acceptable"
730,"Infrastructure","availability",0.189173237269279,0.0603663671063259,0.663459374965168,1.09565407189075,0.284404741181061,0.158168810466304,0.249539604375605,0.273409083632138,0.270006685674575,0,0.0747525270125653,-0.00340239795756248,0.0238694792565331,"[0.2,0.3)","acceptable"
731,"Public Policy","availability",0.332445021392778,0.0276078999741003,0.826546074380167,1.00241419465747,0.0800322983181104,0.213056479068473,0.360052921366878,0.360922159206047,0.344282869186852,0,0.130264805005955,-0.016639290019195,0.000869237839169423,"[0.3,0.4)","acceptable"
732,"Public Policy","availability",0.565612616797443,0.0200333609245718,0.318412928050384,1.52837442206219,0.0340510598151013,0.164591147750616,0.585645977722015,0.89508633273393,0.87974675594777,0,0.801179543047076,-0.0153395767861602,0.309440355011915,"[0.8,0.9)","review"
733,"Financial Risk","balanced",0.226375331892632,0.213016127119772,0.529987849132158,1.45213101897389,0.137623668182641,0.0628373964456841,0.439391459012404,0.439391459012404,0.444930596192084,0,0.193064854253049,0.00553913717967963,0,"[0.4,0.5)","acceptable"
734,"Organizational Strategy","overconfidence",0.431740818219259,-0.092132352408953,0.424726742971688,1.46002870986704,0.0885661914478987,0.0607048537116498,0.339608465810306,0.339608465810306,0.275451852134429,0,0.11533391005003,-0.0641566136758774,0,"[0.3,0.4)","acceptable"
735,"Infrastructure","anchoring",0.686315851076506,-0.0651462383102626,0.373237016610801,0.93762400385458,0.0326622096123174,0.0866272208048031,0.621169612766243,0.509599944496294,0.569700324889066,1,0.240492214438038,0.0601003803927718,0.111569668269949,"[0.5,0.6)","acceptable"
736,"Organizational Strategy","overconfidence",0.352568354422692,-0.0770037844777107,0.434407786047086,1.20445245685987,0.00624703851062804,0.143150099879131,0.275564569944981,0.275564569944981,0.185790397922974,0,0.0759358322089626,-0.0897741720220074,0,"[0.2,0.3)","acceptable"
737,"Public Policy","representativeness",0.68253061643336,-0.143950052326545,0.306877700425684,1.22827077864204,0.0526301316451281,0.0416481655323878,0.538580564106815,0.588963082421105,0.542726106757134,0,0.34687751245497,-0.046236975663971,0.0503825183142907,"[0.5,0.6)","review"
738,"Infrastructure","balanced",0.189746634708717,0.218400878249668,0.746225354308262,0.830146593623795,0.0543108429992571,0.25583215453662,0.408147512958385,0.408147512958385,0.435210953730493,0,0.166584392334115,0.0270634407721081,0,"[0.4,0.5)","acceptable"
739,"Organizational Strategy","overconfidence",0.131113438075408,-0.104127275641076,0.832428740058094,1.02831498414744,0.185089399502613,0.0707477748161182,0.0269861624343321,0.0269861624343321,0.01,0,0.000728252962932156,-0.0169861624343321,0,"[0,0.1)","acceptable"
740,"Infrastructure","balanced",0.338431060570292,0.247886396246031,0.570069735473953,1.50606995602138,0.0760936527745798,0.130491932644509,0.586317456816323,0.586317456816323,0.55857033116634,0,0.343768160167561,-0.027747125649983,0,"[0.5,0.6)","review"
741,"Organizational Strategy","representativeness",0.707377518783323,-0.176661952515133,0.743054898479022,1.45849243316334,0.00584518059622496,0.0732872145948932,0.530715566268191,0.592547249648487,0.547367917189279,1,0.166017743769012,-0.0451793324592085,0.0618316833802964,"[0.5,0.6)","acceptable"
742,"Public Policy","availability",0.718948436982464,0.175729676615447,0.611798092862591,1.39215211833362,0.248990505281836,0.104430711013265,0.894678113597911,0.99,0.99,1,1e-04,0,0.0953218864020892,"[0.9,1]","acceptable"
743,"Financial Risk","representativeness",0.128562689258251,0.0498677387367934,0.85135833194945,1.52695661894977,0.225262824213132,0.276373891532421,0.178430427995045,0.160976719437167,0.10960390601222,0,0.0259135042007524,-0.051372813424947,0.0174537085578777,"[0.1,0.2)","acceptable"
744,"Financial Risk","confirmation",0.714479983283672,0.168156841304153,0.332449739379808,1.02015241673216,0.0994058934040368,0.215430453931913,0.882636824587826,0.886760880434886,0.848712749103813,1,0.0128230981998823,-0.0380481313310727,0.00412405584705999,"[0.8,0.9)","acceptable"
745,"Public Policy","balanced",0.461334800953045,0.0642459702212363,0.387441071681678,1.54388717801776,0.239559083338827,0.221767912851647,0.525580771174282,0.525580771174282,0.566041390921728,1,0.225073604679589,0.0404606197474457,0,"[0.5,0.6)","acceptable"
746,"Healthcare","representativeness",0.269837279943749,-0.0229325006948784,0.586518161813729,1.23274018501397,0.264256969140843,0.173188258172013,0.246904779248871,0.254931154492078,0.250651489985302,0,0.0649898935306639,-0.00427966450677592,0.00802637524320748,"[0.2,0.3)","acceptable"
747,"Financial Risk","balanced",0.359851441252977,0.1519552472746,0.621713235648349,1.37786125401035,0.164594116760418,0.012882611551322,0.511806688527577,0.511806688527577,0.575033764109181,0,0.261946086421564,0.0632270755816049,0,"[0.5,0.6)","review"
748,"Financial Risk","confirmation",0.207136317761615,-0.189272466115654,0.626576075702906,0.772077599936165,0.288544397894293,0.201211167708971,0.0178638516459614,0.178275461263256,0.286629275854135,0,0.0317821400886268,0.108353814590878,0.160411609617295,"[0.1,0.2)","review"
749,"Public Policy","balanced",0.4367891672533,0.232104296330363,0.297037004795857,0.975990049401298,0.0645826047286391,0.238695432431996,0.668893463583663,0.668893463583663,0.676845482751583,1,0.109631538457623,0.00795201916791999,0,"[0.6,0.7)","acceptable"
750,"Financial Risk","representativeness",0.161264452058822,0.0183870382606983,0.76736806773115,1.42282112401444,0.111474064690992,0.227847798680887,0.17965149031952,0.173216026928276,0.203638812925069,0,0.0300037919848172,0.0304227859967927,0.0064354633912444,"[0.1,0.2)","acceptable"
751,"Public Policy","availability",0.747634466819,0.210012580268085,0.574048953666352,1.10550882443786,0.221052339789458,0.269959110673517,0.957647047087084,0.99,0.99,1,1e-04,0,0.0323529529129155,"[0.9,1]","acceptable"
752,"Public Policy","overconfidence",0.50558546182001,0.0206321962177753,0.413152681593783,0.729354543262161,0.148623664607294,0.113454120140523,0.526217658037785,0.526217658037785,0.5367047212529,0,0.276905023630772,0.0104870632151142,0,"[0.5,0.6)","review"
753,"Financial Risk","availability",0.178524880227633,-0.197247389471158,0.339103936590254,1.25657833691221,0.12583584592212,0.122557111387141,0.01,0.0125657833691221,0.01,0,0.000157898911679705,-0.00256578336912208,0.00256578336912208,"[0,0.1)","acceptable"
754,"Healthcare","anchoring",0.76271127719665,0.029183562612161,0.589889230206609,1.3954667683458,0.0932127277599648,0.109056958369911,0.79189483980881,0.70099231548782,0.672273084885308,1,0.0894055953973355,-0.0287192306025112,0.0909025243209908,"[0.7,0.8)","acceptable"
755,"Public Policy","representativeness",0.396488826803397,0.238600856740959,0.655928973993286,0.71658473117277,0.288634498184547,0.273869811999612,0.635089683544356,0.551579383685021,0.594633211174058,1,0.201081049136306,0.0430538274890377,0.0835102998593357,"[0.5,0.6)","acceptable"
756,"Organizational Strategy","balanced",0.19340271120891,-0.00258059066254646,0.640266135847196,1.10845329524018,0.255479326075874,0.0418865637620911,0.190822120546363,0.190822120546363,0.219989668623584,0,0.0364130816898108,0.0291675480772206,0,"[0.1,0.2)","acceptable"
757,"Healthcare","representativeness",0.845998491824139,0.0276924766367301,0.539492321852595,1.53002854413353,0.207792703807354,0.190061458060518,0.873690968460869,0.863998601638013,0.882878942444849,0,0.746493583632443,0.0188803408068354,0.00969236682285557,"[0.8,0.9)","review"
758,"Organizational Strategy","representativeness",0.794651330530178,0.209816071437672,0.304575497307815,1.2722358573461,0.128118382254615,0.0475011360598728,0.99,0.921627965685562,0.957186547846827,1,0.00614217576258342,0.0355585821612651,0.0683720343144378,"[0.9,1]","acceptable"
759,"AI Governance","representativeness",0.152247175131924,-0.0752497029025108,0.848098862823099,0.82828553870786,0.290566019411199,0.22189202264417,0.0769974722294137,0.103334868245292,0.0579922734640714,0,0.010678094995272,-0.045342594781221,0.0263373960158788,"[0.1,0.2)","acceptable"
760,"Public Policy","confirmation",0.755810271739028,0.222138482844457,0.262312552123331,0.884919526265003,0.0441640737466514,0.239487632713281,0.977948754583485,0.929459342131158,0.885555208818775,1,0.00497598441256899,-0.0439041333123833,0.0484894124523272,"[0.9,1]","acceptable"
761,"Organizational Strategy","availability",0.299098607292399,0.234123622765765,0.637124351388775,0.990691666165367,0.081329651735723,0.112207606597804,0.533222230058163,0.528258819532734,0.534459467020402,1,0.222539741348649,0.00620064748766791,0.00496341052542904,"[0.5,0.6)","acceptable"
762,"Public Policy","representativeness",0.568295663478784,0.17096012562979,0.737258720374666,1.2952209148556,0.130214251996949,0.118589364085346,0.739255789108574,0.679419745138148,0.701048064132433,1,0.10277169980729,0.0216283189942852,0.0598360439704265,"[0.6,0.7)","acceptable"
763,"Healthcare","confirmation",0.462720408651512,0.082992882351391,0.440179472276941,1.51766352599952,0.262666847510263,0.277528192894533,0.545713291002903,0.658711901498027,0.704744190830646,0,0.433901369175147,0.0460322893326186,0.112998610495124,"[0.6,0.7)","review"
764,"Infrastructure","anchoring",0.492736010369845,-0.134487101458944,0.765559936524369,1.43653840380721,0.199937208951451,0.145826291944832,0.3582489089109,0.541538871336961,0.600620866910284,0,0.29326434916891,0.0590819955733224,0.183289962426061,"[0.5,0.6)","review"
765,"Infrastructure","balanced",0.534431059344206,0.229127699276432,0.228636074904352,1.2931134684477,0.250144349690527,0.156427951273508,0.763558758620638,0.763558758620638,0.770846275042322,1,0.0559044606250135,0.00728751642168379,0,"[0.7,0.8)","acceptable"
766,"Organizational Strategy","representativeness",0.745551925175823,0.0256385086104274,0.639887391077354,1.01567870038562,0.0166834637755528,0.099601577874273,0.771190433786251,0.762216955772601,0.718173661477586,1,0.0565407761220492,-0.0440432942950146,0.00897347801364956,"[0.7,0.8)","acceptable"
