trial,strategy,value,regret,winner,downside_breach
2133,Precautionary Strategy,65.506858,4.198211,False,False
2134,Efficiency Strategy,68.486453,40.506069,False,False
2134,Balanced Strategy,97.77926,11.213262,False,False
2134,Resilience Strategy,95.27588,13.716641,False,False
2134,Adaptive Strategy,108.992522,0.0,True,False
2134,Precautionary Strategy,99.563977,9.428544,False,False
2135,Efficiency Strategy,43.726141,29.9145,False,True
2135,Balanced Strategy,56.94657,16.694071,False,False
2135,Resilience Strategy,61.199404,12.441237,False,False
2135,Adaptive Strategy,73.640641,0.0,True,False
2135,Precautionary Strategy,69.560304,4.080338,False,False
2136,Efficiency Strategy,74.775233,1.491177,False,False
2136,Balanced Strategy,75.243761,1.022649,False,False
2136,Resilience Strategy,72.594789,3.671621,False,False
2136,Adaptive Strategy,76.26641,0.0,True,False
2136,Precautionary Strategy,68.922753,7.343657,False,False
2137,Efficiency Strategy,63.773644,45.80253,False,False
2137,Balanced Strategy,73.412548,36.163626,False,False
2137,Resilience Strategy,109.576174,0.0,True,False
2137,Adaptive Strategy,93.388291,16.187883,False,False
2137,Precautionary Strategy,82.940184,26.635991,False,False
2138,Efficiency Strategy,31.377261,61.627606,False,True
2138,Balanced Strategy,62.550792,30.454075,False,False
2138,Resilience Strategy,77.633229,15.371638,False,False
2138,Adaptive Strategy,75.127991,17.876876,False,False
2138,Precautionary Strategy,93.004867,0.0,True,False
2139,Efficiency Strategy,53.136839,28.850815,False,True
2139,Balanced Strategy,76.294769,5.692885,False,False
2139,Resilience Strategy,73.887707,8.099946,False,False
2139,Adaptive Strategy,81.987654,0.0,True,False
2139,Precautionary Strategy,75.83039,6.157264,False,False
2140,Efficiency Strategy,63.625081,45.366665,False,False
2140,Balanced Strategy,91.219459,17.772287,False,False
2140,Resilience Strategy,96.262419,12.729327,False,False
2140,Adaptive Strategy,108.991746,0.0,True,False
2140,Precautionary Strategy,106.202978,2.788768,False,False
2141,Efficiency Strategy,64.852024,18.28741,False,False
2141,Balanced Strategy,69.015371,14.124063,False,False
2141,Resilience Strategy,58.916775,24.222659,False,False
2141,Adaptive Strategy,83.139434,0.0,True,False
2141,Precautionary Strategy,70.319127,12.820307,False,False
2142,Efficiency Strategy,50.437497,53.214732,False,True
2142,Balanced Strategy,90.789074,12.863155,False,False
2142,Resilience Strategy,93.094759,10.55747,False,False
2142,Adaptive Strategy,103.652229,0.0,True,False
2142,Precautionary Strategy,84.272141,19.380089,False,False
2143,Efficiency Strategy,86.372018,36.887471,False,False
2143,Balanced Strategy,96.23871,27.020779,False,False
2143,Resilience Strategy,84.728324,38.531165,False,False
2143,Adaptive Strategy,123.259489,0.0,True,False
2143,Precautionary Strategy,97.540729,25.71876,False,False
2144,Efficiency Strategy,88.823665,19.391662,False,False
2144,Balanced Strategy,104.525271,3.690056,False,False
2144,Resilience Strategy,92.534803,15.680523,False,False
2144,Adaptive Strategy,108.215327,0.0,True,False
2144,Precautionary Strategy,96.866411,11.348916,False,False
2145,Efficiency Strategy,83.172445,31.905299,False,False
2145,Balanced Strategy,93.785945,21.291798,False,False
2145,Resilience Strategy,94.983627,20.094116,False,False
2145,Adaptive Strategy,115.077744,0.0,True,False
2145,Precautionary Strategy,89.38213,25.695614,False,False
2146,Efficiency Strategy,99.230769,2.188824,False,False
2146,Balanced Strategy,95.703893,5.7157,False,False
2146,Resilience Strategy,83.568006,17.851587,False,False
2146,Adaptive Strategy,101.419593,0.0,True,False
2146,Precautionary Strategy,84.648611,16.770982,False,False
2147,Efficiency Strategy,59.20974,27.531941,False,False
2147,Balanced Strategy,73.899503,12.842177,False,False
2147,Resilience Strategy,82.838175,3.903506,False,False
2147,Adaptive Strategy,83.740266,3.001415,False,False
2147,Precautionary Strategy,86.74168,0.0,True,False
2148,Efficiency Strategy,55.758745,11.52125,False,False
2148,Balanced Strategy,67.161829,0.118166,False,False
2148,Resilience Strategy,66.161233,1.118762,False,False
2148,Adaptive Strategy,67.279995,0.0,True,False
2148,Precautionary Strategy,65.579536,1.700459,False,False
2149,Efficiency Strategy,69.756237,4.522778,False,False
2149,Balanced Strategy,74.279015,0.0,True,False
2149,Resilience Strategy,72.348202,1.930813,False,False
2149,Adaptive Strategy,73.773708,0.505307,False,False
2149,Precautionary Strategy,74.215691,0.063324,False,False
2150,Efficiency Strategy,70.275142,7.463877,False,False
2150,Balanced Strategy,71.603929,6.13509,False,False
2150,Resilience Strategy,71.197894,6.541126,False,False
2150,Adaptive Strategy,77.739019,0.0,True,False
2150,Precautionary Strategy,71.670802,6.068218,False,False
2151,Efficiency Strategy,77.608848,30.069951,False,False
2151,Balanced Strategy,99.625345,8.053454,False,False
2151,Resilience Strategy,87.180871,20.497928,False,False
2151,Adaptive Strategy,107.6788,0.0,True,False
2151,Precautionary Strategy,85.683715,21.995085,False,False
2152,Efficiency Strategy,86.397821,15.560039,False,False
2152,Balanced Strategy,94.409935,7.547925,False,False
2152,Resilience Strategy,84.560312,17.397548,False,False
2152,Adaptive Strategy,101.95786,0.0,True,False
2152,Precautionary Strategy,78.840803,23.117057,False,False
2153,Efficiency Strategy,37.635451,41.837537,False,True
2153,Balanced Strategy,57.487653,21.985334,False,False
2153,Resilience Strategy,79.472987,0.0,True,False
2153,Adaptive Strategy,66.825246,12.647741,False,False
2153,Precautionary Strategy,76.303074,3.169913,False,False
2154,Efficiency Strategy,62.690478,12.750793,False,False
2154,Balanced Strategy,69.331506,6.109764,False,False
2154,Resilience Strategy,53.950695,21.490576,False,True
2154,Adaptive Strategy,73.960008,1.481263,False,False
2154,Precautionary Strategy,75.44127,0.0,True,False
2155,Efficiency Strategy,39.011679,55.831614,False,True
2155,Balanced Strategy,70.507496,24.335796,False,False
2155,Resilience Strategy,81.177803,13.66549,False,False
2155,Adaptive Strategy,80.251279,14.592014,False,False
2155,Precautionary Strategy,94.843293,0.0,True,False
2156,Efficiency Strategy,59.082676,16.487245,False,False
2156,Balanced Strategy,75.569921,0.0,True,False
2156,Resilience Strategy,65.865553,9.704368,False,False
2156,Adaptive Strategy,67.554156,8.015765,False,False
2156,Precautionary Strategy,71.495763,4.074158,False,False
2157,Efficiency Strategy,76.10744,33.614168,False,False
2157,Balanced Strategy,96.532262,13.189346,False,False
2157,Resilience Strategy,97.42606,12.295548,False,False
2157,Adaptive Strategy,109.721608,0.0,True,False
2157,Precautionary Strategy,103.731184,5.990424,False,False
2158,Efficiency Strategy,46.091539,52.538761,False,True
2158,Balanced Strategy,75.723658,22.906641,False,False
2158,Resilience Strategy,84.363168,14.267132,False,False
2158,Adaptive Strategy,87.226818,11.403481,False,False
2158,Precautionary Strategy,98.630299,0.0,True,False
2159,Efficiency Strategy,71.793094,1.801409,False,False
2159,Balanced Strategy,67.932515,5.661987,False,False
2159,Resilience Strategy,73.594502,0.0,True,False
2159,Adaptive Strategy,72.255846,1.338656,False,False
2159,Precautionary Strategy,70.91043,2.684072,False,False
2160,Efficiency Strategy,62.521738,11.811607,False,False
2160,Balanced Strategy,69.988178,4.345166,False,False
2160,Resilience Strategy,66.199754,8.133591,False,False
2160,Adaptive Strategy,74.333345,0.0,True,False
2160,Precautionary Strategy,67.082046,7.251299,False,False
2161,Efficiency Strategy,60.425676,24.176336,False,False
2161,Balanced Strategy,79.007258,5.594754,False,False
2161,Resilience Strategy,82.752162,1.84985,False,False
2161,Adaptive Strategy,84.602012,0.0,True,False
2161,Precautionary Strategy,63.558265,21.043747,False,False
2162,Efficiency Strategy,94.544933,22.726316,False,False
2162,Balanced Strategy,108.003898,9.26735,False,False
2162,Resilience Strategy,96.271333,20.999915,False,False
2162,Adaptive Strategy,117.271249,0.0,True,False
2162,Precautionary Strategy,97.269669,20.001579,False,False
2163,Efficiency Strategy,69.663092,24.047889,False,False
2163,Balanced Strategy,85.781138,7.929843,False,False
2163,Resilience Strategy,84.935093,8.775888,False,False
2163,Adaptive Strategy,93.710981,0.0,True,False
2163,Precautionary Strategy,85.104646,8.606335,False,False
2164,Efficiency Strategy,70.794048,11.997235,False,False
2164,Balanced Strategy,82.791284,0.0,True,False
2164,Resilience Strategy,68.498909,14.292374,False,False
2164,Adaptive Strategy,80.682773,2.10851,False,False
2164,Precautionary Strategy,69.503435,13.287848,False,False
2165,Efficiency Strategy,51.878913,29.144065,False,True
2165,Balanced Strategy,59.512089,21.51089,False,False
2165,Resilience Strategy,73.317936,7.705043,False,False
2165,Adaptive Strategy,79.28163,1.741348,False,False
2165,Precautionary Strategy,81.022978,0.0,True,False
2166,Efficiency Strategy,81.23926,34.151527,False,False
2166,Balanced Strategy,107.12048,8.270306,False,False
2166,Resilience Strategy,102.603631,12.787156,False,False
2166,Adaptive Strategy,115.390787,0.0,True,False
2166,Precautionary Strategy,103.897276,11.493511,False,False
2167,Efficiency Strategy,58.706468,14.506307,False,False
2167,Balanced Strategy,69.498571,3.714204,False,False
2167,Resilience Strategy,70.506753,2.706022,False,False
2167,Adaptive Strategy,73.212775,0.0,True,False
2167,Precautionary Strategy,72.629224,0.583551,False,False
2168,Efficiency Strategy,49.51644,45.654364,False,True
2168,Balanced Strategy,61.120294,34.05051,False,False
2168,Resilience Strategy,88.962515,6.208289,False,False
2168,Adaptive Strategy,71.901728,23.269076,False,False
2168,Precautionary Strategy,95.170804,0.0,True,False
2169,Efficiency Strategy,49.239042,25.230304,False,True
2169,Balanced Strategy,62.301446,12.167899,False,False
2169,Resilience Strategy,74.469346,0.0,True,False
2169,Adaptive Strategy,58.392068,16.077277,False,False
2169,Precautionary Strategy,64.706157,9.763189,False,False
2170,Efficiency Strategy,81.348722,33.026164,False,False
2170,Balanced Strategy,101.331272,13.043614,False,False
2170,Resilience Strategy,111.332227,3.042658,False,False
2170,Adaptive Strategy,114.374885,0.0,True,False
2170,Precautionary Strategy,102.274505,12.10038,False,False
2171,Efficiency Strategy,70.120001,12.343862,False,False
2171,Balanced Strategy,70.444173,12.01969,False,False
2171,Resilience Strategy,73.989763,8.474101,False,False
2171,Adaptive Strategy,82.463864,0.0,True,False
2171,Precautionary Strategy,64.452016,18.011848,False,False
2172,Efficiency Strategy,68.631079,14.596951,False,False
2172,Balanced Strategy,83.22803,0.0,True,False
2172,Resilience Strategy,78.209662,5.018368,False,False
2172,Adaptive Strategy,79.906817,3.321212,False,False
2172,Precautionary Strategy,74.120457,9.107572,False,False
2173,Efficiency Strategy,44.018178,38.159487,False,True
2173,Balanced Strategy,62.453117,19.724548,False,False
2173,Resilience Strategy,72.123694,10.053971,False,False
2173,Adaptive Strategy,75.408506,6.769159,False,False
2173,Precautionary Strategy,82.177664,0.0,True,False
2174,Efficiency Strategy,42.090168,36.129411,False,True
2174,Balanced Strategy,71.884951,6.334628,False,False
2174,Resilience Strategy,58.158138,20.061441,False,False
2174,Adaptive Strategy,71.875819,6.34376,False,False
2174,Precautionary Strategy,78.219579,0.0,True,False
2175,Efficiency Strategy,56.926158,24.069525,False,False
2175,Balanced Strategy,71.305712,9.689971,False,False
2175,Resilience Strategy,80.995683,0.0,True,False
2175,Adaptive Strategy,76.264421,4.731262,False,False
2175,Precautionary Strategy,76.458284,4.537399,False,False
2176,Efficiency Strategy,51.931638,19.336929,False,True
2176,Balanced Strategy,65.734171,5.534395,False,False
2176,Resilience Strategy,70.195818,1.072748,False,False
2176,Adaptive Strategy,69.425883,1.842683,False,False
2176,Precautionary Strategy,71.268566,0.0,True,False
2177,Efficiency Strategy,86.626525,32.444243,False,False
2177,Balanced Strategy,93.908726,25.162041,False,False
2177,Resilience Strategy,83.918047,35.15272,False,False
2177,Adaptive Strategy,119.070768,0.0,True,False
2177,Precautionary Strategy,93.745182,25.325586,False,False
2178,Efficiency Strategy,88.609028,17.648658,False,False
2178,Balanced Strategy,95.929968,10.327719,False,False
2178,Resilience Strategy,97.187324,9.070362,False,False
2178,Adaptive Strategy,104.382117,1.87557,False,False
2178,Precautionary Strategy,106.257687,0.0,True,False
2179,Efficiency Strategy,62.138404,11.056522,False,False
2179,Balanced Strategy,69.243881,3.951045,False,False
2179,Resilience Strategy,71.681911,1.513015,False,False
2179,Adaptive Strategy,71.339637,1.855289,False,False
2179,Precautionary Strategy,73.194926,0.0,True,False
2180,Efficiency Strategy,59.280264,16.887488,False,False
2180,Balanced Strategy,65.687519,10.480232,False,False
2180,Resilience Strategy,75.797385,0.370367,False,False
2180,Adaptive Strategy,75.251261,0.916491,False,False
2180,Precautionary Strategy,76.167751,0.0,True,False
2181,Efficiency Strategy,66.538639,14.078465,False,False
2181,Balanced Strategy,74.454532,6.162573,False,False
2181,Resilience Strategy,79.528089,1.089016,False,False
2181,Adaptive Strategy,78.378652,2.238453,False,False
2181,Precautionary Strategy,80.617105,0.0,True,False
2182,Efficiency Strategy,76.174016,18.750082,False,False
2182,Balanced Strategy,89.372521,5.551577,False,False
2182,Resilience Strategy,86.422385,8.501713,False,False
2182,Adaptive Strategy,94.924098,0.0,True,False
2182,Precautionary Strategy,91.585254,3.338844,False,False
2183,Efficiency Strategy,67.118822,27.63974,False,False
2183,Balanced Strategy,86.559294,8.199267,False,False
2183,Resilience Strategy,89.538383,5.220179,False,False
2183,Adaptive Strategy,94.480958,0.277604,False,False
2183,Precautionary Strategy,94.758562,0.0,True,False
2184,Efficiency Strategy,44.049657,49.78519,False,True
2184,Balanced Strategy,65.513207,28.32164,False,False
2184,Resilience Strategy,93.834847,0.0,True,False
2184,Adaptive Strategy,78.147069,15.687778,False,False
2184,Precautionary Strategy,91.285921,2.548926,False,False
2185,Efficiency Strategy,78.686838,30.075946,False,False
2185,Balanced Strategy,106.01406,2.748724,False,False
2185,Resilience Strategy,99.175393,9.587391,False,False
2185,Adaptive Strategy,105.276148,3.486636,False,False
2185,Precautionary Strategy,108.762784,0.0,True,False
2186,Efficiency Strategy,65.611407,34.693578,False,False
2186,Balanced Strategy,86.792237,13.512748,False,False
2186,Resilience Strategy,92.21725,8.087735,False,False
2186,Adaptive Strategy,99.652116,0.652869,False,False
2186,Precautionary Strategy,100.304985,0.0,True,False
2187,Efficiency Strategy,99.237671,13.330891,False,False
2187,Balanced Strategy,106.379777,6.188785,False,False
2187,Resilience Strategy,86.670135,25.898428,False,False
2187,Adaptive Strategy,112.568562,0.0,True,False
2187,Precautionary Strategy,87.554807,25.013755,False,False
2188,Efficiency Strategy,78.383099,0.411505,False,False
2188,Balanced Strategy,75.785783,3.008821,False,False
2188,Resilience Strategy,75.838226,2.956378,False,False
2188,Adaptive Strategy,76.048694,2.74591,False,False
2188,Precautionary Strategy,78.794604,0.0,True,False
2189,Efficiency Strategy,55.407444,25.546274,False,False
2189,Balanced Strategy,79.846958,1.106759,False,False
2189,Resilience Strategy,71.95849,8.995228,False,False
2189,Adaptive Strategy,80.953717,0.0,True,False
2189,Precautionary Strategy,74.373773,6.579944,False,False
2190,Efficiency Strategy,89.580892,21.783426,False,False
2190,Balanced Strategy,96.085896,15.278422,False,False
2190,Resilience Strategy,103.226431,8.137887,False,False
2190,Adaptive Strategy,111.364318,0.0,True,False
2190,Precautionary Strategy,99.353343,12.010976,False,False
2191,Efficiency Strategy,58.970603,32.244859,False,False
2191,Balanced Strategy,80.788035,10.427427,False,False
2191,Resilience Strategy,83.373604,7.841858,False,False
2191,Adaptive Strategy,91.215462,0.0,True,False
2191,Precautionary Strategy,85.77536,5.440102,False,False
2192,Efficiency Strategy,49.766698,36.216001,False,True
2192,Balanced Strategy,70.278967,15.703732,False,False
2192,Resilience Strategy,77.819994,8.162704,False,False
2192,Adaptive Strategy,78.801771,7.180928,False,False
2192,Precautionary Strategy,85.982699,0.0,True,False
2193,Efficiency Strategy,76.646936,22.801798,False,False
2193,Balanced Strategy,84.389193,15.059542,False,False
2193,Resilience Strategy,87.232172,12.216563,False,False
2193,Adaptive Strategy,99.448734,0.0,True,False
2193,Precautionary Strategy,79.801253,19.647481,False,False
2194,Efficiency Strategy,52.69007,34.508452,False,True
2194,Balanced Strategy,69.551913,17.646609,False,False
2194,Resilience Strategy,82.777123,4.421399,False,False
2194,Adaptive Strategy,69.971952,17.22657,False,False
2194,Precautionary Strategy,87.198522,0.0,True,False
2195,Efficiency Strategy,48.47921,27.954766,False,True
2195,Balanced Strategy,61.958892,14.475084,False,False
2195,Resilience Strategy,67.743769,8.690207,False,False
2195,Adaptive Strategy,69.540454,6.893521,False,False
2195,Precautionary Strategy,76.433976,0.0,True,False
2196,Efficiency Strategy,52.239426,25.492182,False,True
2196,Balanced Strategy,70.442946,7.288662,False,False
2196,Resilience Strategy,76.10496,1.626648,False,False
2196,Adaptive Strategy,77.731608,0.0,True,False
2196,Precautionary Strategy,77.485453,0.246155,False,False
2197,Efficiency Strategy,42.355604,41.670726,False,True
2197,Balanced Strategy,64.434316,19.592014,False,False
2197,Resilience Strategy,77.474063,6.552267,False,False
2197,Adaptive Strategy,71.271515,12.754816,False,False
2197,Precautionary Strategy,84.02633,0.0,True,False
2198,Efficiency Strategy,54.732795,32.336318,False,True
2198,Balanced Strategy,74.769703,12.29941,False,False
2198,Resilience Strategy,71.262077,15.807036,False,False
2198,Adaptive Strategy,87.069113,0.0,True,False
2198,Precautionary Strategy,74.187899,12.881214,False,False
2199,Efficiency Strategy,73.962493,16.085513,False,False
2199,Balanced Strategy,86.984729,3.063276,False,False
2199,Resilience Strategy,79.965673,10.082332,False,False
2199,Adaptive Strategy,90.048005,0.0,True,False
2199,Precautionary Strategy,80.324816,9.723189,False,False
2200,Efficiency Strategy,92.356598,3.540945,False,False
2200,Balanced Strategy,95.897543,0.0,True,False
2200,Resilience Strategy,74.487927,21.409616,False,False
2200,Adaptive Strategy,95.196051,0.701492,False,False
2200,Precautionary Strategy,76.675334,19.222209,False,False
2201,Efficiency Strategy,32.79162,54.745945,False,True
2201,Balanced Strategy,55.1955,32.342065,False,False
2201,Resilience Strategy,69.450499,18.087066,False,False
2201,Adaptive Strategy,77.71569,9.821875,False,False
2201,Precautionary Strategy,87.537565,0.0,True,False
2202,Efficiency Strategy,68.988593,11.370172,False,False
2202,Balanced Strategy,79.418318,0.940447,False,False
2202,Resilience Strategy,74.399411,5.959355,False,False
2202,Adaptive Strategy,80.358766,0.0,True,False
2202,Precautionary Strategy,73.265708,7.093058,False,False
2203,Efficiency Strategy,92.331003,10.551302,False,False
2203,Balanced Strategy,94.650124,8.23218,False,False
2203,Resilience Strategy,89.470983,13.411322,False,False
2203,Adaptive Strategy,102.882305,0.0,True,False
2203,Precautionary Strategy,96.043874,6.838431,False,False
2204,Efficiency Strategy,85.543126,10.373756,False,False
2204,Balanced Strategy,90.546597,5.370285,False,False
2204,Resilience Strategy,78.764551,17.152331,False,False
2204,Adaptive Strategy,95.916882,0.0,True,False
2204,Precautionary Strategy,80.777469,15.139413,False,False
2205,Efficiency Strategy,39.429242,32.169461,False,True
2205,Balanced Strategy,61.9937,9.605003,False,False
2205,Resilience Strategy,70.295148,1.303556,False,False
2205,Adaptive Strategy,71.446793,0.151911,False,False
2205,Precautionary Strategy,71.598704,0.0,True,False
2206,Efficiency Strategy,52.387703,48.0683,False,True
2206,Balanced Strategy,73.591958,26.864044,False,False
2206,Resilience Strategy,84.98209,15.473912,False,False
2206,Adaptive Strategy,100.456003,0.0,True,False
2206,Precautionary Strategy,96.190096,4.265907,False,False
2207,Efficiency Strategy,80.231131,0.0,True,False
2207,Balanced Strategy,79.964461,0.26667,False,False
2207,Resilience Strategy,64.787813,15.443319,False,False
2207,Adaptive Strategy,62.316934,17.914198,False,False
2207,Precautionary Strategy,66.917304,13.313827,False,False
2208,Efficiency Strategy,47.410901,25.428872,False,True
2208,Balanced Strategy,57.813894,15.025879,False,False
2208,Resilience Strategy,59.163738,13.676035,False,False
2208,Adaptive Strategy,72.839774,0.0,True,False
2208,Precautionary Strategy,64.34216,8.497614,False,False
2209,Efficiency Strategy,79.678341,21.04678,False,False
2209,Balanced Strategy,92.036455,8.688667,False,False
2209,Resilience Strategy,82.5111,18.214022,False,False
2209,Adaptive Strategy,100.725121,0.0,True,False
2209,Precautionary Strategy,82.514374,18.210747,False,False
2210,Efficiency Strategy,40.229826,34.443205,False,True
2210,Balanced Strategy,60.049797,14.623234,False,False
2210,Resilience Strategy,64.904421,9.76861,False,False
2210,Adaptive Strategy,70.034574,4.638456,False,False
2210,Precautionary Strategy,74.673031,0.0,True,False
2211,Efficiency Strategy,46.18886,22.521461,False,True
2211,Balanced Strategy,68.710321,0.0,True,False
2211,Resilience Strategy,59.618055,9.092266,False,False
2211,Adaptive Strategy,65.953433,2.756888,False,False
2211,Precautionary Strategy,65.506923,3.203398,False,False
2212,Efficiency Strategy,65.265088,12.993653,False,False
2212,Balanced Strategy,69.083063,9.175678,False,False
2212,Resilience Strategy,68.370326,9.888415,False,False
2212,Adaptive Strategy,78.258741,0.0,True,False
2212,Precautionary Strategy,74.480903,3.777838,False,False
2213,Efficiency Strategy,50.186201,40.921137,False,True
2213,Balanced Strategy,76.474728,14.632611,False,False
2213,Resilience Strategy,82.939466,8.167873,False,False
2213,Adaptive Strategy,86.086138,5.021201,False,False
2213,Precautionary Strategy,91.107339,0.0,True,False
2214,Efficiency Strategy,79.388227,13.931044,False,False
2214,Balanced Strategy,89.255698,4.063572,False,False
2214,Resilience Strategy,74.409969,18.909302,False,False
2214,Adaptive Strategy,93.31927,0.0,True,False
2214,Precautionary Strategy,80.027501,13.291769,False,False
2215,Efficiency Strategy,51.003654,37.134724,False,True
2215,Balanced Strategy,76.902832,11.235546,False,False
2215,Resilience Strategy,86.744736,1.393642,False,False
2215,Adaptive Strategy,88.138378,0.0,True,False
2215,Precautionary Strategy,83.449185,4.689193,False,False
2216,Efficiency Strategy,78.761502,4.951385,False,False
2216,Balanced Strategy,77.765084,5.947803,False,False
2216,Resilience Strategy,83.022751,0.690136,False,False
2216,Adaptive Strategy,83.712887,0.0,True,False
2216,Precautionary Strategy,80.874751,2.838136,False,False
2217,Efficiency Strategy,97.377414,4.731104,False,False
2217,Balanced Strategy,95.883067,6.225451,False,False
2217,Resilience Strategy,89.87876,12.229758,False,False
2217,Adaptive Strategy,102.108518,0.0,True,False
2217,Precautionary Strategy,83.871979,18.23654,False,False
2218,Efficiency Strategy,55.69667,49.143415,False,False
2218,Balanced Strategy,95.953789,8.886297,False,False
2218,Resilience Strategy,91.960784,12.879301,False,False
2218,Adaptive Strategy,104.840085,0.0,True,False
2218,Precautionary Strategy,98.262469,6.577616,False,False
2219,Efficiency Strategy,36.442795,58.847032,False,True
2219,Balanced Strategy,68.72042,26.569408,False,False
2219,Resilience Strategy,95.289828,0.0,True,False
2219,Adaptive Strategy,82.15798,13.131848,False,False
2219,Precautionary Strategy,89.815916,5.473912,False,False
2220,Efficiency Strategy,90.419984,11.429304,False,False
2220,Balanced Strategy,98.601952,3.247336,False,False
2220,Resilience Strategy,91.346341,10.502947,False,False
2220,Adaptive Strategy,101.849288,0.0,True,False
2220,Precautionary Strategy,83.179344,18.669944,False,False
2221,Efficiency Strategy,102.918937,15.368188,False,False
2221,Balanced Strategy,115.201548,3.085576,False,False
2221,Resilience Strategy,103.048436,15.238689,False,False
2221,Adaptive Strategy,118.287125,0.0,True,False
2221,Precautionary Strategy,92.623549,25.663575,False,False
2222,Efficiency Strategy,62.936427,13.398736,False,False
2222,Balanced Strategy,69.390637,6.944526,False,False
2222,Resilience Strategy,72.424373,3.91079,False,False
2222,Adaptive Strategy,76.096967,0.238196,False,False
2222,Precautionary Strategy,76.335163,0.0,True,False
2223,Efficiency Strategy,34.590283,49.791432,False,True
2223,Balanced Strategy,58.858715,25.523,False,False
2223,Resilience Strategy,73.519249,10.862466,False,False
2223,Adaptive Strategy,75.125685,9.25603,False,False
2223,Precautionary Strategy,84.381715,0.0,True,False
2224,Efficiency Strategy,61.544137,8.885783,False,False
2224,Balanced Strategy,70.42992,0.0,True,False
2224,Resilience Strategy,56.130953,14.298967,False,False
2224,Adaptive Strategy,61.540109,8.889811,False,False
2224,Precautionary Strategy,58.659559,11.770361,False,False
2225,Efficiency Strategy,92.990385,28.873531,False,False
2225,Balanced Strategy,102.52801,19.335906,False,False
2225,Resilience Strategy,97.470087,24.393829,False,False
2225,Adaptive Strategy,121.863916,0.0,True,False
2225,Precautionary Strategy,97.833963,24.029953,False,False
2226,Efficiency Strategy,51.079007,24.184787,False,True
2226,Balanced Strategy,65.48274,9.781054,False,False
2226,Resilience Strategy,75.263794,0.0,True,False
2226,Adaptive Strategy,74.332782,0.931012,False,False
2226,Precautionary Strategy,74.805359,0.458435,False,False
2227,Efficiency Strategy,85.205428,2.933119,False,False
2227,Balanced Strategy,84.674415,3.464132,False,False
2227,Resilience Strategy,85.787664,2.350883,False,False
2227,Adaptive Strategy,88.138547,0.0,True,False
2227,Precautionary Strategy,85.120517,3.018029,False,False
2228,Efficiency Strategy,82.333658,9.717769,False,False
2228,Balanced Strategy,80.438183,11.613245,False,False
2228,Resilience Strategy,89.393915,2.657512,False,False
2228,Adaptive Strategy,92.051427,0.0,True,False
2228,Precautionary Strategy,89.374788,2.676639,False,False
2229,Efficiency Strategy,68.798062,0.0,True,False
2229,Balanced Strategy,55.199312,13.59875,False,False
2229,Resilience Strategy,61.923873,6.874189,False,False
2229,Adaptive Strategy,66.580339,2.217724,False,False
2229,Precautionary Strategy,66.489218,2.308844,False,False
2230,Efficiency Strategy,64.558221,16.356274,False,False
2230,Balanced Strategy,58.330162,22.584333,False,False
2230,Resilience Strategy,80.684978,0.229517,False,False
2230,Adaptive Strategy,80.914495,0.0,True,False
2230,Precautionary Strategy,77.05111,3.863385,False,False
2231,Efficiency Strategy,59.794888,13.983151,False,False
2231,Balanced Strategy,68.228692,5.549347,False,False
2231,Resilience Strategy,73.728287,0.049752,False,False
2231,Adaptive Strategy,71.394232,2.383807,False,False
2231,Precautionary Strategy,73.778039,0.0,True,False
2232,Efficiency Strategy,75.638798,31.361774,False,False
2232,Balanced Strategy,96.124073,10.876499,False,False
2232,Resilience Strategy,99.670457,7.330115,False,False
2232,Adaptive Strategy,107.000572,0.0,True,False
2232,Precautionary Strategy,101.139538,5.861034,False,False
2233,Efficiency Strategy,90.000476,20.312019,False,False
2233,Balanced Strategy,102.267168,8.045327,False,False
2233,Resilience Strategy,88.185037,22.127459,False,False
2233,Adaptive Strategy,110.312495,0.0,True,False
2233,Precautionary Strategy,92.594526,17.717969,False,False
2234,Efficiency Strategy,61.935757,12.744245,False,False
2234,Balanced Strategy,70.439798,4.240204,False,False
2234,Resilience Strategy,68.401546,6.278457,False,False
2234,Adaptive Strategy,74.680002,0.0,True,False
2234,Precautionary Strategy,70.372466,4.307536,False,False
2235,Efficiency Strategy,78.940143,4.816136,False,False
2235,Balanced Strategy,83.651663,0.104616,False,False
2235,Resilience Strategy,80.017025,3.739254,False,False
2235,Adaptive Strategy,83.756279,0.0,True,False
2235,Precautionary Strategy,71.233929,12.522349,False,False
2236,Efficiency Strategy,80.078856,9.654844,False,False
2236,Balanced Strategy,85.459908,4.273793,False,False
2236,Resilience Strategy,80.277909,9.455791,False,False
2236,Adaptive Strategy,89.733701,0.0,True,False
2236,Precautionary Strategy,80.663087,9.070613,False,False
2237,Efficiency Strategy,49.747246,33.94474,False,True
2237,Balanced Strategy,71.467555,12.224431,False,False
2237,Resilience Strategy,71.491517,12.200468,False,False
2237,Adaptive Strategy,74.507548,9.184438,False,False
2237,Precautionary Strategy,83.691985,0.0,True,False
2238,Efficiency Strategy,77.43655,34.199224,False,False
2238,Balanced Strategy,96.317645,15.318129,False,False
2238,Resilience Strategy,98.988931,12.646843,False,False
2238,Adaptive Strategy,111.635774,0.0,True,False
2238,Precautionary Strategy,104.881699,6.754075,False,False
2239,Efficiency Strategy,80.872549,25.489987,False,False
2239,Balanced Strategy,93.227053,13.135483,False,False
2239,Resilience Strategy,98.291561,8.070975,False,False
