scenario,trial,strategy,value,best_trial_value,regret,downside_breach,scenario_probability
Compound Stress,299,Resilience Strategy,92.578665,92.578665,0.0,False,0.1
Compound Stress,299,Adaptive Strategy,62.345267,92.578665,30.233398,False,0.1
Compound Stress,299,Precautionary Strategy,80.530632,92.578665,12.048033,False,0.1
Compound Stress,300,Efficiency Strategy,42.607461,78.088376,35.480915,True,0.1
Compound Stress,300,Balanced Strategy,53.561267,78.088376,24.527109,True,0.1
Compound Stress,300,Resilience Strategy,63.758649,78.088376,14.329727,False,0.1
Compound Stress,300,Adaptive Strategy,75.724734,78.088376,2.363642,False,0.1
Compound Stress,300,Precautionary Strategy,78.088376,78.088376,0.0,False,0.1
Compound Stress,301,Efficiency Strategy,51.296865,72.540238,21.243373,True,0.1
Compound Stress,301,Balanced Strategy,72.540238,72.540238,0.0,False,0.1
Compound Stress,301,Resilience Strategy,67.780945,72.540238,4.759293,False,0.1
Compound Stress,301,Adaptive Strategy,49.053636,72.540238,23.486602,True,0.1
Compound Stress,301,Precautionary Strategy,72.105904,72.540238,0.434334,False,0.1
Compound Stress,302,Efficiency Strategy,38.859202,79.313939,40.454737,True,0.1
Compound Stress,302,Balanced Strategy,59.688929,79.313939,19.62501,False,0.1
Compound Stress,302,Resilience Strategy,71.821943,79.313939,7.491996,False,0.1
Compound Stress,302,Adaptive Strategy,63.804338,79.313939,15.509601,False,0.1
Compound Stress,302,Precautionary Strategy,79.313939,79.313939,0.0,False,0.1
Compound Stress,303,Efficiency Strategy,33.316504,89.337413,56.020908,True,0.1
Compound Stress,303,Balanced Strategy,47.125081,89.337413,42.212332,True,0.1
Compound Stress,303,Resilience Strategy,71.7517,89.337413,17.585712,False,0.1
Compound Stress,303,Adaptive Strategy,89.337413,89.337413,0.0,False,0.1
Compound Stress,303,Precautionary Strategy,81.014283,89.337413,8.32313,False,0.1
Compound Stress,304,Efficiency Strategy,40.407993,70.665586,30.257593,True,0.1
Compound Stress,304,Balanced Strategy,58.448495,70.665586,12.217091,False,0.1
Compound Stress,304,Resilience Strategy,70.665586,70.665586,0.0,False,0.1
Compound Stress,304,Adaptive Strategy,61.925025,70.665586,8.740561,False,0.1
Compound Stress,304,Precautionary Strategy,63.361414,70.665586,7.304172,False,0.1
Compound Stress,305,Efficiency Strategy,28.606042,90.295077,61.689035,True,0.1
Compound Stress,305,Balanced Strategy,66.372944,90.295077,23.922134,False,0.1
Compound Stress,305,Resilience Strategy,72.035727,90.295077,18.259351,False,0.1
Compound Stress,305,Adaptive Strategy,84.913979,90.295077,5.381098,False,0.1
Compound Stress,305,Precautionary Strategy,90.295077,90.295077,0.0,False,0.1
Compound Stress,306,Efficiency Strategy,44.102893,78.643869,34.540976,True,0.1
Compound Stress,306,Balanced Strategy,65.270594,78.643869,13.373275,False,0.1
Compound Stress,306,Resilience Strategy,78.643869,78.643869,0.0,False,0.1
Compound Stress,306,Adaptive Strategy,75.652359,78.643869,2.99151,False,0.1
Compound Stress,306,Precautionary Strategy,71.711447,78.643869,6.932422,False,0.1
Compound Stress,307,Efficiency Strategy,13.106929,70.430802,57.323873,True,0.1
Compound Stress,307,Balanced Strategy,67.45843,70.430802,2.972372,False,0.1
Compound Stress,307,Resilience Strategy,68.803917,70.430802,1.626885,False,0.1
Compound Stress,307,Adaptive Strategy,70.430802,70.430802,0.0,False,0.1
Compound Stress,307,Precautionary Strategy,55.46627,70.430802,14.964532,False,0.1
Compound Stress,308,Efficiency Strategy,39.64974,85.798611,46.148872,True,0.1
Compound Stress,308,Balanced Strategy,47.869645,85.798611,37.928966,True,0.1
Compound Stress,308,Resilience Strategy,85.798611,85.798611,0.0,False,0.1
Compound Stress,308,Adaptive Strategy,72.776802,85.798611,13.021809,False,0.1
Compound Stress,308,Precautionary Strategy,77.403777,85.798611,8.394834,False,0.1
Compound Stress,309,Efficiency Strategy,44.402563,84.459868,40.057305,True,0.1
Compound Stress,309,Balanced Strategy,66.403283,84.459868,18.056585,False,0.1
Compound Stress,309,Resilience Strategy,72.13555,84.459868,12.324318,False,0.1
Compound Stress,309,Adaptive Strategy,61.700819,84.459868,22.759048,False,0.1
Compound Stress,309,Precautionary Strategy,84.459868,84.459868,0.0,False,0.1
Compound Stress,310,Efficiency Strategy,25.540812,75.548348,50.007536,True,0.1
Compound Stress,310,Balanced Strategy,75.548348,75.548348,0.0,False,0.1
Compound Stress,310,Resilience Strategy,66.767346,75.548348,8.781003,False,0.1
Compound Stress,310,Adaptive Strategy,55.359622,75.548348,20.188726,False,0.1
Compound Stress,310,Precautionary Strategy,73.044988,75.548348,2.50336,False,0.1
Compound Stress,311,Efficiency Strategy,42.279245,68.966829,26.687583,True,0.1
Compound Stress,311,Balanced Strategy,57.81372,68.966829,11.153108,False,0.1
Compound Stress,311,Resilience Strategy,62.893066,68.966829,6.073763,False,0.1
Compound Stress,311,Adaptive Strategy,66.00972,68.966829,2.957108,False,0.1
Compound Stress,311,Precautionary Strategy,68.966829,68.966829,0.0,False,0.1
Compound Stress,312,Efficiency Strategy,39.872344,88.91865,49.046306,True,0.1
Compound Stress,312,Balanced Strategy,62.63499,88.91865,26.28366,False,0.1
Compound Stress,312,Resilience Strategy,68.289455,88.91865,20.629195,False,0.1
Compound Stress,312,Adaptive Strategy,70.963784,88.91865,17.954867,False,0.1
Compound Stress,312,Precautionary Strategy,88.91865,88.91865,0.0,False,0.1
Compound Stress,313,Efficiency Strategy,40.36793,73.149811,32.781882,True,0.1
Compound Stress,313,Balanced Strategy,71.151242,73.149811,1.998569,False,0.1
Compound Stress,313,Resilience Strategy,65.390088,73.149811,7.759723,False,0.1
Compound Stress,313,Adaptive Strategy,65.756003,73.149811,7.393809,False,0.1
Compound Stress,313,Precautionary Strategy,73.149811,73.149811,0.0,False,0.1
Compound Stress,314,Efficiency Strategy,44.744346,77.330786,32.58644,True,0.1
Compound Stress,314,Balanced Strategy,67.989024,77.330786,9.341762,False,0.1
Compound Stress,314,Resilience Strategy,77.330786,77.330786,0.0,False,0.1
Compound Stress,314,Adaptive Strategy,65.999779,77.330786,11.331008,False,0.1
Compound Stress,314,Precautionary Strategy,67.378663,77.330786,9.952123,False,0.1
Compound Stress,315,Efficiency Strategy,41.717206,80.823042,39.105836,True,0.1
Compound Stress,315,Balanced Strategy,57.457541,80.823042,23.3655,False,0.1
Compound Stress,315,Resilience Strategy,80.823042,80.823042,0.0,False,0.1
Compound Stress,315,Adaptive Strategy,63.075689,80.823042,17.747353,False,0.1
Compound Stress,315,Precautionary Strategy,64.336855,80.823042,16.486187,False,0.1
Compound Stress,316,Efficiency Strategy,33.569628,75.084698,41.51507,True,0.1
Compound Stress,316,Balanced Strategy,58.311429,75.084698,16.773269,False,0.1
Compound Stress,316,Resilience Strategy,61.882431,75.084698,13.202267,False,0.1
Compound Stress,316,Adaptive Strategy,75.084698,75.084698,0.0,False,0.1
Compound Stress,316,Precautionary Strategy,70.889333,75.084698,4.195365,False,0.1
Compound Stress,317,Efficiency Strategy,42.613793,93.50951,50.895717,True,0.1
Compound Stress,317,Balanced Strategy,57.946929,93.50951,35.562581,False,0.1
Compound Stress,317,Resilience Strategy,57.720073,93.50951,35.789437,False,0.1
Compound Stress,317,Adaptive Strategy,75.926185,93.50951,17.583325,False,0.1
Compound Stress,317,Precautionary Strategy,93.50951,93.50951,0.0,False,0.1
Compound Stress,318,Efficiency Strategy,47.171045,84.946855,37.77581,True,0.1
Compound Stress,318,Balanced Strategy,71.282866,84.946855,13.663989,False,0.1
Compound Stress,318,Resilience Strategy,75.468207,84.946855,9.478648,False,0.1
Compound Stress,318,Adaptive Strategy,64.953791,84.946855,19.993064,False,0.1
Compound Stress,318,Precautionary Strategy,84.946855,84.946855,0.0,False,0.1
Compound Stress,319,Efficiency Strategy,28.715109,85.688114,56.973005,True,0.1
Compound Stress,319,Balanced Strategy,56.376204,85.688114,29.31191,False,0.1
Compound Stress,319,Resilience Strategy,71.751547,85.688114,13.936567,False,0.1
Compound Stress,319,Adaptive Strategy,75.673909,85.688114,10.014205,False,0.1
Compound Stress,319,Precautionary Strategy,85.688114,85.688114,0.0,False,0.1
Compound Stress,320,Efficiency Strategy,13.925248,78.735076,64.809829,True,0.1
Compound Stress,320,Balanced Strategy,59.119393,78.735076,19.615684,False,0.1
Compound Stress,320,Resilience Strategy,70.050653,78.735076,8.684423,False,0.1
Compound Stress,320,Adaptive Strategy,63.878149,78.735076,14.856927,False,0.1
Compound Stress,320,Precautionary Strategy,78.735076,78.735076,0.0,False,0.1
Compound Stress,321,Efficiency Strategy,37.395505,82.645941,45.250436,True,0.1
Compound Stress,321,Balanced Strategy,64.806357,82.645941,17.839585,False,0.1
Compound Stress,321,Resilience Strategy,64.236007,82.645941,18.409934,False,0.1
Compound Stress,321,Adaptive Strategy,82.645941,82.645941,0.0,False,0.1
Compound Stress,321,Precautionary Strategy,72.72692,82.645941,9.919021,False,0.1
Compound Stress,322,Efficiency Strategy,32.013807,91.239418,59.225612,True,0.1
Compound Stress,322,Balanced Strategy,66.066146,91.239418,25.173273,False,0.1
Compound Stress,322,Resilience Strategy,51.779513,91.239418,39.459905,True,0.1
Compound Stress,322,Adaptive Strategy,55.145702,91.239418,36.093716,False,0.1
Compound Stress,322,Precautionary Strategy,91.239418,91.239418,0.0,False,0.1
Compound Stress,323,Efficiency Strategy,44.811841,83.207037,38.395196,True,0.1
Compound Stress,323,Balanced Strategy,58.688284,83.207037,24.518753,False,0.1
Compound Stress,323,Resilience Strategy,68.006125,83.207037,15.200912,False,0.1
Compound Stress,323,Adaptive Strategy,67.006302,83.207037,16.200735,False,0.1
Compound Stress,323,Precautionary Strategy,83.207037,83.207037,0.0,False,0.1
Compound Stress,324,Efficiency Strategy,13.36921,85.825758,72.456548,True,0.1
Compound Stress,324,Balanced Strategy,56.80249,85.825758,29.023268,False,0.1
Compound Stress,324,Resilience Strategy,70.661842,85.825758,15.163917,False,0.1
Compound Stress,324,Adaptive Strategy,85.825758,85.825758,0.0,False,0.1
Compound Stress,324,Precautionary Strategy,75.918897,85.825758,9.906861,False,0.1
Compound Stress,325,Efficiency Strategy,34.166774,81.792844,47.62607,True,0.1
Compound Stress,325,Balanced Strategy,67.441482,81.792844,14.351361,False,0.1
Compound Stress,325,Resilience Strategy,71.079952,81.792844,10.712892,False,0.1
Compound Stress,325,Adaptive Strategy,81.792844,81.792844,0.0,False,0.1
Compound Stress,325,Precautionary Strategy,67.220314,81.792844,14.57253,False,0.1
Compound Stress,326,Efficiency Strategy,24.138596,93.470851,69.332254,True,0.1
Compound Stress,326,Balanced Strategy,47.94767,93.470851,45.52318,True,0.1
Compound Stress,326,Resilience Strategy,65.146658,93.470851,28.324193,False,0.1
Compound Stress,326,Adaptive Strategy,54.230891,93.470851,39.239959,True,0.1
Compound Stress,326,Precautionary Strategy,93.470851,93.470851,0.0,False,0.1
Compound Stress,327,Efficiency Strategy,28.914045,86.31582,57.401775,True,0.1
Compound Stress,327,Balanced Strategy,61.321029,86.31582,24.994791,False,0.1
Compound Stress,327,Resilience Strategy,67.858248,86.31582,18.457572,False,0.1
Compound Stress,327,Adaptive Strategy,73.74381,86.31582,12.57201,False,0.1
Compound Stress,327,Precautionary Strategy,86.31582,86.31582,0.0,False,0.1
Compound Stress,328,Efficiency Strategy,25.951456,86.878909,60.927453,True,0.1
Compound Stress,328,Balanced Strategy,73.085073,86.878909,13.793836,False,0.1
Compound Stress,328,Resilience Strategy,52.381789,86.878909,34.49712,True,0.1
Compound Stress,328,Adaptive Strategy,64.869712,86.878909,22.009197,False,0.1
Compound Stress,328,Precautionary Strategy,86.878909,86.878909,0.0,False,0.1
Compound Stress,329,Efficiency Strategy,51.315684,82.305106,30.989422,True,0.1
Compound Stress,329,Balanced Strategy,67.193031,82.305106,15.112075,False,0.1
Compound Stress,329,Resilience Strategy,72.951646,82.305106,9.353461,False,0.1
Compound Stress,329,Adaptive Strategy,67.547099,82.305106,14.758008,False,0.1
Compound Stress,329,Precautionary Strategy,82.305106,82.305106,0.0,False,0.1
Compound Stress,330,Efficiency Strategy,37.868844,91.300027,53.431183,True,0.1
Compound Stress,330,Balanced Strategy,59.115879,91.300027,32.184148,False,0.1
Compound Stress,330,Resilience Strategy,69.938835,91.300027,21.361192,False,0.1
Compound Stress,330,Adaptive Strategy,70.926945,91.300027,20.373082,False,0.1
Compound Stress,330,Precautionary Strategy,91.300027,91.300027,0.0,False,0.1
Compound Stress,331,Efficiency Strategy,38.178161,79.707725,41.529564,True,0.1
Compound Stress,331,Balanced Strategy,72.686767,79.707725,7.020958,False,0.1
Compound Stress,331,Resilience Strategy,79.707725,79.707725,0.0,False,0.1
Compound Stress,331,Adaptive Strategy,75.389911,79.707725,4.317814,False,0.1
Compound Stress,331,Precautionary Strategy,77.697928,79.707725,2.009797,False,0.1
Compound Stress,332,Efficiency Strategy,34.914313,81.962564,47.048251,True,0.1
Compound Stress,332,Balanced Strategy,51.22484,81.962564,30.737724,True,0.1
Compound Stress,332,Resilience Strategy,68.767371,81.962564,13.195193,False,0.1
Compound Stress,332,Adaptive Strategy,72.193314,81.962564,9.76925,False,0.1
Compound Stress,332,Precautionary Strategy,81.962564,81.962564,0.0,False,0.1
Compound Stress,333,Efficiency Strategy,56.567146,91.68136,35.114214,False,0.1
Compound Stress,333,Balanced Strategy,54.407977,91.68136,37.273383,True,0.1
Compound Stress,333,Resilience Strategy,81.276524,91.68136,10.404835,False,0.1
Compound Stress,333,Adaptive Strategy,78.150145,91.68136,13.531215,False,0.1
Compound Stress,333,Precautionary Strategy,91.68136,91.68136,0.0,False,0.1
Compound Stress,334,Efficiency Strategy,36.295401,87.424265,51.128864,True,0.1
Compound Stress,334,Balanced Strategy,41.088597,87.424265,46.335668,True,0.1
Compound Stress,334,Resilience Strategy,87.424265,87.424265,0.0,False,0.1
Compound Stress,334,Adaptive Strategy,68.905984,87.424265,18.51828,False,0.1
Compound Stress,334,Precautionary Strategy,62.99586,87.424265,24.428405,False,0.1
Compound Stress,335,Efficiency Strategy,59.598779,84.26011,24.661331,False,0.1
Compound Stress,335,Balanced Strategy,68.664637,84.26011,15.595473,False,0.1
Compound Stress,335,Resilience Strategy,80.955778,84.26011,3.304332,False,0.1
Compound Stress,335,Adaptive Strategy,61.854148,84.26011,22.405962,False,0.1
Compound Stress,335,Precautionary Strategy,84.26011,84.26011,0.0,False,0.1
Compound Stress,336,Efficiency Strategy,45.924286,78.685249,32.760964,True,0.1
Compound Stress,336,Balanced Strategy,60.787428,78.685249,17.897821,False,0.1
Compound Stress,336,Resilience Strategy,73.589565,78.685249,5.095685,False,0.1
Compound Stress,336,Adaptive Strategy,62.63407,78.685249,16.051179,False,0.1
Compound Stress,336,Precautionary Strategy,78.685249,78.685249,0.0,False,0.1
Compound Stress,337,Efficiency Strategy,37.630821,89.910974,52.280154,True,0.1
Compound Stress,337,Balanced Strategy,66.504878,89.910974,23.406096,False,0.1
Compound Stress,337,Resilience Strategy,89.910974,89.910974,0.0,False,0.1
Compound Stress,337,Adaptive Strategy,79.13642,89.910974,10.774554,False,0.1
Compound Stress,337,Precautionary Strategy,71.173809,89.910974,18.737165,False,0.1
Compound Stress,338,Efficiency Strategy,17.350396,76.929173,59.578777,True,0.1
Compound Stress,338,Balanced Strategy,56.30536,76.929173,20.623813,False,0.1
Compound Stress,338,Resilience Strategy,68.113232,76.929173,8.815941,False,0.1
Compound Stress,338,Adaptive Strategy,73.56895,76.929173,3.360223,False,0.1
Compound Stress,338,Precautionary Strategy,76.929173,76.929173,0.0,False,0.1
Compound Stress,339,Efficiency Strategy,32.612586,86.90704,54.294453,True,0.1
Compound Stress,339,Balanced Strategy,60.294434,86.90704,26.612606,False,0.1
Compound Stress,339,Resilience Strategy,86.90704,86.90704,0.0,False,0.1
Compound Stress,339,Adaptive Strategy,63.744865,86.90704,23.162175,False,0.1
Compound Stress,339,Precautionary Strategy,80.936514,86.90704,5.970526,False,0.1
Compound Stress,340,Efficiency Strategy,38.276888,86.196412,47.919525,True,0.1
Compound Stress,340,Balanced Strategy,54.460072,86.196412,31.736341,True,0.1
Compound Stress,340,Resilience Strategy,76.274187,86.196412,9.922226,False,0.1
Compound Stress,340,Adaptive Strategy,70.510737,86.196412,15.685676,False,0.1
Compound Stress,340,Precautionary Strategy,86.196412,86.196412,0.0,False,0.1
Compound Stress,341,Efficiency Strategy,21.45133,90.704151,69.252822,True,0.1
Compound Stress,341,Balanced Strategy,76.890088,90.704151,13.814063,False,0.1
Compound Stress,341,Resilience Strategy,68.9088,90.704151,21.795351,False,0.1
Compound Stress,341,Adaptive Strategy,90.704151,90.704151,0.0,False,0.1
Compound Stress,341,Precautionary Strategy,83.914895,90.704151,6.789256,False,0.1
Compound Stress,342,Efficiency Strategy,39.874863,80.18589,40.311027,True,0.1
Compound Stress,342,Balanced Strategy,38.608851,80.18589,41.577039,True,0.1
Compound Stress,342,Resilience Strategy,78.11853,80.18589,2.06736,False,0.1
Compound Stress,342,Adaptive Strategy,57.843182,80.18589,22.342708,False,0.1
Compound Stress,342,Precautionary Strategy,80.18589,80.18589,0.0,False,0.1
Compound Stress,343,Efficiency Strategy,14.307909,93.516736,79.208826,True,0.1
Compound Stress,343,Balanced Strategy,70.212476,93.516736,23.304259,False,0.1
Compound Stress,343,Resilience Strategy,93.516736,93.516736,0.0,False,0.1
Compound Stress,343,Adaptive Strategy,73.007449,93.516736,20.509287,False,0.1
Compound Stress,343,Precautionary Strategy,83.813417,93.516736,9.703318,False,0.1
Compound Stress,344,Efficiency Strategy,41.29509,87.614438,46.319348,True,0.1
Compound Stress,344,Balanced Strategy,55.776329,87.614438,31.838109,False,0.1
Compound Stress,344,Resilience Strategy,87.614438,87.614438,0.0,False,0.1
Compound Stress,344,Adaptive Strategy,76.841609,87.614438,10.772829,False,0.1
Compound Stress,344,Precautionary Strategy,84.099298,87.614438,3.51514,False,0.1
Compound Stress,345,Efficiency Strategy,30.531306,77.151253,46.619946,True,0.1
Compound Stress,345,Balanced Strategy,61.096477,77.151253,16.054776,False,0.1
Compound Stress,345,Resilience Strategy,69.843033,77.151253,7.308219,False,0.1
Compound Stress,345,Adaptive Strategy,77.151253,77.151253,0.0,False,0.1
Compound Stress,345,Precautionary Strategy,71.087099,77.151253,6.064153,False,0.1
Compound Stress,346,Efficiency Strategy,33.164355,82.335143,49.170789,True,0.1
Compound Stress,346,Balanced Strategy,78.460289,82.335143,3.874854,False,0.1
Compound Stress,346,Resilience Strategy,73.886743,82.335143,8.4484,False,0.1
Compound Stress,346,Adaptive Strategy,55.282448,82.335143,27.052695,False,0.1
Compound Stress,346,Precautionary Strategy,82.335143,82.335143,0.0,False,0.1
Compound Stress,347,Efficiency Strategy,37.117611,87.963464,50.845853,True,0.1
Compound Stress,347,Balanced Strategy,67.275491,87.963464,20.687973,False,0.1
Compound Stress,347,Resilience Strategy,82.606233,87.963464,5.357231,False,0.1
Compound Stress,347,Adaptive Strategy,87.963464,87.963464,0.0,False,0.1
Compound Stress,347,Precautionary Strategy,80.227967,87.963464,7.735497,False,0.1
Compound Stress,348,Efficiency Strategy,40.795026,90.192488,49.397461,True,0.1
Compound Stress,348,Balanced Strategy,53.361008,90.192488,36.83148,True,0.1
Compound Stress,348,Resilience Strategy,90.192488,90.192488,0.0,False,0.1
Compound Stress,348,Adaptive Strategy,79.439423,90.192488,10.753065,False,0.1
Compound Stress,348,Precautionary Strategy,87.346871,90.192488,2.845616,False,0.1
Compound Stress,349,Efficiency Strategy,35.730234,77.566313,41.836079,True,0.1
Compound Stress,349,Balanced Strategy,68.481158,77.566313,9.085155,False,0.1
Compound Stress,349,Resilience Strategy,77.566313,77.566313,0.0,False,0.1
Compound Stress,349,Adaptive Strategy,51.601072,77.566313,25.965241,True,0.1
Compound Stress,349,Precautionary Strategy,71.928475,77.566313,5.637839,False,0.1
Compound Stress,350,Efficiency Strategy,33.88871,87.114115,53.225405,True,0.1
Compound Stress,350,Balanced Strategy,58.998627,87.114115,28.115488,False,0.1
Compound Stress,350,Resilience Strategy,87.114115,87.114115,0.0,False,0.1
Compound Stress,350,Adaptive Strategy,75.114729,87.114115,11.999386,False,0.1
Compound Stress,350,Precautionary Strategy,81.752989,87.114115,5.361126,False,0.1
Compound Stress,351,Efficiency Strategy,46.056371,84.815828,38.759457,True,0.1
Compound Stress,351,Balanced Strategy,47.213078,84.815828,37.60275,True,0.1
Compound Stress,351,Resilience Strategy,69.241581,84.815828,15.574247,False,0.1
Compound Stress,351,Adaptive Strategy,74.318476,84.815828,10.497351,False,0.1
Compound Stress,351,Precautionary Strategy,84.815828,84.815828,0.0,False,0.1
Compound Stress,352,Efficiency Strategy,29.408059,76.145822,46.737763,True,0.1
Compound Stress,352,Balanced Strategy,56.740218,76.145822,19.405605,False,0.1
Compound Stress,352,Resilience Strategy,73.063687,76.145822,3.082136,False,0.1
Compound Stress,352,Adaptive Strategy,66.767195,76.145822,9.378628,False,0.1
Compound Stress,352,Precautionary Strategy,76.145822,76.145822,0.0,False,0.1
Compound Stress,353,Efficiency Strategy,17.756357,83.570728,65.814371,True,0.1
Compound Stress,353,Balanced Strategy,57.845542,83.570728,25.725186,False,0.1
Compound Stress,353,Resilience Strategy,72.645076,83.570728,10.925652,False,0.1
Compound Stress,353,Adaptive Strategy,83.570728,83.570728,0.0,False,0.1
Compound Stress,353,Precautionary Strategy,82.645449,83.570728,0.925279,False,0.1
Compound Stress,354,Efficiency Strategy,33.845715,99.625482,65.779767,True,0.1
Compound Stress,354,Balanced Strategy,53.202015,99.625482,46.423467,True,0.1
Compound Stress,354,Resilience Strategy,84.121817,99.625482,15.503666,False,0.1
Compound Stress,354,Adaptive Strategy,58.250729,99.625482,41.374754,False,0.1
Compound Stress,354,Precautionary Strategy,99.625482,99.625482,0.0,False,0.1
Compound Stress,355,Efficiency Strategy,10.127367,80.280386,70.15302,True,0.1
Compound Stress,355,Balanced Strategy,62.199983,80.280386,18.080403,False,0.1
Compound Stress,355,Resilience Strategy,78.679499,80.280386,1.600887,False,0.1
Compound Stress,355,Adaptive Strategy,77.953425,80.280386,2.326961,False,0.1
Compound Stress,355,Precautionary Strategy,80.280386,80.280386,0.0,False,0.1
Compound Stress,356,Efficiency Strategy,42.613009,73.162832,30.549823,True,0.1
Compound Stress,356,Balanced Strategy,57.933158,73.162832,15.229674,False,0.1
Compound Stress,356,Resilience Strategy,73.162832,73.162832,0.0,False,0.1
Compound Stress,356,Adaptive Strategy,73.027535,73.162832,0.135297,False,0.1
Compound Stress,356,Precautionary Strategy,69.247836,73.162832,3.914996,False,0.1
Compound Stress,357,Efficiency Strategy,36.235854,79.629769,43.393915,True,0.1
Compound Stress,357,Balanced Strategy,71.587969,79.629769,8.0418,False,0.1
Compound Stress,357,Resilience Strategy,73.33953,79.629769,6.290238,False,0.1
Compound Stress,357,Adaptive Strategy,79.629769,79.629769,0.0,False,0.1
Compound Stress,357,Precautionary Strategy,75.324334,79.629769,4.305434,False,0.1
Compound Stress,358,Efficiency Strategy,52.174582,92.466831,40.292249,True,0.1
Compound Stress,358,Balanced Strategy,48.648051,92.466831,43.81878,True,0.1
Compound Stress,358,Resilience Strategy,61.858461,92.466831,30.60837,False,0.1
Compound Stress,358,Adaptive Strategy,66.116542,92.466831,26.35029,False,0.1
Compound Stress,358,Precautionary Strategy,92.466831,92.466831,0.0,False,0.1
Compound Stress,359,Efficiency Strategy,45.651858,80.006838,34.35498,True,0.1
Compound Stress,359,Balanced Strategy,56.144579,80.006838,23.862259,False,0.1
Compound Stress,359,Resilience Strategy,72.340764,80.006838,7.666074,False,0.1
Compound Stress,359,Adaptive Strategy,80.006838,80.006838,0.0,False,0.1
Compound Stress,359,Precautionary Strategy,74.142998,80.006838,5.86384,False,0.1
Compound Stress,360,Efficiency Strategy,39.837218,71.251396,31.414178,True,0.1
Compound Stress,360,Balanced Strategy,48.876002,71.251396,22.375394,True,0.1
Compound Stress,360,Resilience Strategy,71.251396,71.251396,0.0,False,0.1
Compound Stress,360,Adaptive Strategy,57.708689,71.251396,13.542707,False,0.1
Compound Stress,360,Precautionary Strategy,65.787008,71.251396,5.464388,False,0.1
Compound Stress,361,Efficiency Strategy,39.510371,77.601013,38.090642,True,0.1
Compound Stress,361,Balanced Strategy,54.126972,77.601013,23.474041,True,0.1
Compound Stress,361,Resilience Strategy,64.496664,77.601013,13.104349,False,0.1
Compound Stress,361,Adaptive Strategy,74.868425,77.601013,2.732588,False,0.1
Compound Stress,361,Precautionary Strategy,77.601013,77.601013,0.0,False,0.1
Compound Stress,362,Efficiency Strategy,25.002793,86.75771,61.754917,True,0.1
Compound Stress,362,Balanced Strategy,60.7371,86.75771,26.020609,False,0.1
Compound Stress,362,Resilience Strategy,86.75771,86.75771,0.0,False,0.1
Compound Stress,362,Adaptive Strategy,78.488191,86.75771,8.269519,False,0.1
Compound Stress,362,Precautionary Strategy,57.756461,86.75771,29.001249,False,0.1
Compound Stress,363,Efficiency Strategy,47.334922,77.278947,29.944025,True,0.1
Compound Stress,363,Balanced Strategy,65.457473,77.278947,11.821474,False,0.1
Compound Stress,363,Resilience Strategy,77.278947,77.278947,0.0,False,0.1
Compound Stress,363,Adaptive Strategy,66.221715,77.278947,11.057232,False,0.1
Compound Stress,363,Precautionary Strategy,73.433433,77.278947,3.845514,False,0.1
Compound Stress,364,Efficiency Strategy,42.606118,85.880382,43.274264,True,0.1
Compound Stress,364,Balanced Strategy,57.425626,85.880382,28.454756,False,0.1
Compound Stress,364,Resilience Strategy,72.473116,85.880382,13.407266,False,0.1
Compound Stress,364,Adaptive Strategy,79.315106,85.880382,6.565275,False,0.1
Compound Stress,364,Precautionary Strategy,85.880382,85.880382,0.0,False,0.1
Compound Stress,365,Efficiency Strategy,39.326594,74.949931,35.623337,True,0.1
Compound Stress,365,Balanced Strategy,56.689298,74.949931,18.260633,False,0.1
Compound Stress,365,Resilience Strategy,74.949931,74.949931,0.0,False,0.1
Compound Stress,365,Adaptive Strategy,67.854817,74.949931,7.095114,False,0.1
Compound Stress,365,Precautionary Strategy,72.876622,74.949931,2.073309,False,0.1
Compound Stress,366,Efficiency Strategy,32.986532,74.259284,41.272753,True,0.1
Compound Stress,366,Balanced Strategy,54.757959,74.259284,19.501325,True,0.1
Compound Stress,366,Resilience Strategy,60.41946,74.259284,13.839824,False,0.1
Compound Stress,366,Adaptive Strategy,74.259284,74.259284,0.0,False,0.1
Compound Stress,366,Precautionary Strategy,73.445984,74.259284,0.813301,False,0.1
Compound Stress,367,Efficiency Strategy,32.121929,102.816455,70.694526,True,0.1
Compound Stress,367,Balanced Strategy,66.55949,102.816455,36.256965,False,0.1
Compound Stress,367,Resilience Strategy,56.527986,102.816455,46.288469,False,0.1
Compound Stress,367,Adaptive Strategy,79.975316,102.816455,22.841139,False,0.1
Compound Stress,367,Precautionary Strategy,102.816455,102.816455,0.0,False,0.1
Compound Stress,368,Efficiency Strategy,38.397315,92.307102,53.909788,True,0.1
Compound Stress,368,Balanced Strategy,60.495275,92.307102,31.811828,False,0.1
Compound Stress,368,Resilience Strategy,81.601999,92.307102,10.705103,False,0.1
Compound Stress,368,Adaptive Strategy,67.978164,92.307102,24.328939,False,0.1
Compound Stress,368,Precautionary Strategy,92.307102,92.307102,0.0,False,0.1
Compound Stress,369,Efficiency Strategy,27.071848,80.780072,53.708224,True,0.1
Compound Stress,369,Balanced Strategy,59.052134,80.780072,21.727938,False,0.1
Compound Stress,369,Resilience Strategy,62.684332,80.780072,18.09574,False,0.1
Compound Stress,369,Adaptive Strategy,77.818957,80.780072,2.961115,False,0.1
Compound Stress,369,Precautionary Strategy,80.780072,80.780072,0.0,False,0.1
Compound Stress,370,Efficiency Strategy,32.118019,82.893521,50.775503,True,0.1
