"forecast_id","domain","base_rate","evidence_strength","confidence_profile","outcome","true_probability","forecast_probability","brier_component","log_loss_component","probability_bin"
901,"Risk Forecast",0.631891325197648,-0.110085843247361,"underconfident",1,0.521805481950287,0.514173563267686,0.236027326628017,0.665194398798223,"[0.5,0.6)"
902,"Strategic Forecast",0.556536727491766,0.165923324646428,"underconfident",1,0.722460052138194,0.644599033889826,0.126309846712045,0.439126808376626,"[0.6,0.7)"
903,"Policy Forecast",0.213530592992902,-0.221127559780143,"well calibrated",0,0.02,0.02,4e-04,0.0202027073175195,"[0,0.1)"
904,"Model Governance Forecast",0.491433925018646,0.0662413686513901,"overconfident",1,0.557675293670036,0.577861646454548,0.178200789534065,0.548420804957963,"[0.5,0.6)"
905,"Model Governance Forecast",0.694984362774994,0.121406950755045,"overconfident",0,0.816391313530039,0.927128273265553,0.859566835088365,2.61905455148563,"[0.9,1]"
906,"Operational Forecast",0.406617350957822,-0.114692329778336,"overconfident",0,0.291925021179486,0.219098778592306,0.0480042747806404,0.247306614212165,"[0.2,0.3)"
907,"Operational Forecast",0.336896452668589,0.238426869502291,"well calibrated",1,0.57532332217088,0.57532332217088,0.180350280691978,0.552823096788255,"[0.5,0.6)"
908,"Operational Forecast",0.471045713895,0.0697367918910459,"overconfident",1,0.540782505786046,0.555056382811163,0.197974822477087,0.58868557974494,"[0.5,0.6)"
909,"Strategic Forecast",0.586697503074538,-0.231828666524962,"well calibrated",0,0.354868836549576,0.354868836549576,0.12593189115405,0.438301628673321,"[0.3,0.4)"
910,"Strategic Forecast",0.587396851356607,0.0281329732388258,"well calibrated",1,0.615529824595433,0.615529824595433,0.147817315775619,0.485271878649477,"[0.6,0.7)"
911,"Strategic Forecast",0.47672693800414,0.119161719456315,"well calibrated",1,0.595888657460455,0.595888657460455,0.163305977169114,0.517701445710652,"[0.5,0.6)"
912,"Risk Forecast",0.576700414670631,-0.233421354554594,"well calibrated",1,0.343279060116038,0.343279060116038,0.431282392882075,1.06921157625403,"[0.3,0.4)"
913,"Strategic Forecast",0.372120552253909,-0.207887686789036,"underconfident",0,0.164232865464874,0.281751362552168,0.0793838303000031,0.330939478168976,"[0.2,0.3)"
914,"Strategic Forecast",0.349758582795039,-0.219172693439759,"underconfident",0,0.130585889355279,0.259880828080932,0.0675380448040308,0.300944062616099,"[0.2,0.3)"
915,"Operational Forecast",0.130913477821741,-0.073669262113981,"underconfident",0,0.0572442157077603,0.212208740210044,0.045032549421534,0.238522122959838,"[0.2,0.3)"
916,"Operational Forecast",0.756223542348016,-0.231811979785562,"well calibrated",1,0.524411562562454,0.524411562562454,0.226184361824286,0.645478478208183,"[0.5,0.6)"
917,"Model Governance Forecast",0.488923757011071,-0.0268654349492863,"well calibrated",0,0.462058322061785,0.462058322061785,0.213497892986552,0.620005130015936,"[0.4,0.5)"
918,"Risk Forecast",0.464071757590864,0.210697307251394,"underconfident",0,0.674769064842258,0.613599892147467,0.376504827643384,0.950881897522352,"[0.6,0.7)"
919,"Risk Forecast",0.198280618782155,0.0513737319270149,"well calibrated",1,0.24965435070917,0.24965435070917,0.563018593409677,1.38767791495256,"[0.2,0.3)"
920,"Operational Forecast",0.43449184964411,0.115911843487993,"overconfident",1,0.550403693132102,0.568044985728338,0.186585134354431,0.56555466317121,"[0.5,0.6)"
921,"Strategic Forecast",0.262927438912448,-0.074686347390525,"underconfident",1,0.188241091521922,0.29735670948925,0.493707593699775,1.21282281880211,"[0.2,0.3)"
922,"Policy Forecast",0.720679779851343,-0.245312386308797,"underconfident",0,0.475367393542547,0.483988805802655,0.23424516414228,0.661626819554989,"[0.4,0.5)"
923,"Model Governance Forecast",0.701733128947671,0.125547338160686,"overconfident",1,0.827280467108358,0.941828630596283,0.00338390821830372,0.0599319417661119,"[0.9,1]"
924,"Risk Forecast",0.729558491520584,0.0898806813638657,"overconfident",1,0.819439172884449,0.931242883394007,0.00472754108397017,0.071235151310581,"[0.9,1]"
925,"Strategic Forecast",0.820837304077577,-0.0823592145461589,"well calibrated",0,0.738478089531418,0.738478089531418,0.545349888717973,1.34123721134439,"[0.7,0.8)"
926,"Operational Forecast",0.281315922469366,0.0127239890862256,"well calibrated",0,0.294039911555592,0.294039911555592,0.0864594695876203,0.348196575035316,"[0.2,0.3)"
927,"Model Governance Forecast",0.70084274521796,0.0391286503290758,"underconfident",1,0.739971395547036,0.655981407105573,0.118348792257061,0.421622833266583,"[0.6,0.7)"
928,"Model Governance Forecast",0.220621352689341,-0.0505625676596537,"well calibrated",0,0.170058785029687,0.170058785029687,0.0289199903657733,0.186400406036698,"[0.1,0.2)"
929,"Policy Forecast",0.31969975734828,0.168336448958144,"well calibrated",0,0.488036206306424,0.488036206306424,0.238179338665966,0.669501371885318,"[0.4,0.5)"
930,"Model Governance Forecast",0.280159636482131,-0.135859822155908,"well calibrated",0,0.144299814326223,0.144299814326223,0.0208224364145824,0.155835214573487,"[0.1,0.2)"
931,"Strategic Forecast",0.550556559138931,0.167515421053395,"well calibrated",0,0.718071980192326,0.718071980192326,0.515627368737328,1.26610348953453,"[0.7,0.8)"
932,"Policy Forecast",0.189881666819565,-0.198891986627132,"underconfident",0,0.02,0.188,0.035344,0.208254938820459,"[0.1,0.2)"
933,"Operational Forecast",0.563254075322766,0.0389392822980881,"well calibrated",1,0.602193357620854,0.602193357620854,0.15825012472097,0.507176693183224,"[0.6,0.7)"
934,"Operational Forecast",0.128080105548725,0.152914491249248,"well calibrated",1,0.280994596797973,0.280994596797973,0.51696876983371,1.26941983831023,"[0.2,0.3)"
935,"Strategic Forecast",0.569319740135688,0.14252911566291,"overconfident",1,0.711848855798598,0.785995955328108,0.0457977311359293,0.240803632459163,"[0.7,0.8)"
936,"Operational Forecast",0.566462873911951,-0.10900410625618,"well calibrated",0,0.457458767655771,0.457458767655771,0.209268524105137,0.611491192134545,"[0.4,0.5)"
937,"Risk Forecast",0.463238986523356,0.186865568743087,"well calibrated",1,0.650104555266444,0.650104555266444,0.122426822245293,0.430622074772046,"[0.6,0.7)"
938,"Risk Forecast",0.431733902799897,-0.0263067922787741,"well calibrated",1,0.405427110521123,0.405427110521123,0.353516920903261,0.902814173689755,"[0.4,0.5)"
939,"Model Governance Forecast",0.194595036935061,-0.079002465121448,"underconfident",0,0.115592571813613,0.250135171678849,0.0625676041108071,0.287862317600093,"[0.2,0.3)"
940,"Risk Forecast",0.65480638780864,0.110670211608522,"well calibrated",1,0.765476599417161,0.765476599417161,0.0550012254209387,0.267256633369066,"[0.7,0.8)"
941,"Risk Forecast",0.634324363456108,-0.176651019719429,"overconfident",0,0.457673343736678,0.442859014044516,0.196124106320481,0.584936954466791,"[0.4,0.5)"
942,"Policy Forecast",0.474503507395275,0.101837584981695,"well calibrated",0,0.57634109237697,0.57634109237697,0.332169054762279,0.858826610657536,"[0.5,0.6)"
943,"Operational Forecast",0.30735823106952,-0.158999821403995,"overconfident",0,0.148358409665525,0.0252838530484586,0.000639273224976052,0.0256089817029955,"[0,0.1)"
944,"Strategic Forecast",0.5940924764378,-0.0764958175132051,"overconfident",0,0.517596658924594,0.523755489548203,0.274319812831877,0.741823879218057,"[0.5,0.6)"
945,"Policy Forecast",0.189173237269279,-0.0257240659557283,"well calibrated",1,0.16344917131355,0.16344917131355,0.699817288975986,1.81125321579387,"[0.1,0.2)"
946,"Strategic Forecast",0.332445021392778,-0.10280579526443,"underconfident",0,0.229639226128347,0.324265496983426,0.105148112533908,0.391955027101384,"[0.3,0.4)"
947,"Risk Forecast",0.565612616797443,0.206254493212327,"overconfident",1,0.771867110009771,0.867020598513191,0.01768352121979,0.142692544106438,"[0.8,0.9)"
948,"Strategic Forecast",0.226375331892632,0.0511781618697569,"well calibrated",0,0.277553493762389,0.277553493762389,0.0770359418997084,0.325111901546166,"[0.2,0.3)"
949,"Risk Forecast",0.431740818219259,-0.0404107575304806,"well calibrated",0,0.391330060688779,0.391330060688779,0.153139216398683,0.49647912976627,"[0.3,0.4)"
950,"Risk Forecast",0.686315851076506,-0.190328626194969,"overconfident",0,0.495987224881537,0.494582753590075,0.244612100148741,0.682370960332612,"[0.4,0.5)"
951,"Strategic Forecast",0.352568354422692,-0.133699153317139,"well calibrated",0,0.218869201105554,0.218869201105554,0.0479037271925833,0.247012666987752,"[0.2,0.3)"
952,"Model Governance Forecast",0.68253061643336,0.0601251962361857,"overconfident",1,0.742655812669545,0.827585347103886,0.0297268125332874,0.189243038555205,"[0.8,0.9)"
953,"Operational Forecast",0.189746634708717,0.0933796804165468,"well calibrated",0,0.283126315125264,0.283126315125264,0.0801605103164104,0.332855625625401,"[0.2,0.3)"
954,"Policy Forecast",0.131113438075408,0.0344317060662434,"overconfident",0,0.165545144141652,0.0484859445912297,0.0023508868229038,0.0497008205118718,"[0,0.1)"
955,"Model Governance Forecast",0.338431060570292,-0.0729037668788806,"well calibrated",0,0.265527293691412,0.265527293691412,0.0705047436950852,0.308602443611275,"[0.2,0.3)"
956,"Strategic Forecast",0.707377518783323,0.0494649129686877,"well calibrated",1,0.756842431752011,0.756842431752011,0.0591256029962754,0.278600195490586,"[0.7,0.8)"
957,"Strategic Forecast",0.718948436982464,0.234473807038739,"well calibrated",1,0.953422244021203,0.953422244021203,0.00216948735202033,0.0476974052257637,"[0.9,1]"
958,"Strategic Forecast",0.128562689258251,-0.0547323352657259,"overconfident",0,0.0738303539925255,0.01,1e-04,0.0100503358535015,"[0,0.1)"
959,"Strategic Forecast",0.714479983283672,0.176407254999503,"well calibrated",1,0.890887238283176,0.890887238283176,0.0119055947694724,0.115537415880331,"[0.8,0.9)"
960,"Policy Forecast",0.461334800953045,-0.228856224333867,"overconfident",1,0.232478576619178,0.13884607843589,0.741586076625245,1.97438930879785,"[0.1,0.2)"
961,"Operational Forecast",0.269837279943749,-0.0376388244330883,"underconfident",1,0.232198455510661,0.32592899608193,0.454371718323115,1.1210757247677,"[0.3,0.4)"
962,"Model Governance Forecast",0.359851441252977,-0.238804726745002,"overconfident",0,0.121046714507975,0.01,1e-04,0.0100503358535015,"[0,0.1)"
963,"Strategic Forecast",0.207136317761615,-0.233964323648252,"well calibrated",0,0.02,0.02,4e-04,0.0202027073175195,"[0,0.1)"
964,"Policy Forecast",0.4367891672533,-0.200894120731391,"overconfident",0,0.23589504652191,0.143458312804578,0.0205802875127361,0.154852290837385,"[0.1,0.2)"
965,"Strategic Forecast",0.161264452058822,0.221398776280694,"well calibrated",0,0.382663228339516,0.382663228339516,0.14643114632322,0.482340582815219,"[0.3,0.4)"
966,"Operational Forecast",0.747634466819,0.0713785534026101,"well calibrated",1,0.81901302022161,0.81901302022161,0.0327562868493035,0.199655297548952,"[0.8,0.9)"
967,"Model Governance Forecast",0.50558546182001,-0.17655412433669,"overconfident",0,0.32903133748332,0.269192305602482,0.0724644973955803,0.313604925801477,"[0.2,0.3)"
968,"Operational Forecast",0.178524880227633,-0.0302433434408158,"overconfident",0,0.148281536786817,0.0251800746622029,0.000634036159994113,0.0255025170031841,"[0,0.1)"
969,"Model Governance Forecast",0.76271127719665,-0.0473875445313752,"well calibrated",1,0.715323732665274,0.715323732665274,0.0810405771836322,0.33502006580045,"[0.7,0.8)"
970,"Operational Forecast",0.396488826803397,-0.134277153527364,"overconfident",1,0.262211673276033,0.178985758922645,0.674064384051825,1.72044903539774,"[0.1,0.2)"
971,"Model Governance Forecast",0.19340271120891,0.0937207380775362,"well calibrated",1,0.287123449286446,0.287123449286446,0.508192976557254,1.2478430188183,"[0.2,0.3)"
972,"Policy Forecast",0.845998491824139,-0.141442253952846,"well calibrated",1,0.704556237871293,0.704556237871293,0.087287016580764,0.350187124184535,"[0.7,0.8)"
973,"Policy Forecast",0.794651330530178,0.165519893052988,"well calibrated",1,0.960171223583166,0.960171223583166,0.00158633143086219,0.0406436525250034,"[0.9,1]"
974,"Policy Forecast",0.152247175131924,0.104688743478619,"well calibrated",1,0.256935918610543,0.256935918610543,0.552144229051158,1.35892856910613,"[0.2,0.3)"
975,"Operational Forecast",0.755810271739028,0.0116010956699029,"well calibrated",1,0.767411367408931,0.767411367408931,0.0540974720105832,0.264732288392715,"[0.7,0.8)"
976,"Risk Forecast",0.299098607292399,-0.223196403705515,"well calibrated",0,0.0759022035868838,0.0759022035868838,0.00576114450934476,0.0789373726672042,"[0,0.1)"
977,"Risk Forecast",0.568295663478784,0.0622779328841716,"underconfident",1,0.630573596362956,0.584872837635921,0.172330560932452,0.53636082694143,"[0.5,0.6)"
978,"Risk Forecast",0.462720408651512,0.136411562911235,"overconfident",0,0.599131971562747,0.633828161609708,0.401738138449543,1.00465255196458,"[0.6,0.7)"
979,"Model Governance Forecast",0.492736010369845,-0.0587014387128875,"well calibrated",1,0.434034571656957,0.434034571656957,0.320316866079524,0.834631089858524,"[0.4,0.5)"
980,"Risk Forecast",0.534431059344206,0.086695468169637,"overconfident",0,0.621126527513843,0.663520812143688,0.440259868147819,1.0892189806769,"[0.6,0.7)"
981,"Operational Forecast",0.745551925175823,-0.235561182722449,"well calibrated",1,0.509990742453374,0.509990742453374,0.240109072481396,0.673362705480724,"[0.5,0.6)"
982,"Risk Forecast",0.322683269239496,-0.15393344021868,"underconfident",0,0.168749829020817,0.284687388863531,0.0810469093779353,0.335035613467548,"[0.2,0.3)"
983,"Policy Forecast",0.317745628382545,0.116641608299688,"well calibrated",1,0.434387236682232,0.434387236682232,0.319917798027961,0.833818892280629,"[0.4,0.5)"
984,"Model Governance Forecast",0.396330369368661,-0.019466885831207,"well calibrated",1,0.376863483537454,0.376863483537454,0.388299118149077,0.975872269745485,"[0.3,0.4)"
985,"Policy Forecast",0.331168767670169,-0.0257373119238764,"underconfident",1,0.305431455746293,0.37353044623509,0.392464101794405,0.984755761707177,"[0.3,0.4)"
986,"Risk Forecast",0.745637776819058,0.15704912180081,"well calibrated",1,0.902686898619868,0.902686898619868,0.00946983970021988,0.102379520331741,"[0.9,1]"
987,"Strategic Forecast",0.420416405331343,0.2048448799178,"well calibrated",1,0.625261285249144,0.625261285249144,0.140429104333124,0.469585660208335,"[0.6,0.7)"
988,"Operational Forecast",0.421212758950423,0.20581933890935,"well calibrated",0,0.627032097859774,0.627032097859774,0.393169251746429,0.986262916284476,"[0.6,0.7)"
989,"Policy Forecast",0.405056544195395,0.208157436340116,"well calibrated",1,0.613213980535511,0.613213980535511,0.149603424853184,0.489041332936631,"[0.6,0.7)"
990,"Risk Forecast",0.549480701179709,0.21587620920036,"overconfident",0,0.765356910380069,0.858231829013093,0.73656187233116,1.95356215420614,"[0.8,0.9)"
991,"Risk Forecast",0.529583683202509,0.019774327869527,"well calibrated",1,0.549358011072036,0.549358011072036,0.203078202184951,0.599004935121814,"[0.5,0.6)"
992,"Operational Forecast",0.583103647537064,0.072353133931756,"well calibrated",1,0.65545678146882,0.65545678146882,0.118710029435825,0.422422910112461,"[0.6,0.7)"
993,"Strategic Forecast",0.726023319084197,-0.219651068677194,"well calibrated",1,0.506372250407003,0.506372250407003,0.243668355168247,0.680483207428104,"[0.5,0.6)"
994,"Model Governance Forecast",0.593506441882346,-0.0424554919591174,"overconfident",0,0.551050949923228,0.568918782396358,0.323668580963355,0.841458766715318,"[0.5,0.6)"
995,"Strategic Forecast",0.50764689957723,0.00856250000651926,"overconfident",0,0.516209399583749,0.521882689438062,0.272361541535104,0.737899157015496,"[0.5,0.6)"
996,"Operational Forecast",0.616614113817923,0.0878116361564025,"overconfident",0,0.704425749974325,0.775974762465339,0.60213683198314,1.49599656590816,"[0.7,0.8)"
997,"Risk Forecast",0.135572578432038,-0.0687880903715268,"well calibrated",0,0.0667844880605117,0.0667844880605117,0.00446016784550462,0.0691191166632294,"[0,0.1)"
998,"Risk Forecast",0.491338305315003,-0.0509197087958455,"underconfident",0,0.440418596519157,0.461272087737452,0.212771938925668,0.618544636525186,"[0.4,0.5)"
999,"Risk Forecast",0.702046062937006,-0.127537082880735,"well calibrated",1,0.574508980056271,0.574508980056271,0.181042608052755,0.554239550734079,"[0.5,0.6)"
1000,"Operational Forecast",0.27944753181655,-0.171025587595068,"well calibrated",1,0.108421944221482,0.108421944221482,0.794911429545803,2.22172477299675,"[0.1,0.2)"
1001,"Model Governance Forecast",0.828161038947292,0.015370819834061,"underconfident",1,0.843531858781353,0.723295708207879,0.0765652650961791,0.323937138771107,"[0.7,0.8)"
1002,"Risk Forecast",0.45757486516377,0.150352693977766,"well calibrated",1,0.607927559141535,0.607927559141535,0.153720798880714,0.497699550263227,"[0.6,0.7)"
1003,"Policy Forecast",0.104748260660563,-0.0286227813921869,"well calibrated",0,0.0761254792683758,0.0761254792683758,0.00579508859383991,0.0791790166361176,"[0,0.1)"
1004,"Risk Forecast",0.225750950130168,0.128182708402164,"overconfident",0,0.353933658532333,0.302810439018649,0.091694161978667,0.360697938223248,"[0.3,0.4)"
1005,"Strategic Forecast",0.793641738325823,0.0690500596538186,"well calibrated",1,0.862691797979642,0.862691797979642,0.0188535423420635,0.14769778032901,"[0.8,0.9)"
1006,"Risk Forecast",0.502903327893,0.198173127719201,"underconfident",1,0.701076455612201,0.630699696147931,0.136382714425231,0.46092544708222,"[0.6,0.7)"
1007,"Operational Forecast",0.618780726997647,-0.058481652289629,"overconfident",1,0.560299074708018,0.581403750855825,0.175222819797572,0.542309839457764,"[0.5,0.6)"
1008,"Policy Forecast",0.372967910626903,0.22609948227182,"well calibrated",1,0.599067392898723,0.599067392898723,0.160746955437027,0.512381178182458,"[0.5,0.6)"
1009,"Strategic Forecast",0.666691786283627,0.105332104023546,"well calibrated",1,0.772023890307173,0.772023890307173,0.0519731065906758,0.258739783442431,"[0.7,0.8)"
1010,"Operational Forecast",0.439676002622582,0.214735191082582,"overconfident",1,0.654411193705164,0.708455111501971,0.084998422009328,0.344668578948214,"[0.7,0.8)"
1011,"Operational Forecast",0.314032092189882,-0.0626362599432468,"well calibrated",0,0.251395832246635,0.251395832246635,0.0631998644709783,0.289544916130345,"[0.2,0.3)"
1012,"Risk Forecast",0.201898146036547,0.142518123495393,"overconfident",1,0.344416269531939,0.289961963868118,0.50415401275402,1.23800552367918,"[0.2,0.3)"
1013,"Risk Forecast",0.720742771425284,-0.140445316559635,"well calibrated",1,0.580297454865649,0.580297454865649,0.176150226392252,0.5442144536893,"[0.5,0.6)"
1014,"Model Governance Forecast",0.391419347166084,-0.00726996397133917,"overconfident",0,0.384149383194745,0.343601667312905,0.118062105780208,0.42098745985612,"[0.3,0.4)"
1015,"Operational Forecast",0.695139287237544,0.0906141477171332,"overconfident",1,0.785753434954677,0.885767137188814,0.0130491469460393,0.121301187764884,"[0.8,0.9)"
1016,"Operational Forecast",0.203436265955679,-0.0181831268128008,"underconfident",1,0.185253139142878,0.295414540442871,0.496440669819331,1.21937568720232,"[0.2,0.3)"
1017,"Risk Forecast",0.479611332144123,0.21957162709441,"well calibrated",1,0.699182959238533,0.699182959238533,0.0904908920124862,0.357842826736245,"[0.6,0.7)"
1018,"Policy Forecast",0.356870635144878,-0.080073238699697,"well calibrated",0,0.276797396445181,0.276797396445181,0.0766167986788308,0.324065869862505,"[0.2,0.3)"
1019,"Operational Forecast",0.740703283890616,-0.249808712862432,"underconfident",0,0.490894571028184,0.49408147116832,0.244116500151851,0.681379632872278,"[0.4,0.5)"
1020,"Operational Forecast",0.625653249875177,-0.141308372956701,"well calibrated",0,0.484344876918476,0.484344876918476,0.234589959797174,0.66231710307786,"[0.4,0.5)"
1021,"Risk Forecast",0.669061946298461,-0.231967024388723,"well calibrated",0,0.437094921909738,0.437094921909738,0.19105197075928,0.574644265251974,"[0.4,0.5)"
1022,"Model Governance Forecast",0.546248239779379,-0.0758830133127049,"well calibrated",0,0.470365226466674,0.470365226466674,0.221243446269046,0.635567616519911,"[0.4,0.5)"
1023,"Model Governance Forecast",0.455154470482375,-0.201023184461519,"well calibrated",1,0.254131286020856,0.254131286020856,0.556320138492902,1.36990427139915,"[0.2,0.3)"
1024,"Model Governance Forecast",0.711627868725918,0.115169339231215,"overconfident",1,0.826797207957134,0.94117623074213,0.00346023582970308,0.0606248766529537,"[0.9,1]"
1025,"Risk Forecast",0.790296342479996,0.117901021847501,"well calibrated",1,0.908197364327498,0.908197364327498,0.00842772391641818,0.0962935624062919,"[0.9,1]"
1026,"Strategic Forecast",0.61541034260299,0.0748808186035603,"well calibrated",1,0.690291161206551,0.690291161206551,0.0959195648267867,0.370641797633184,"[0.6,0.7)"
1027,"Risk Forecast",0.634646803920623,0.192830955726095,"overconfident",1,0.827477759646717,0.942094975523069,0.00335299185967403,0.059649186215202,"[0.9,1]"
1028,"Operational Forecast",0.508438657119405,-0.193012523348443,"well calibrated",1,0.315426133770961,0.315426133770961,0.468641378323774,1.15383074875152,"[0.3,0.4)"
1029,"Risk Forecast",0.4145205276669,-0.115028212196194,"underconfident",0,0.299492315470707,0.369670005055959,0.136655912638073,0.4615117952342,"[0.3,0.4)"
1030,"Policy Forecast",0.730702214606572,0.192256261245348,"overconfident",1,0.92295847585192,0.99,1e-04,0.0100503358535015,"[0.9,1]"
1031,"Risk Forecast",0.149058395496104,0.235755264875479,"well calibrated",0,0.384813660371583,0.384813660371583,0.148081553208576,0.485830065802484,"[0.3,0.4)"
1032,"Risk Forecast",0.76248538158834,0.20083632634487,"underconfident",1,0.96332170793321,0.801159110156586,0.0395376994737206,0.221695712243483,"[0.8,0.9)"
1033,"Model Governance Forecast",0.64343191155931,0.098116833367385,"well calibrated",1,0.741548744926695,0.741548744926695,0.0667970512489667,0.299014381295504,"[0.7,0.8)"
1034,"Policy Forecast",0.160636297566816,0.215486152330413,"well calibrated",0,0.37612244989723,0.37612244989723,0.141468097316694,0.471801163678746,"[0.3,0.4)"
1035,"Risk Forecast",0.175346212135628,0.124067996977828,"underconfident",0,0.299414209113456,0.369619235923747,0.136618379564854,0.461431254742455,"[0.3,0.4)"
1036,"Strategic Forecast",0.710382343758829,-0.194723762222566,"well calibrated",0,0.515658581536263,0.515658581536263,0.265903772711991,0.724965210901188,"[0.5,0.6)"
1037,"Policy Forecast",0.191783428797498,0.0191854852018878,"well calibrated",0,0.210968913999386,0.210968913999386,0.0445078826740804,0.236949559672071,"[0.2,0.3)"
1038,"Model Governance Forecast",0.686277549271472,-0.0801303331973031,"overconfident",1,0.606147216074169,0.643298741700128,0.127235787672712,0.44114605657498,"[0.6,0.7)"
1039,"Strategic Forecast",0.251523836073466,0.112554620252922,"well calibrated",0,0.364078456326388,0.364078456326388,0.132553122361005,0.452680082255117,"[0.3,0.4)"
1040,"Policy Forecast",0.720161347091198,-0.0794716420350596,"well calibrated",1,0.640689705056138,0.640689705056138,0.129103888052645,0.445210018741365,"[0.6,0.7)"
1041,"Risk Forecast",0.116234824084677,0.125350697548129,"well calibrated",0,0.241585521632805,0.241585521632805,0.0583635642625947,0.276525237549506,"[0.2,0.3)"
1042,"Policy Forecast",0.236295354808681,-0.0870322884293273,"well calibrated",0,0.149263066379353,0.149263066379353,0.0222794629849673,0.161652324378313,"[0.1,0.2)"
1043,"Policy Forecast",0.464897686580662,-0.106003801221959,"well calibrated",0,0.358893885358702,0.358893885358702,0.128804820947865,0.444560290300362,"[0.3,0.4)"
1044,"Operational Forecast",0.844000251346733,-0.106930360780098,"underconfident",1,0.737069890566636,0.654095428868313,0.119649972329796,0.424502022468814,"[0.6,0.7)"
1045,"Risk Forecast",0.237809078325517,-0.147261458216235,"underconfident",0,0.0905476201092824,0.233855953071034,0.0546886067867615,0.26638507609978,"[0.2,0.3)"
1046,"Risk Forecast",0.103554907627404,-0.10613190184813,"well calibrated",0,0.02,0.02,4e-04,0.0202027073175195,"[0,0.1)"
1047,"Model Governance Forecast",0.18861707302276,-0.117323839454912,"underconfident",0,0.0712932335678488,0.221340601819102,0.0489916620136421,0.250181558273652,"[0.2,0.3)"
1048,"Strategic Forecast",0.47705345172435,-0.16705789975822,"well calibrated",0,0.309995551966131,0.309995551966131,0.096097242238786,0.371057234985713,"[0.3,0.4)"
1049,"Strategic Forecast",0.345194540999364,-0.167819978669286,"well calibrated",0,0.177374562330078,0.177374562330078,0.0314617353617868,0.195254300165367,"[0.1,0.2)"
1050,"Policy Forecast",0.510256322065834,-0.106611240422353,"overconfident",0,0.403645081643481,0.369920860218699,0.136841442824942,0.461909848785449,"[0.3,0.4)"
1051,"Risk Forecast",0.633844427729491,0.00588942319154739,"overconfident",0,0.639733850921039,0.688640698743402,0.474226011965801,1.16680772415262,"[0.6,0.7)"
1052,"Strategic Forecast",0.43037627878366,-0.0650345677277073,"well calibrated",0,0.365341711055953,0.365341711055953,0.133474565837291,0.454668552579263,"[0.3,0.4)"
1053,"Strategic Forecast",0.502810644824058,0.22077233006712,"underconfident",1,0.723582974891178,0.645328933679266,0.125791565285087,0.43799511748273,"[0.6,0.7)"
1054,"Operational Forecast",0.679548779001925,0.0383875338593498,"overconfident",1,0.717936312861275,0.794214022362721,0.0423478685921306,0.230402304481746,"[0.7,0.8)"
1055,"Policy Forecast",0.643337953393348,0.0185653970111161,"overconfident",1,0.661903350404464,0.718569523046026,0.0792031133585413,0.330492816771797,"[0.7,0.8)"
1056,"Model Governance Forecast",0.512017105147243,0.113812018069439,"well calibrated",1,0.625829123216681,0.625829123216681,0.140003845032798,0.468677911251606,"[0.6,0.7)"
1057,"Strategic Forecast",0.285217806312721,-0.0915517053799704,"well calibrated",1,0.193666100932751,0.193666100932751,0.650174356784993,1.64161973197601,"[0.1,0.2)"
1058,"Model Governance Forecast",0.263701278914232,0.165468374849297,"overconfident",0,0.429169653763529,0.404379032580764,0.163522401990955,0.518150774931555,"[0.4,0.5)"
1059,"Strategic Forecast",0.581191286293324,0.0805857487721369,"overconfident",1,0.661777035065461,0.718398997338372,0.0792991247000341,0.330730157682242,"[0.7,0.8)"
1060,"Strategic Forecast",0.790551302686799,-0.144190807710402,"well calibrated",0,0.646360494976398,0.646360494976398,0.417781889466134,1.03947723210731,"[0.6,0.7)"
1061,"Risk Forecast",0.803127949906047,-0.0759648968232796,"well calibrated",1,0.727163053082768,0.727163053082768,0.0744399996031165,0.318604544501495,"[0.7,0.8)"
1062,"Operational Forecast",0.388309487863444,0.00848466891329736,"well calibrated",0,0.396794156776741,0.396794156776741,0.157445602852165,0.505496775294098,"[0.3,0.4)"
1063,"Strategic Forecast",0.209423037152737,0.203042175271548,"overconfident",0,0.412465212424286,0.381828036772786,0.14579264966576,0.480988602581712,"[0.3,0.4)"
1064,"Risk Forecast",0.646970369003247,0.245123289641924,"overconfident",1,0.892093658645172,0.99,1e-04,0.0100503358535015,"[0.9,1]"
1065,"Model Governance Forecast",0.465055629750714,-0.103890709462576,"underconfident",0,0.361164920288138,0.40975719818729,0.167900961466298,0.52722129824088,"[0.4,0.5)"
1066,"Operational Forecast",0.28940692191245,-0.0889559084316716,"underconfident",0,0.200451013480779,0.305293158762506,0.0932039127871888,0.364265333573774,"[0.3,0.4)"
1067,"Operational Forecast",0.720846729900222,0.0645515871001408,"well calibrated",1,0.785398317000363,0.785398317000363,0.0460538823462767,0.241564279697204,"[0.7,0.8)"
1068,"Strategic Forecast",0.208449208608363,0.135240207775496,"well calibrated",0,0.343689416383859,0.343689416383859,0.118122414934277,0.421121151446075,"[0.3,0.4)"
1069,"Risk Forecast",0.545910530455876,-0.1353858319344,"well calibrated",1,0.410524698521476,0.410524698521476,0.347481131053197,0.890319184977622,"[0.4,0.5)"
1070,"Policy Forecast",0.304233196680434,-0.128759580547921,"well calibrated",0,0.175473616132513,0.175473616132513,0.0307909899586204,0.192946137655186,"[0.1,0.2)"
1071,"Strategic Forecast",0.805454182461835,-0.184597443556413,"well calibrated",0,0.620856738905422,0.620856738905422,0.385463090244276,0.969841147711787,"[0.6,0.7)"
