"case_id","domain","bias_source","hygiene_practice","true_value","evidence_quality","decision_stakes","pre_hygiene_judgment","post_hygiene_judgment","outcome","pre_error","post_error","pre_absolute_error","post_absolute_error","error_reduction","pre_brier_score","post_brier_score","brier_improvement","post_probability_bin","review_flag"
716,"Organizational Strategy","groupthink","calibration_review",0.174041802436113,"medium","high",0.0920471320546753,0.141364302307882,0,-0.0819946703814381,-0.0326775001282309,0.0819946703814381,0.0326775001282309,0.0493171702532072,0.00847267451949083,0.0199838659669944,-0.0115111914475036,"[0.1,0.2)","acceptable"
717,"Organizational Strategy","confirmation","calibration_review",0.242178185097873,"medium","high",0.197194857520147,0.239008888146692,0,-0.0449833275777257,-0.00316929695118098,0.0449833275777257,0.00316929695118098,0.0418140306265448,0.0388858118323913,0.057125248613118,-0.0182394367807268,"[0.2,0.3)","acceptable"
718,"Healthcare","confirmation","calibration_review",0.756276122108102,"low","medium",0.858232465676251,0.838037287434826,1,0.101956343568149,0.081761165326724,0.101956343568149,0.081761165326724,0.0201951782414251,0.0200980337882353,0.0262319202614692,-0.00613388647323387,"[0.8,0.9)","acceptable"
719,"Public Policy","overconfidence","model_validation",0.16988160200417,"medium","high",0.25966576600328,0.174580658595959,0,0.0897841639991092,0.00469905659178824,0.0897841639991092,0.00469905659178824,0.085085107407321,0.06742631003407,0.0304784063557987,0.0369479036782713,"[0.1,0.2)","acceptable"
720,"Infrastructure","anchoring","calibration_review",0.716188001446426,"high","high",0.765196168133558,0.760615764034035,0,0.0490081666871319,0.0444277625876089,0.0490081666871319,0.0444277625876089,0.00458040409952298,0.58552517572628,0.578536340497079,0.00698883522920157,"[0.7,0.8)","review"
721,"Organizational Strategy","framing","decision_record",0.192896639741957,"high","high",0.269673434560388,0.176276218727153,0,0.0767767948184306,-0.0166204210148043,0.0767767948184306,0.0166204210148043,0.0601563738036263,0.0727237613075958,0.031073305288743,0.0416504560188527,"[0.1,0.2)","acceptable"
722,"Financial Risk","anchoring","premortem",0.698091818019748,"medium","high",0.875362208152586,0.76128677994303,0,0.177270390132838,0.0631949619232828,0.177270390132838,0.0631949619232828,0.114075428209555,0.766258995461771,0.579557561316028,0.186701434145743,"[0.7,0.8)","review"
723,"Public Policy","anchoring","model_validation",0.338864329084754,"high","high",0.346267125979338,0.487627198834212,1,0.00740279689458412,0.148762869749458,0.00740279689458412,0.148762869749458,-0.141360072854874,0.427366670575315,0.262525887374476,0.164840783200839,"[0.4,0.5)","review"
724,"Healthcare","availability","base_rate_check",0.673981658555567,"medium","low",0.686342624680414,0.702251463927247,0,0.0123609661248464,0.02826980537168,0.0123609661248464,0.02826980537168,-0.0159088392468336,0.471066198453199,0.493157118587962,-0.0220909201347627,"[0.7,0.8)","review"
725,"Organizational Strategy","anchoring","model_validation",0.360326974093914,"medium","medium",0.49914404936789,0.461865395832807,1,0.138817075273976,0.101538421738893,0.138817075273976,0.101538421738893,0.0372786535350831,0.250856683283594,0.289588852202181,-0.0387321689185869,"[0.4,0.5)","review"
726,"Financial Risk","anchoring","base_rate_check",0.679539662599564,"low","medium",0.880908416472703,0.578362444887439,0,0.201368753873139,-0.101177217712125,0.201368753873139,0.101177217712125,0.100191536161014,0.775999638212445,0.334503117656176,0.441496520556269,"[0.5,0.6)","review"
727,"Public Policy","model_overtrust","base_rate_check",0.837696953862906,"medium","medium",0.973104589066782,0.881752331284005,1,0.135407635203877,0.0440553774210997,0.135407635203877,0.0440553774210997,0.0913522577827771,0.000723363129266645,0.0139825111567677,-0.013259148027501,"[0.8,0.9)","acceptable"
728,"Organizational Strategy","overconfidence","calibration_review",0.651391357369721,"low","low",0.716005534383374,0.651487643593686,0,0.0646141770136532,9.62862239646256e-05,0.0646141770136532,9.62862239646256e-05,0.0645178907896886,0.512663925267621,0.424436149755253,0.0882277755123682,"[0.6,0.7)","review"
729,"Infrastructure","confirmation","independent_estimates",0.179421741701663,"high","low",0.336257448376782,0.273054007910728,0,0.15683570667512,0.0936322662090656,0.15683570667512,0.0936322662090656,0.063203440466054,0.113069071588864,0.074558491236112,0.0385105803527523,"[0.2,0.3)","acceptable"
730,"Infrastructure","overconfidence","calibration_review",0.76928142067045,"high","medium",0.867029662273464,0.814939290121514,1,0.0977482416030138,0.0456578694510638,0.0977482416030138,0.0456578694510638,0.05209037215195,0.0176811107151092,0.0342474663407293,-0.0165663556256202,"[0.8,0.9)","acceptable"
731,"Public Policy","confirmation","independent_estimates",0.618762907199562,"low","medium",0.705234343068624,0.664488967980228,1,0.0864714358690625,0.0457260607806668,0.0864714358690625,0.0457260607806668,0.0407453750883957,0.0868867925061856,0.112567652606972,-0.0256808601007866,"[0.6,0.7)","acceptable"
732,"Public Policy","framing","decision_record",0.319959614239633,"medium","high",0.521624966044139,0.387071539261631,0,0.201665351804506,0.0671119250219983,0.201665351804506,0.0671119250219983,0.134553426782508,0.272092605200549,0.149824376506369,0.122268228694181,"[0.3,0.4)","acceptable"
733,"Financial Risk","framing","structured_dissent",0.370534275099635,"medium","low",0.28915605840097,0.344069451790903,0,-0.0813782166986653,-0.0264648233087319,0.0813782166986653,0.0264648233087319,0.0549133933899334,0.0836112261099851,0.118383787655693,-0.0347725615457076,"[0.3,0.4)","acceptable"
734,"Organizational Strategy","confirmation","base_rate_check",0.565532205998898,"medium","medium",0.661760466952227,0.673372637240837,1,0.0962282609533291,0.107840431241939,0.0962282609533291,0.107840431241939,-0.0116121702886102,0.114405981716376,0.106685434103006,0.00772054761336978,"[0.6,0.7)","review"
735,"Infrastructure","framing","premortem",0.52959453817457,"high","medium",0.542476321297599,0.515693145976216,0,0.0128817831230297,-0.0139013921983532,0.0128817831230297,0.0139013921983532,-0.0010196090753235,0.294280559168576,0.265939420806847,0.0283411383617289,"[0.5,0.6)","review"
736,"Organizational Strategy","overconfidence","model_validation",0.550595524534583,"medium","low",0.805064627946537,0.644887574940944,1,0.254469103411954,0.0942920504063605,0.254469103411954,0.0942920504063605,0.160177053005593,0.0379997992776221,0.126104834431324,-0.0881050351537018,"[0.6,0.7)","acceptable"
737,"Public Policy","framing","structured_dissent",0.302782503701746,"medium","low",0.279065565072394,0.348465752294855,0,-0.0237169386293524,0.0456832485931085,0.0237169386293524,0.0456832485931085,-0.0219663099637561,0.0778775896091746,0.121428380522419,-0.0435507909132446,"[0.3,0.4)","review"
738,"Infrastructure","framing","structured_dissent",0.534029784239829,"medium","high",0.590953154040433,0.608056819812717,1,0.0569233698006042,0.0740270355728881,0.0569233698006042,0.0740270355728881,-0.017103665772284,0.16731932218947,0.153619456495321,0.0136998656941487,"[0.6,0.7)","review"
739,"Organizational Strategy","framing","decision_record",0.731170200370252,"medium","medium",0.769581236519528,0.925538238667545,1,0.0384110361492758,0.194368038297293,0.0384110361492758,0.194368038297293,-0.155957002148017,0.0530928065638697,0.00554455390073149,0.0475482526631383,"[0.9,1]","review"
740,"Infrastructure","framing","premortem",0.247378910332918,"high","medium",0.399690181440058,0.326704117093428,0,0.15231127110714,0.0793252067605096,0.15231127110714,0.0793252067605096,0.0729860643466305,0.159752241139587,0.106735580125796,0.0530166610137906,"[0.3,0.4)","acceptable"
741,"Organizational Strategy","confirmation","independent_estimates",0.135421042516828,"high","medium",0.220782410750436,0.204184980688618,0,0.0853613682336085,0.0687639381717902,0.0853613682336085,0.0687639381717902,0.0165974300618183,0.0487448728967743,0.0416915063388112,0.00705336655796305,"[0.2,0.3)","acceptable"
742,"Public Policy","availability","calibration_review",0.583755354583263,"high","medium",0.565492416599454,0.59690386448076,1,-0.0182629379838094,0.0131485098974965,0.0182629379838094,0.0131485098974965,0.00511442808631291,0.188796840032582,0.162486494470546,0.0263103455620368,"[0.5,0.6)","acceptable"
743,"Financial Risk","confirmation","independent_estimates",0.548926799930632,"medium","high",0.80666303513595,0.783465794209657,1,0.257736235205318,0.234538994279025,0.257736235205318,0.234538994279025,0.0231972409262938,0.0373791819828427,0.0468870622772548,-0.00950788029441205,"[0.7,0.8)","review"
744,"Financial Risk","confirmation","calibration_review",0.434254239685833,"medium","high",0.660555113710854,0.455574947239143,1,0.22630087402502,0.0213207075533099,0.22630087402502,0.0213207075533099,0.20498016647171,0.115222830827852,0.296398638073662,-0.18117580724581,"[0.4,0.5)","review"
745,"Public Policy","availability","model_validation",0.50832114815712,"medium","low",0.441140588084304,0.486894169422208,0,-0.0671805600728158,-0.0214269787349114,0.0671805600728158,0.0214269787349114,0.0457535813379044,0.194605018455366,0.237065932217342,-0.0424609137619766,"[0.4,0.5)","acceptable"
746,"Healthcare","model_overtrust","independent_estimates",0.688404905050993,"medium","high",0.762110239852897,0.742509054005135,1,0.0737053348019042,0.0541041489541415,0.0737053348019042,0.0541041489541415,0.0196011858477627,0.0565915379828461,0.0663015872693307,-0.00971004928648464,"[0.7,0.8)","acceptable"
747,"Financial Risk","availability","structured_dissent",0.783587746322155,"medium","medium",0.983286119211394,0.759333274812577,1,0.199698372889239,-0.0242544715095785,0.199698372889239,0.0242544715095785,0.175443901379661,0.000279353811015719,0.0579204726124388,-0.0576411188014231,"[0.7,0.8)","acceptable"
748,"Financial Risk","framing","base_rate_check",0.539842600189149,"high","low",0.692357898720869,0.594041361327799,0,0.152515298531719,0.0541987611386497,0.152515298531719,0.0541987611386497,0.0983165373930694,0.479359459921177,0.352885138968185,0.126474320952992,"[0.5,0.6)","review"
749,"Public Policy","confirmation","premortem",0.428957540169358,"high","medium",0.535060560098463,0.414213115578163,0,0.106103019929105,-0.0147444245911948,0.106103019929105,0.0147444245911948,0.09135859533791,0.286289802972881,0.171572505116969,0.114717297855912,"[0.4,0.5)","acceptable"
750,"Financial Risk","overconfidence","model_validation",0.288239308446646,"high","medium",0.297057211392745,0.283203001996438,1,0.00881790294609924,-0.00503630645020742,0.00881790294609924,0.00503630645020742,0.00378159649589183,0.494128564054944,0.513797936346918,-0.019669372291974,"[0.2,0.3)","review"
751,"Public Policy","overconfidence","premortem",0.652210519835353,"medium","high",0.642809631349574,0.747854122674344,1,-0.00940088848577858,0.0956436028389915,0.00940088848577858,0.0956436028389915,-0.086242714353213,0.127584959456627,0.0635775434523245,0.0640074160043025,"[0.7,0.8)","review"
752,"Public Policy","overconfidence","structured_dissent",0.682130436599255,"medium","medium",0.836669225053717,0.835373103291133,0,0.154538788454462,0.153242666691878,0.154538788454462,0.153242666691878,0.00129612176258409,0.700015392151987,0.697848221702258,0.00216717044972958,"[0.8,0.9)","review"
753,"Financial Risk","model_overtrust","independent_estimates",0.62422954402864,"medium","high",0.7745400647191,0.777514932174031,1,0.15031052069046,0.153285388145391,0.15031052069046,0.153285388145391,-0.00297486745493103,0.0508321824168676,0.049499605405526,0.0013325770113416,"[0.7,0.8)","review"
754,"Healthcare","model_overtrust","premortem",0.649313148856163,"high","low",0.858818693070067,0.846637870043603,1,0.209505544213904,0.19732472118744,0.209505544213904,0.19732472118744,0.012180823026464,0.019932161426444,0.0235199429047628,-0.00358778147831884,"[0.8,0.9)","review"
755,"Public Policy","overconfidence","structured_dissent",0.307075364328921,"high","high",0.387105134792786,0.352532927474911,0,0.0800297704638653,0.0454575631459904,0.0800297704638653,0.0454575631459904,0.034572207317875,0.149850385382941,0.124279464954031,0.0255709204289101,"[0.3,0.4)","acceptable"
756,"Organizational Strategy","framing","base_rate_check",0.344875726662576,"medium","medium",0.574074046784568,0.463074165512652,0,0.229198320121991,0.118198438850076,0.229198320121991,0.118198438850076,0.110999881271915,0.32956101119161,0.214437682765239,0.11512332842637,"[0.4,0.5)","acceptable"
757,"Healthcare","confirmation","structured_dissent",0.473298022337258,"high","medium",0.505755100802999,0.55961660065005,0,0.0324570784657413,0.0863185783127925,0.0324570784657413,0.0863185783127925,-0.0538614998470512,0.255788221988252,0.313170739723118,-0.0573825177348661,"[0.5,0.6)","review"
758,"Organizational Strategy","framing","calibration_review",0.390359176509082,"medium","high",0.297431258771915,0.279546378402486,1,-0.0929279177371676,-0.110812798106596,0.0929279177371676,0.110812798106596,-0.0178848803694285,0.493602836150816,0.519053420872973,-0.0254505847221573,"[0.2,0.3)","review"
759,"AI Governance","availability","base_rate_check",0.457480842620134,"high","medium",0.510624334696362,0.4019671274311,1,0.0531434920762276,-0.0555137151890343,0.0531434920762276,0.0555137151890343,-0.00237022311280666,0.239488541791378,0.35764331667301,-0.118154774881632,"[0.4,0.5)","review"
760,"Public Policy","availability","model_validation",0.886641495116055,"low","low",0.803796256302388,0.860578705009131,1,-0.0828452388136669,-0.0260627901069236,0.0828452388136669,0.0260627901069236,0.0567824487067433,0.0384959090409582,0.0194382974969308,0.0190576115440274,"[0.8,0.9)","acceptable"
761,"Organizational Strategy","anchoring","calibration_review",0.794846956059337,"medium","low",0.85519140619909,0.857758742145373,0,0.0603444501397538,0.0629117860860358,0.0603444501397538,0.0629117860860358,-0.002567335946282,0.731352341236778,0.735750059726812,-0.00439771849003379,"[0.8,0.9)","review"
762,"Public Policy","anchoring","structured_dissent",0.540658530592918,"high","medium",0.6527723702573,0.657489757103594,1,0.112113839664381,0.116831226510675,0.112113839664381,0.116831226510675,-0.00471738684629419,0.120567026856734,0.117313266488955,0.00325376036777865,"[0.6,0.7)","review"
763,"Healthcare","confirmation","model_validation",0.57562630623579,"high","medium",0.675418803037376,0.665430949372081,1,0.0997924968015858,0.0898046431362908,0.0997924968015858,0.0898046431362908,0.00998785366529498,0.10535295342169,0.111936449638067,-0.0065834962163773,"[0.6,0.7)","acceptable"
764,"Infrastructure","anchoring","base_rate_check",0.349169868789613,"low","low",0.296681867327839,0.234165509690272,0,-0.0524880014617742,-0.115004359099341,0.0524880014617742,0.115004359099341,-0.0625163576375672,0.0880201304011335,0.0548334859285048,0.0331866444726287,"[0.2,0.3)","review"
765,"Infrastructure","overconfidence","decision_record",0.59145777747035,"high","low",0.628768589607768,0.610661954633036,1,0.0373108121374182,0.0192041771626857,0.0373108121374182,0.0192041771626857,0.0181066349747324,0.137812760061805,0.151584113570168,-0.0137713535083627,"[0.6,0.7)","acceptable"
766,"Organizational Strategy","anchoring","structured_dissent",0.324706842005253,"medium","low",0.437224070894144,0.431993830765288,1,0.112517228888892,0.107286988760035,0.112517228888892,0.107286988760035,0.00523024012885659,0.316716746380959,0.322631008288693,-0.00591426190773353,"[0.4,0.5)","review"
767,"Healthcare","model_overtrust","decision_record",0.89236057382077,"medium","medium",0.99,0.989384808107172,1,0.0976394261792302,0.0970242342864018,0.0976394261792302,0.0970242342864018,0.000615191892828326,1e-04,0.000112682298921568,-1.26822989215682e-05,"[0.9,1]","acceptable"
768,"Financial Risk","model_overtrust","structured_dissent",0.681419864110649,"medium","medium",0.815526179313751,0.772269643011822,0,0.134106315203103,0.0908497789011737,0.134106315203103,0.0908497789011737,0.0432565363019289,0.665082949146085,0.596400401517608,0.0686825476284774,"[0.7,0.8)","review"
769,"AI Governance","anchoring","decision_record",0.629123247414827,"high","medium",0.713522862704028,0.728816495635981,0,0.0843996152892004,0.0996932482211539,0.0843996152892004,0.0996932482211539,-0.0152936329319535,0.509114875601351,0.531173484311112,-0.0220586087097615,"[0.7,0.8)","review"
770,"Organizational Strategy","availability","independent_estimates",0.618897315487266,"medium","medium",0.685477511337463,0.685634469055619,1,0.0665801958501977,0.0667371535683532,0.0665801958501977,0.0667371535683532,-0.000156957718155493,0.0989243958744755,0.0988256870459426,9.87088285328286e-05,"[0.6,0.7)","review"
771,"AI Governance","confirmation","independent_estimates",0.613202974386513,"low","high",0.661829777049115,0.416594000909955,1,0.0486268026626018,-0.196608973476558,0.0486268026626018,0.196608973476558,-0.147982170813956,0.114359099690651,0.340362559774253,-0.226003460083602,"[0.4,0.5)","review"
772,"AI Governance","groupthink","independent_estimates",0.678464307263494,"low","high",0.782433754288436,0.51816006284672,1,0.103969447024943,-0.160304244416774,0.103969447024943,0.160304244416774,-0.0563347973918313,0.0473350712730245,0.232169725035877,-0.184834653762853,"[0.5,0.6)","review"
773,"Healthcare","framing","premortem",0.662021667510271,"high","low",0.557184866484911,0.677623300656205,1,-0.10483680102536,0.0156016331459334,0.10483680102536,0.0156016331459334,0.0892351678794269,0.196085242469986,0.1039267362798,0.0921585061901864,"[0.6,0.7)","acceptable"
774,"Public Policy","overconfidence","premortem",0.400024532712996,"high","low",0.48416107077411,0.52177898613952,1,0.0841365380611138,0.121754453426524,0.0841365380611138,0.121754453426524,-0.0376179153654103,0.266089800904913,0.228695338097745,0.0373944628071677,"[0.5,0.6)","review"
775,"Financial Risk","framing","decision_record",0.851355148665607,"low","high",0.99,0.762465598037558,1,0.138644851334393,-0.0888895506280486,0.138644851334393,0.0888895506280486,0.0497553007063444,1e-04,0.0564225921156548,-0.0563225921156548,"[0.7,0.8)","review"
776,"Financial Risk","availability","independent_estimates",0.323862650804222,"low","low",0.383230776088652,0.281748388647246,0,0.0593681252844308,-0.0421142621569757,0.0593681252844308,0.0421142621569757,0.0172538631274551,0.146865827741511,0.0793821545053196,0.0674836732361913,"[0.2,0.3)","acceptable"
777,"Public Policy","overconfidence","model_validation",0.765477319434285,"low","medium",0.99,0.870200526142181,1,0.224522680565715,0.104723206707895,0.224522680565715,0.104723206707895,0.119799473857819,1e-04,0.0168479034137667,-0.0167479034137667,"[0.8,0.9)","acceptable"
778,"AI Governance","groupthink","calibration_review",0.146195904351771,"medium","medium",0.206604110241055,0.122054239122672,0,0.0604082058892838,-0.0241416652290986,0.0604082058892838,0.0241416652290986,0.0362665406601851,0.0426852583684979,0.0148972372878145,0.0277880210806834,"[0.1,0.2)","acceptable"
779,"Financial Risk","overconfidence","model_validation",0.605986189842224,"low","medium",0.872814460581621,0.60762285052059,1,0.266828270739397,0.00163666067836621,0.266828270739397,0.00163666067836621,0.265191610061031,0.016176161437144,0.153959827433587,-0.137783665996443,"[0.6,0.7)","acceptable"
780,"AI Governance","confirmation","calibration_review",0.694251121208072,"medium","medium",0.75743387808531,0.661638468866103,1,0.0631827568772377,-0.0326126523419691,0.0631827568772377,0.0326126523419691,0.0305701045352686,0.0588383235007325,0.114488525751275,-0.0556502022505429,"[0.6,0.7)","acceptable"
781,"Financial Risk","anchoring","decision_record",0.316492272354662,"medium","medium",0.408404115359021,0.42154943663461,0,0.0919118430043582,0.105057164279948,0.0919118430043582,0.105057164279948,-0.0131453212755898,0.166793921442184,0.177703927526957,-0.0109100060847732,"[0.4,0.5)","review"
782,"Healthcare","anchoring","independent_estimates",0.881482991203666,"high","medium",0.99,0.953546852122847,0,0.108517008796334,0.0720638609191808,0.108517008796334,0.0720638609191808,0.0364531478771534,0.9801,0.90925159919339,0.07084840080661,"[0.9,1]","review"
783,"Public Policy","confirmation","base_rate_check",0.611578867025673,"medium","medium",0.793663763755254,0.615709535251824,1,0.182084896729581,0.0041306682261506,0.182084896729581,0.0041306682261506,0.17795422850343,0.0425746423876475,0.147679161296369,-0.105104518908722,"[0.6,0.7)","acceptable"
784,"Healthcare","overconfidence","structured_dissent",0.129074133560061,"high","high",0.24046053369824,0.148971206310193,0,0.111386400138179,0.0198970727501311,0.111386400138179,0.0198970727501311,0.0914893273880478,0.0578212682664426,0.0221924203095139,0.0356288479569286,"[0.1,0.2)","acceptable"
785,"Infrastructure","availability","independent_estimates",0.545012757182121,"medium","low",0.565441646585446,0.535889490085046,1,0.0204288894033247,-0.00912326709707567,0.0204288894033247,0.00912326709707567,0.011305622306249,0.188840962522368,0.215398565413519,-0.0265576028911505,"[0.5,0.6)","acceptable"
786,"Public Policy","model_overtrust","structured_dissent",0.690658751130104,"medium","low",0.717784339158353,0.691049687706991,0,0.0271255880282494,0.00039093657688738,0.0271255880282494,0.00039093657688738,0.026734651451362,0.515214357540994,0.47754967087993,0.0376646866610638,"[0.6,0.7)","review"
787,"Healthcare","anchoring","independent_estimates",0.12652583271265,"low","low",0.134184701550974,0.0339766186470583,0,0.00765886883832331,-0.092549214065592,0.00765886883832331,0.092549214065592,-0.0848903452272687,0.0180055341303239,0.00115441061468763,0.0168511235156362,"[0,0.1)","review"
788,"Infrastructure","anchoring","base_rate_check",0.167379701137543,"low","medium",0.237076490925777,0.230150027914389,1,0.0696967897882343,0.0627703267768462,0.0696967897882343,0.0627703267768462,0.00692646301138813,0.582052280698126,0.592668979520216,-0.0106166988220902,"[0.2,0.3)","review"
789,"Organizational Strategy","model_overtrust","decision_record",0.149323690496385,"high","medium",0.316639548105877,0.257163267725839,0,0.167315857609492,0.107839577229454,0.167315857609492,0.107839577229454,0.0594762803800385,0.100260603424694,0.0661329462674314,0.0341276571572628,"[0.2,0.3)","acceptable"
790,"Organizational Strategy","groupthink","calibration_review",0.38212918061763,"low","high",0.270568681238859,0.331856056611075,0,-0.111560499378772,-0.0502731240065555,0.111560499378772,0.0502731240065555,0.0612873753722162,0.0732074112673352,0.110128442309453,-0.0369210310421178,"[0.3,0.4)","review"
791,"Organizational Strategy","confirmation","decision_record",0.129100832343102,"low","low",0.31965114940181,0.01,0,0.190550317058709,-0.119100832343102,0.190550317058709,0.119100832343102,0.0714494847156071,0.102176857313898,1e-04,0.102076857313898,"[0,0.1)","acceptable"
792,"Organizational Strategy","confirmation","model_validation",0.457015304081142,"high","high",0.525618973277992,0.532158975328124,1,0.0686036691968502,0.0751436712469821,0.0686036691968502,0.0751436712469821,-0.00654000205013183,0.225037358513826,0.218875224366031,0.00616213414779543,"[0.5,0.6)","review"
793,"Financial Risk","overconfidence","calibration_review",0.83711569160223,"high","medium",0.905455329238696,0.858016400637513,0,0.0683396376364663,0.0209007090352825,0.0683396376364663,0.0209007090352825,0.0474389286011838,0.819849353246756,0.736192143762953,0.0836572094838036,"[0.8,0.9)","review"
794,"Healthcare","groupthink","independent_estimates",0.582197971083224,"medium","low",0.613410556023925,0.678728406502693,0,0.0312125849407008,0.0965304354194687,0.0312125849407008,0.0965304354194687,-0.0653178504787679,0.37627251024158,0.460672249793684,-0.0843997395521039,"[0.6,0.7)","review"
795,"Public Policy","groupthink","independent_estimates",0.685458949580789,"medium","low",0.717882309571191,0.717388570496557,1,0.0324233599904022,0.0319296209157683,0.0324233599904022,0.0319296209157683,0.000493739074633903,0.0795903912528853,0.0798692200859795,-0.000278828833094172,"[0.7,0.8)","acceptable"
796,"Healthcare","overconfidence","premortem",0.38050184417516,"low","medium",0.411222421695873,0.626424106113887,1,0.0307205775207135,0.245922261938727,0.0307205775207135,0.245922261938727,-0.215201684418013,0.346659036713672,0.139558948492808,0.207100088220863,"[0.6,0.7)","review"
797,"Public Policy","overconfidence","independent_estimates",0.107500181905925,"medium","high",0.168398444125801,0.226463935119892,0,0.0608982622198756,0.118963753213967,0.0608982622198756,0.118963753213967,-0.058065490994091,0.0283580359839905,0.0512859139099866,-0.0229278779259961,"[0.2,0.3)","review"
798,"Healthcare","model_overtrust","decision_record",0.700875741057098,"high","medium",0.732676422228961,0.74082136228873,0,0.0318006811718627,0.0399456212316318,0.0318006811718627,0.0399456212316318,-0.00814494005976907,0.53681473969023,0.548816290823329,-0.0120015511330991,"[0.7,0.8)","review"
799,"Infrastructure","groupthink","decision_record",0.643809090182185,"medium","medium",0.722806180606808,0.764014129281476,1,0.0789970904246229,0.12020503909929,0.0789970904246229,0.12020503909929,-0.0412079486746676,0.0768364135097855,0.0556893311787801,0.0211470823310054,"[0.7,0.8)","review"
800,"Infrastructure","overconfidence","model_validation",0.368225256726146,"medium","high",0.296725793916857,0.467415954437015,0,-0.0714994628092891,0.0991906977108692,0.0714994628092891,0.0991906977108692,-0.0276912349015801,0.0880461967755889,0.218477674462266,-0.130431477686677,"[0.4,0.5)","review"
801,"Organizational Strategy","framing","model_validation",0.520358382537961,"low","low",0.353595294330135,0.521105461705469,0,-0.166763088207826,0.000747079167507936,0.166763088207826,0.000747079167507936,0.166016009040318,0.125029632172415,0.27155090221927,-0.146521270046855,"[0.5,0.6)","review"
802,"Public Policy","framing","structured_dissent",0.562605840526521,"high","medium",0.532258678371489,0.563799891889474,0,-0.0303471621550321,0.00119405136295281,0.0303471621550321,0.00119405136295281,0.0291531107920793,0.283299300701764,0.317870318094583,-0.0345710173928183,"[0.5,0.6)","review"
803,"Healthcare","overconfidence","model_validation",0.419099891744554,"high","low",0.492782998448117,0.564155341791899,1,0.0736831067035628,0.145055450047345,0.0736831067035628,0.145055450047345,-0.0713723433437825,0.257269086663283,0.189960566088536,0.0673085205747469,"[0.5,0.6)","review"
804,"AI Governance","overconfidence","calibration_review",0.76933831833303,"medium","medium",0.835986234234661,0.856042563437576,1,0.0666479159016317,0.0867042451045463,0.0666479159016317,0.0867042451045463,-0.0200563292029147,0.0269005153605273,0.0207237435416243,0.00617677181890304,"[0.8,0.9)","review"
805,"Public Policy","anchoring","model_validation",0.282624284550548,"high","low",0.438321624574392,0.356576604721004,0,0.155697340023844,0.0739523201704566,0.155697340023844,0.0739523201704566,0.0817450198533877,0.192125846569534,0.127146875034359,0.0649789715351749,"[0.3,0.4)","acceptable"
806,"Public Policy","framing","structured_dissent",0.768024673685431,"medium","low",0.816965369418964,0.75185347540749,1,0.0489406957335327,-0.016171198277941,0.0489406957335327,0.016171198277941,0.0327694974555917,0.0335016759919363,0.0615766976673409,-0.0280750216754047,"[0.7,0.8)","acceptable"
807,"Healthcare","groupthink","premortem",0.181772821396589,"low","medium",0.124651408605936,0.279812372943305,1,-0.0571214127906533,0.0980395515467161,0.0571214127906533,0.0980395515467161,-0.0409181387560628,0.766235156455572,0.518670218165553,0.247564938290019,"[0.2,0.3)","review"
808,"Infrastructure","groupthink","premortem",0.562302851676941,"medium","high",0.620932871819445,0.591089642251835,0,0.0586300201425038,0.0287867905748942,0.0586300201425038,0.0287867905748942,0.0298432295676097,0.385557631305943,0.349386965177402,0.0361706661285406,"[0.5,0.6)","review"
809,"Public Policy","anchoring","premortem",0.744663185998797,"low","low",0.922699035862135,0.954512525206051,1,0.178035849863338,0.209849339207253,0.178035849863338,0.209849339207253,-0.0318134893439157,0.00597543905664346,0.00206911036313015,0.00390632869351331,"[0.9,1]","review"
810,"Organizational Strategy","anchoring","independent_estimates",0.728046585060656,"medium","medium",0.93428153007792,0.806940250563237,1,0.206234945017264,0.078893665502581,0.206234945017264,0.078893665502581,0.127341279514683,0.00431891728889936,0.0372720668525857,-0.0329531495636863,"[0.8,0.9)","acceptable"
811,"Organizational Strategy","groupthink","structured_dissent",0.325593429990113,"high","medium",0.502077716802273,0.348380208487143,0,0.17648428681216,0.0227867784970303,0.17648428681216,0.0227867784970303,0.15369750831513,0.252082033709384,0.121368769665545,0.130713264043838,"[0.3,0.4)","acceptable"
812,"Financial Risk","framing","decision_record",0.79898490998894,"high","high",0.820051695653451,0.683907520357082,1,0.0210667856645111,-0.115077389631858,0.0210667856645111,0.115077389631858,-0.0940106039673465,0.0323813922371982,0.0999144556868084,-0.0675330634496102,"[0.6,0.7)","review"
813,"Organizational Strategy","framing","premortem",0.457909132353961,"high","high",0.461860144383589,0.449066797579287,0,0.00395101202962789,-0.00884233477467494,0.00395101202962789,0.00884233477467494,-0.00489132274504706,0.21331479297003,0.201660988688116,0.0116538042819141,"[0.4,0.5)","review"
814,"Public Policy","confirmation","model_validation",0.373596055805683,"medium","medium",0.401675739607145,0.505365527313982,0,0.0280796838014618,0.131769471508299,0.0280796838014618,0.131769471508299,-0.103689787706837,0.161343399788947,0.255394316197339,-0.0940509164083923,"[0.5,0.6)","review"
815,"Infrastructure","groupthink","premortem",0.677072338573635,"low","low",0.568576080082704,0.642798443987746,1,-0.108496258490931,-0.0342738945858888,0.108496258490931,0.0342738945858888,0.0742223639050423,0.186126598676806,0.127592951617576,0.0585336470592303,"[0.6,0.7)","acceptable"
