"simulation_id","alternative","score","rank"
2465,"Resilience-Priority Option",0.730737875244866,3
2465,"Low-Cost Minimum Option",0.581693909685336,5
2465,"Adaptive Portfolio Option",0.840136155835113,1
2466,"Efficiency-First Option",0.581248325798755,6
2466,"Balanced Option",0.752272987998085,2
2466,"Equity-Priority Option",0.720226899158735,4
2466,"Resilience-Priority Option",0.732871097075572,3
2466,"Low-Cost Minimum Option",0.595029400706407,5
2466,"Adaptive Portfolio Option",0.826126957395041,1
2467,"Efficiency-First Option",0.565014198983887,6
2467,"Balanced Option",0.754086723007422,2
2467,"Equity-Priority Option",0.723524366032377,4
2467,"Resilience-Priority Option",0.742721767789926,3
2467,"Low-Cost Minimum Option",0.575782109708706,5
2467,"Adaptive Portfolio Option",0.843245872779607,1
2468,"Efficiency-First Option",0.57935384327834,6
2468,"Balanced Option",0.749709670120033,2
2468,"Equity-Priority Option",0.708753023481581,4
2468,"Resilience-Priority Option",0.72741205405743,3
2468,"Low-Cost Minimum Option",0.601363376434683,5
2468,"Adaptive Portfolio Option",0.840223158727048,1
2469,"Efficiency-First Option",0.607929202122292,6
2469,"Balanced Option",0.75631908325449,2
2469,"Equity-Priority Option",0.707502514402029,4
2469,"Resilience-Priority Option",0.728825351064214,3
2469,"Low-Cost Minimum Option",0.615089281254819,5
2469,"Adaptive Portfolio Option",0.820770868663026,1
2470,"Efficiency-First Option",0.614257412831476,6
2470,"Balanced Option",0.750814213255881,2
2470,"Equity-Priority Option",0.687164275108782,4
2470,"Resilience-Priority Option",0.722048376373512,3
2470,"Low-Cost Minimum Option",0.637000209549377,5
2470,"Adaptive Portfolio Option",0.83205674409116,1
2471,"Efficiency-First Option",0.580843752362925,6
2471,"Balanced Option",0.752160299126187,2
2471,"Equity-Priority Option",0.712115313066692,4
2471,"Resilience-Priority Option",0.72817112616374,3
2471,"Low-Cost Minimum Option",0.597585607077222,5
2471,"Adaptive Portfolio Option",0.840531756968472,1
2472,"Efficiency-First Option",0.582218167539925,6
2472,"Balanced Option",0.75245073229386,2
2472,"Equity-Priority Option",0.704774715774789,4
2472,"Resilience-Priority Option",0.742404438438501,3
2472,"Low-Cost Minimum Option",0.596788917567466,5
2472,"Adaptive Portfolio Option",0.833297133920548,1
2473,"Efficiency-First Option",0.600686064390555,6
2473,"Balanced Option",0.757687063501181,2
2473,"Equity-Priority Option",0.69518880633838,4
2473,"Resilience-Priority Option",0.749945440929589,3
2473,"Low-Cost Minimum Option",0.607213125083644,5
2473,"Adaptive Portfolio Option",0.838957845278289,1
2474,"Efficiency-First Option",0.543019924348089,6
2474,"Balanced Option",0.755246426091676,2
2474,"Equity-Priority Option",0.73919542128588,4
2474,"Resilience-Priority Option",0.752273465591193,3
2474,"Low-Cost Minimum Option",0.548186674605033,5
2474,"Adaptive Portfolio Option",0.844098006960444,1
2475,"Efficiency-First Option",0.538192481710151,6
2475,"Balanced Option",0.755746578432224,3
2475,"Equity-Priority Option",0.731936512691082,4
2475,"Resilience-Priority Option",0.764664921871576,2
2475,"Low-Cost Minimum Option",0.542744325530935,5
2475,"Adaptive Portfolio Option",0.85103251519066,1
2476,"Efficiency-First Option",0.58580575824927,6
2476,"Balanced Option",0.752232661618525,2
2476,"Equity-Priority Option",0.705378700368214,4
2476,"Resilience-Priority Option",0.734969782964125,3
2476,"Low-Cost Minimum Option",0.602276547707854,5
2476,"Adaptive Portfolio Option",0.836997571598091,1
2477,"Efficiency-First Option",0.536513823305134,6
2477,"Balanced Option",0.753886508972566,3
2477,"Equity-Priority Option",0.714941116830829,4
2477,"Resilience-Priority Option",0.776057926690344,2
2477,"Low-Cost Minimum Option",0.542127781527293,5
2477,"Adaptive Portfolio Option",0.840551507598696,1
2478,"Efficiency-First Option",0.536921378926633,6
2478,"Balanced Option",0.755243634033829,3
2478,"Equity-Priority Option",0.758537696633301,2
2478,"Resilience-Priority Option",0.743522906190863,4
2478,"Low-Cost Minimum Option",0.540557072587362,5
2478,"Adaptive Portfolio Option",0.838688841996323,1
2479,"Efficiency-First Option",0.57971512618778,6
2479,"Balanced Option",0.753238123590129,2
2479,"Equity-Priority Option",0.713730649431801,4
2479,"Resilience-Priority Option",0.736161667200766,3
2479,"Low-Cost Minimum Option",0.594252353719179,5
2479,"Adaptive Portfolio Option",0.841886898166661,1
2480,"Efficiency-First Option",0.568200658096463,6
2480,"Balanced Option",0.751613524483592,2
2480,"Equity-Priority Option",0.71647009534464,4
2480,"Resilience-Priority Option",0.743511160629083,3
2480,"Low-Cost Minimum Option",0.585015285765938,5
2480,"Adaptive Portfolio Option",0.843037198894076,1
2481,"Efficiency-First Option",0.564963382984287,6
2481,"Balanced Option",0.75127517799872,2
2481,"Equity-Priority Option",0.726794041117502,4
2481,"Resilience-Priority Option",0.732520704764705,3
2481,"Low-Cost Minimum Option",0.578525970251772,5
2481,"Adaptive Portfolio Option",0.826515097804729,1
2482,"Efficiency-First Option",0.528894262985588,6
2482,"Balanced Option",0.753195740598856,3
2482,"Equity-Priority Option",0.754317997450156,2
2482,"Resilience-Priority Option",0.745870830885534,4
2482,"Low-Cost Minimum Option",0.536640748328465,5
2482,"Adaptive Portfolio Option",0.842688818112762,1
2483,"Efficiency-First Option",0.538544728598185,6
2483,"Balanced Option",0.755751797851537,3
2483,"Equity-Priority Option",0.735608131645646,4
2483,"Resilience-Priority Option",0.757275216997896,2
2483,"Low-Cost Minimum Option",0.541655186035001,5
2483,"Adaptive Portfolio Option",0.844306360380885,1
2484,"Efficiency-First Option",0.548606288575901,6
2484,"Balanced Option",0.751628910985726,3
2484,"Equity-Priority Option",0.716617130028152,4
2484,"Resilience-Priority Option",0.754312937686422,2
2484,"Low-Cost Minimum Option",0.561758412454847,5
2484,"Adaptive Portfolio Option",0.84196745288586,1
2485,"Efficiency-First Option",0.553983116502147,6
2485,"Balanced Option",0.752326673428039,2
2485,"Equity-Priority Option",0.724417506769125,4
2485,"Resilience-Priority Option",0.74519870120809,3
2485,"Low-Cost Minimum Option",0.56556897968118,5
2485,"Adaptive Portfolio Option",0.837046067518535,1
2486,"Efficiency-First Option",0.57106230741996,6
2486,"Balanced Option",0.752838387971791,2
2486,"Equity-Priority Option",0.722566402223604,4
2486,"Resilience-Priority Option",0.732468896983965,3
2486,"Low-Cost Minimum Option",0.584016922928558,5
2486,"Adaptive Portfolio Option",0.836116586192475,1
2487,"Efficiency-First Option",0.565574508286453,6
2487,"Balanced Option",0.755937120960077,2
2487,"Equity-Priority Option",0.734225655612962,4
2487,"Resilience-Priority Option",0.743581798038265,3
2487,"Low-Cost Minimum Option",0.571007904262462,5
2487,"Adaptive Portfolio Option",0.836108319528403,1
2488,"Efficiency-First Option",0.552373695311943,6
2488,"Balanced Option",0.753856546962703,2
2488,"Equity-Priority Option",0.735551979183782,4
2488,"Resilience-Priority Option",0.741940741161561,3
2488,"Low-Cost Minimum Option",0.562445997751104,5
2488,"Adaptive Portfolio Option",0.845372103923451,1
2489,"Efficiency-First Option",0.558885390655452,6
2489,"Balanced Option",0.751163001753809,2
2489,"Equity-Priority Option",0.718968542627247,4
2489,"Resilience-Priority Option",0.737835236214911,3
2489,"Low-Cost Minimum Option",0.575117280277089,5
2489,"Adaptive Portfolio Option",0.843273364190855,1
2490,"Efficiency-First Option",0.57116811830484,6
2490,"Balanced Option",0.755154911903775,2
2490,"Equity-Priority Option",0.713753833556761,4
2490,"Resilience-Priority Option",0.748368893512739,3
2490,"Low-Cost Minimum Option",0.580288883821965,5
2490,"Adaptive Portfolio Option",0.843843459697856,1
2491,"Efficiency-First Option",0.583406068373996,6
2491,"Balanced Option",0.752205946596074,2
2491,"Equity-Priority Option",0.715406361403856,4
2491,"Resilience-Priority Option",0.731837509244432,3
2491,"Low-Cost Minimum Option",0.596234470160589,5
2491,"Adaptive Portfolio Option",0.820687278930332,1
2492,"Efficiency-First Option",0.536417754575686,6
2492,"Balanced Option",0.756314903311251,2
2492,"Equity-Priority Option",0.746533499366929,4
2492,"Resilience-Priority Option",0.755417401188361,3
2492,"Low-Cost Minimum Option",0.538970512901484,5
2492,"Adaptive Portfolio Option",0.84712417026927,1
2493,"Efficiency-First Option",0.576231699204388,6
2493,"Balanced Option",0.755320252311104,3
2493,"Equity-Priority Option",0.701247847607098,4
2493,"Resilience-Priority Option",0.75961283564283,2
2493,"Low-Cost Minimum Option",0.582702545757017,5
2493,"Adaptive Portfolio Option",0.831660271088911,1
2494,"Efficiency-First Option",0.562989702903741,6
2494,"Balanced Option",0.752335447609806,2
2494,"Equity-Priority Option",0.719747688765624,4
2494,"Resilience-Priority Option",0.747718192432765,3
2494,"Low-Cost Minimum Option",0.575129230538553,5
2494,"Adaptive Portfolio Option",0.833115680553358,1
2495,"Efficiency-First Option",0.567948275911459,6
2495,"Balanced Option",0.755253007842193,2
2495,"Equity-Priority Option",0.726358656582508,4
2495,"Resilience-Priority Option",0.74387816932649,3
2495,"Low-Cost Minimum Option",0.576319489968898,5
2495,"Adaptive Portfolio Option",0.84172746009468,1
2496,"Efficiency-First Option",0.586408377726265,6
2496,"Balanced Option",0.752398259254433,2
2496,"Equity-Priority Option",0.716511798559841,4
2496,"Resilience-Priority Option",0.723125795735475,3
2496,"Low-Cost Minimum Option",0.60216430004586,5
2496,"Adaptive Portfolio Option",0.833634528200316,1
2497,"Efficiency-First Option",0.545613291608735,6
2497,"Balanced Option",0.750917696149632,2
2497,"Equity-Priority Option",0.730064303453079,4
2497,"Resilience-Priority Option",0.745223936448522,3
2497,"Low-Cost Minimum Option",0.560389280912141,5
2497,"Adaptive Portfolio Option",0.841896842359492,1
2498,"Efficiency-First Option",0.55322806715859,6
2498,"Balanced Option",0.756896025729946,3
2498,"Equity-Priority Option",0.71550595386127,4
2498,"Resilience-Priority Option",0.771805207177076,2
2498,"Low-Cost Minimum Option",0.556936125610122,5
2498,"Adaptive Portfolio Option",0.850191392142212,1
2499,"Efficiency-First Option",0.567097377509677,6
2499,"Balanced Option",0.753476055030155,2
2499,"Equity-Priority Option",0.724702063000044,4
2499,"Resilience-Priority Option",0.742949080099955,3
2499,"Low-Cost Minimum Option",0.577255884049148,5
2499,"Adaptive Portfolio Option",0.832256121800717,1
2500,"Efficiency-First Option",0.563142636928881,6
2500,"Balanced Option",0.751226017535553,2
2500,"Equity-Priority Option",0.727807062962657,4
2500,"Resilience-Priority Option",0.735359886898965,3
2500,"Low-Cost Minimum Option",0.576750387500495,5
2500,"Adaptive Portfolio Option",0.827191867584254,1
2501,"Efficiency-First Option",0.586344525302385,6
2501,"Balanced Option",0.745040701711501,2
2501,"Equity-Priority Option",0.72279514098567,3
2501,"Resilience-Priority Option",0.699167423079949,4
2501,"Low-Cost Minimum Option",0.615944627309193,5
2501,"Adaptive Portfolio Option",0.818726791342574,1
2502,"Efficiency-First Option",0.588954643094789,6
2502,"Balanced Option",0.7536860700104,2
2502,"Equity-Priority Option",0.710974937357346,4
2502,"Resilience-Priority Option",0.734010288704608,3
2502,"Low-Cost Minimum Option",0.600722049873491,5
2502,"Adaptive Portfolio Option",0.8277296001097,1
2503,"Efficiency-First Option",0.620913126733342,6
2503,"Balanced Option",0.747786742633113,2
2503,"Equity-Priority Option",0.69414708118997,4
2503,"Resilience-Priority Option",0.704941187939451,3
2503,"Low-Cost Minimum Option",0.648112142392251,5
2503,"Adaptive Portfolio Option",0.81472988525875,1
2504,"Efficiency-First Option",0.544703294243807,6
2504,"Balanced Option",0.75289131257432,2
2504,"Equity-Priority Option",0.742166793645181,3
2504,"Resilience-Priority Option",0.742115435998686,4
2504,"Low-Cost Minimum Option",0.553646497825673,5
2504,"Adaptive Portfolio Option",0.835079323580924,1
2505,"Efficiency-First Option",0.57755181422946,6
2505,"Balanced Option",0.74886605574789,2
2505,"Equity-Priority Option",0.698215701669779,4
2505,"Resilience-Priority Option",0.735519275866002,3
2505,"Low-Cost Minimum Option",0.599512061678363,5
2505,"Adaptive Portfolio Option",0.834357642985511,1
2506,"Efficiency-First Option",0.549668900638582,6
2506,"Balanced Option",0.75195036821822,3
2506,"Equity-Priority Option",0.71454209866518,4
2506,"Resilience-Priority Option",0.761392228413944,2
2506,"Low-Cost Minimum Option",0.561169669036971,5
2506,"Adaptive Portfolio Option",0.837037039090773,1
2507,"Efficiency-First Option",0.59140021599427,6
2507,"Balanced Option",0.756687443827465,2
2507,"Equity-Priority Option",0.705369624087396,4
2507,"Resilience-Priority Option",0.747142058079979,3
2507,"Low-Cost Minimum Option",0.599599943239794,5
2507,"Adaptive Portfolio Option",0.841369964430951,1
2508,"Efficiency-First Option",0.568247034339367,6
2508,"Balanced Option",0.756182440568723,3
2508,"Equity-Priority Option",0.705395513345913,4
2508,"Resilience-Priority Option",0.767827637181296,2
2508,"Low-Cost Minimum Option",0.574873316749549,5
2508,"Adaptive Portfolio Option",0.846083515845397,1
2509,"Efficiency-First Option",0.565750838590852,6
2509,"Balanced Option",0.749655817490587,2
2509,"Equity-Priority Option",0.736733654159785,3
2509,"Resilience-Priority Option",0.718656074525812,4
2509,"Low-Cost Minimum Option",0.583959965333197,5
2509,"Adaptive Portfolio Option",0.828438740573966,1
2510,"Efficiency-First Option",0.573692958004067,6
2510,"Balanced Option",0.754610767559529,2
2510,"Equity-Priority Option",0.712278735600213,4
2510,"Resilience-Priority Option",0.747197645105635,3
2510,"Low-Cost Minimum Option",0.583630460163388,5
2510,"Adaptive Portfolio Option",0.840171547006781,1
2511,"Efficiency-First Option",0.556190677382529,6
2511,"Balanced Option",0.755344469713506,3
2511,"Equity-Priority Option",0.717979797669948,4
2511,"Resilience-Priority Option",0.75920166379225,2
2511,"Low-Cost Minimum Option",0.561821378523122,5
2511,"Adaptive Portfolio Option",0.840681858152661,1
2512,"Efficiency-First Option",0.551316965933738,6
2512,"Balanced Option",0.756051074999171,3
2512,"Equity-Priority Option",0.721644749772719,4
2512,"Resilience-Priority Option",0.76339664747804,2
2512,"Low-Cost Minimum Option",0.556412912771833,5
2512,"Adaptive Portfolio Option",0.848412821671138,1
2513,"Efficiency-First Option",0.560469282281252,5
2513,"Balanced Option",0.759760989240614,3
2513,"Equity-Priority Option",0.728570731184889,4
2513,"Resilience-Priority Option",0.762463289882364,2
2513,"Low-Cost Minimum Option",0.560286556747616,6
2513,"Adaptive Portfolio Option",0.854906023906296,1
2514,"Efficiency-First Option",0.582552383847393,6
2514,"Balanced Option",0.751016746078233,2
2514,"Equity-Priority Option",0.71054101662875,4
2514,"Resilience-Priority Option",0.72907323391232,3
2514,"Low-Cost Minimum Option",0.60203803782593,5
2514,"Adaptive Portfolio Option",0.839586918173979,1
2515,"Efficiency-First Option",0.553746109183268,6
2515,"Balanced Option",0.753509373344882,3
2515,"Equity-Priority Option",0.71481340420061,4
2515,"Resilience-Priority Option",0.762556794632555,2
2515,"Low-Cost Minimum Option",0.563401060028211,5
2515,"Adaptive Portfolio Option",0.841670852170786,1
2516,"Efficiency-First Option",0.540418244363651,6
2516,"Balanced Option",0.753638933466469,3
2516,"Equity-Priority Option",0.726528922952998,4
2516,"Resilience-Priority Option",0.757891526654183,2
2516,"Low-Cost Minimum Option",0.547137066023749,5
2516,"Adaptive Portfolio Option",0.838674924201293,1
2517,"Efficiency-First Option",0.540598687255556,5
2517,"Balanced Option",0.757919089683113,3
2517,"Equity-Priority Option",0.733984610375832,4
2517,"Resilience-Priority Option",0.765992198454143,2
2517,"Low-Cost Minimum Option",0.539332734071249,6
2517,"Adaptive Portfolio Option",0.845542936289553,1
2518,"Efficiency-First Option",0.514876899438592,6
2518,"Balanced Option",0.749836610369051,3
2518,"Equity-Priority Option",0.756890948012536,2
2518,"Resilience-Priority Option",0.74911644269226,4
2518,"Low-Cost Minimum Option",0.528171631862573,5
2518,"Adaptive Portfolio Option",0.842601938317532,1
2519,"Efficiency-First Option",0.564278136500571,6
2519,"Balanced Option",0.747591375212538,2
2519,"Equity-Priority Option",0.718737379890037,4
2519,"Resilience-Priority Option",0.727057160281374,3
2519,"Low-Cost Minimum Option",0.588676209225993,5
2519,"Adaptive Portfolio Option",0.83866194840526,1
2520,"Efficiency-First Option",0.550431731056897,6
2520,"Balanced Option",0.757925318615971,3
2520,"Equity-Priority Option",0.725720774156756,4
2520,"Resilience-Priority Option",0.767401777974076,2
2520,"Low-Cost Minimum Option",0.551828721823666,5
2520,"Adaptive Portfolio Option",0.851086843609362,1
2521,"Efficiency-First Option",0.587247414436199,6
2521,"Balanced Option",0.753678423459452,2
2521,"Equity-Priority Option",0.709880658959024,4
2521,"Resilience-Priority Option",0.735347635330098,3
2521,"Low-Cost Minimum Option",0.599100052268034,5
2521,"Adaptive Portfolio Option",0.829532491536786,1
2522,"Efficiency-First Option",0.54925490348941,6
2522,"Balanced Option",0.747784993730806,2
2522,"Equity-Priority Option",0.730293036208168,4
2522,"Resilience-Priority Option",0.73151947486516,3
2522,"Low-Cost Minimum Option",0.570229130858764,5
2522,"Adaptive Portfolio Option",0.834782132159018,1
2523,"Efficiency-First Option",0.546192667346713,6
2523,"Balanced Option",0.747485527764084,2
2523,"Equity-Priority Option",0.723473768172686,4
2523,"Resilience-Priority Option",0.74180694907433,3
2523,"Low-Cost Minimum Option",0.567941724503562,5
2523,"Adaptive Portfolio Option",0.838169909290085,1
2524,"Efficiency-First Option",0.592751922130177,6
2524,"Balanced Option",0.752814568366359,2
2524,"Equity-Priority Option",0.714115097733461,4
2524,"Resilience-Priority Option",0.727108109686333,3
2524,"Low-Cost Minimum Option",0.606218925141819,5
2524,"Adaptive Portfolio Option",0.822971157906852,1
2525,"Efficiency-First Option",0.533455317611815,6
2525,"Balanced Option",0.750663072087839,2
2525,"Equity-Priority Option",0.744977889426837,3
2525,"Resilience-Priority Option",0.73984030636882,4
2525,"Low-Cost Minimum Option",0.547480054395739,5
2525,"Adaptive Portfolio Option",0.842893527136752,1
2526,"Efficiency-First Option",0.536117299404361,6
2526,"Balanced Option",0.755264140895808,3
2526,"Equity-Priority Option",0.735975951565356,4
2526,"Resilience-Priority Option",0.761092689627708,2
2526,"Low-Cost Minimum Option",0.543097383795706,5
2526,"Adaptive Portfolio Option",0.857761034438222,1
2527,"Efficiency-First Option",0.525352524241266,6
2527,"Balanced Option",0.752179178817938,3
2527,"Equity-Priority Option",0.758591852086097,2
2527,"Resilience-Priority Option",0.741048568060466,4
2527,"Low-Cost Minimum Option",0.534490847309314,5
2527,"Adaptive Portfolio Option",0.840564296329963,1
2528,"Efficiency-First Option",0.617188150627548,6
2528,"Balanced Option",0.752231588194535,2
2528,"Equity-Priority Option",0.683336601930758,4
2528,"Resilience-Priority Option",0.732197567889256,3
2528,"Low-Cost Minimum Option",0.633982366569613,5
2528,"Adaptive Portfolio Option",0.818264056637686,1
2529,"Efficiency-First Option",0.553322176156134,6
2529,"Balanced Option",0.755862059550728,3
2529,"Equity-Priority Option",0.726702257981739,4
2529,"Resilience-Priority Option",0.75701420382458,2
2529,"Low-Cost Minimum Option",0.558423537365443,5
2529,"Adaptive Portfolio Option",0.844278429737901,1
2530,"Efficiency-First Option",0.548255068649069,6
2530,"Balanced Option",0.754025141725801,2
2530,"Equity-Priority Option",0.740293741800186,4
2530,"Resilience-Priority Option",0.742613664725411,3
2530,"Low-Cost Minimum Option",0.556106709275893,5
2530,"Adaptive Portfolio Option",0.839575462897845,1
2531,"Efficiency-First Option",0.54380188206517,6
2531,"Balanced Option",0.755702515067334,3
2531,"Equity-Priority Option",0.730887892389626,4
2531,"Resilience-Priority Option",0.762898432817228,2
2531,"Low-Cost Minimum Option",0.547445234495904,5
2531,"Adaptive Portfolio Option",0.842447211883397,1
2532,"Efficiency-First Option",0.58767109894798,6
2532,"Balanced Option",0.754657736072837,2
2532,"Equity-Priority Option",0.695657025361128,4
2532,"Resilience-Priority Option",0.754566155816323,3
2532,"Low-Cost Minimum Option",0.59596150193933,5
2532,"Adaptive Portfolio Option",0.825228979935712,1
2533,"Efficiency-First Option",0.555279804937646,6
2533,"Balanced Option",0.749703395958215,2
2533,"Equity-Priority Option",0.72995763663074,3
2533,"Resilience-Priority Option",0.724060211633209,4
2533,"Low-Cost Minimum Option",0.575605504393721,5
2533,"Adaptive Portfolio Option",0.847737565723801,1
2534,"Efficiency-First Option",0.539052539285099,5
2534,"Balanced Option",0.759500491275878,2
2534,"Equity-Priority Option",0.749589529007944,4
2534,"Resilience-Priority Option",0.755328599410808,3
2534,"Low-Cost Minimum Option",0.536082157699445,6
2534,"Adaptive Portfolio Option",0.853166529058243,1
2535,"Efficiency-First Option",0.589575711605456,6
2535,"Balanced Option",0.751662002002736,2
2535,"Equity-Priority Option",0.709257099265908,4
2535,"Resilience-Priority Option",0.729765330844401,3
2535,"Low-Cost Minimum Option",0.604173216505201,5
2535,"Adaptive Portfolio Option",0.819387635669943,1
2536,"Efficiency-First Option",0.546668865777559,6
2536,"Balanced Option",0.755226672266459,2
2536,"Equity-Priority Option",0.736264838437187,4
2536,"Resilience-Priority Option",0.749718633290956,3
2536,"Low-Cost Minimum Option",0.550560751182858,5
2536,"Adaptive Portfolio Option",0.836238497059549,1
2537,"Efficiency-First Option",0.579133706881724,6
2537,"Balanced Option",0.749048572422166,2
2537,"Equity-Priority Option",0.698432961861851,4
2537,"Resilience-Priority Option",0.743119594348595,3
2537,"Low-Cost Minimum Option",0.600267126159492,5
2537,"Adaptive Portfolio Option",0.83061759282758,1
2538,"Efficiency-First Option",0.569278381216125,6
2538,"Balanced Option",0.753404277507285,2
2538,"Equity-Priority Option",0.720070313626563,4
2538,"Resilience-Priority Option",0.742323435979777,3
2538,"Low-Cost Minimum Option",0.580228658718505,5
2538,"Adaptive Portfolio Option",0.834325151033359,1
2539,"Efficiency-First Option",0.541281445866937,6
2539,"Balanced Option",0.754848780429994,2
2539,"Equity-Priority Option",0.741671046420823,4
2539,"Resilience-Priority Option",0.750057926765456,3
2539,"Low-Cost Minimum Option",0.544776772589527,5
2539,"Adaptive Portfolio Option",0.833675281840481,1
2540,"Efficiency-First Option",0.57959641361309,6
2540,"Balanced Option",0.752575185807629,2
2540,"Equity-Priority Option",0.713554677164004,4
2540,"Resilience-Priority Option",0.730590981684618,3
2540,"Low-Cost Minimum Option",0.598089049092474,5
2540,"Adaptive Portfolio Option",0.852992473115151,1
2541,"Efficiency-First Option",0.61081390636681,6
2541,"Balanced Option",0.751324502740024,2
2541,"Equity-Priority Option",0.694701585246579,4
2541,"Resilience-Priority Option",0.715175574813491,3
2541,"Low-Cost Minimum Option",0.633867728969677,5
2541,"Adaptive Portfolio Option",0.840417317305288,1
2542,"Efficiency-First Option",0.537745793088417,6
2542,"Balanced Option",0.754439775795789,2
2542,"Equity-Priority Option",0.74298495869782,4
2542,"Resilience-Priority Option",0.74798933211724,3
2542,"Low-Cost Minimum Option",0.545530599855972,5
2542,"Adaptive Portfolio Option",0.85099793185926,1
2543,"Efficiency-First Option",0.548622189998575,6
2543,"Balanced Option",0.749995476192784,2
2543,"Equity-Priority Option",0.740961358769505,3
2543,"Resilience-Priority Option",0.732100056618919,4
2543,"Low-Cost Minimum Option",0.565524776819781,5
2543,"Adaptive Portfolio Option",0.837924967594173,1
2544,"Efficiency-First Option",0.547510576148769,6
2544,"Balanced Option",0.75283677639433,3
2544,"Equity-Priority Option",0.726504266574324,4
2544,"Resilience-Priority Option",0.753422353834944,2
2544,"Low-Cost Minimum Option",0.558101167872347,5
2544,"Adaptive Portfolio Option",0.842003966561964,1
2545,"Efficiency-First Option",0.563437212366203,6
2545,"Balanced Option",0.753207375574707,3
2545,"Equity-Priority Option",0.710435784182808,4
2545,"Resilience-Priority Option",0.755086140801556,2
2545,"Low-Cost Minimum Option",0.575179114153447,5
2545,"Adaptive Portfolio Option",0.841514432131676,1
2546,"Efficiency-First Option",0.532867218846168,6
2546,"Balanced Option",0.75102285810103,3
2546,"Equity-Priority Option",0.733915828737284,4
2546,"Resilience-Priority Option",0.755569791672744,2
2546,"Low-Cost Minimum Option",0.545597054437385,5
2546,"Adaptive Portfolio Option",0.84251940352761,1
2547,"Efficiency-First Option",0.562651939787119,6
2547,"Balanced Option",0.74968550779965,2
2547,"Equity-Priority Option",0.728265814644306,3
2547,"Resilience-Priority Option",0.723677910187471,4
2547,"Low-Cost Minimum Option",0.58206563346136,5
2547,"Adaptive Portfolio Option",0.838005251481935,1
2548,"Efficiency-First Option",0.569142534032385,6
2548,"Balanced Option",0.753016184058777,2
2548,"Equity-Priority Option",0.715525457951026,4
2548,"Resilience-Priority Option",0.744441730762181,3
2548,"Low-Cost Minimum Option",0.583327407840188,5
2548,"Adaptive Portfolio Option",0.845437176132846,1
2549,"Efficiency-First Option",0.549141822118994,6
2549,"Balanced Option",0.747896691445252,2
2549,"Equity-Priority Option",0.729608383316325,4
2549,"Resilience-Priority Option",0.73582548242731,3
2549,"Low-Cost Minimum Option",0.570907615056929,5
2549,"Adaptive Portfolio Option",0.839277884800235,1
2550,"Efficiency-First Option",0.578399498483791,6
2550,"Balanced Option",0.750051812621949,2
2550,"Equity-Priority Option",0.721619697532355,3
2550,"Resilience-Priority Option",0.716709302977343,4
2550,"Low-Cost Minimum Option",0.600194314357835,5
2550,"Adaptive Portfolio Option",0.841654117171673,1
2551,"Efficiency-First Option",0.565542164291179,6
2551,"Balanced Option",0.751577907087886,2
2551,"Equity-Priority Option",0.716121670833957,4
2551,"Resilience-Priority Option",0.739716302858869,3
2551,"Low-Cost Minimum Option",0.582298751350824,5
2551,"Adaptive Portfolio Option",0.844979941842457,1
2552,"Efficiency-First Option",0.564322032013846,6
2552,"Balanced Option",0.752745633078862,2
2552,"Equity-Priority Option",0.721578727123936,4
2552,"Resilience-Priority Option",0.743365811388677,3
2552,"Low-Cost Minimum Option",0.578319192307112,5
2552,"Adaptive Portfolio Option",0.844427498271401,1
2553,"Efficiency-First Option",0.602662507167712,6
2553,"Balanced Option",0.747643962206102,2
2553,"Equity-Priority Option",0.709271506996169,3
2553,"Resilience-Priority Option",0.700778118894819,4
2553,"Low-Cost Minimum Option",0.631760218731483,5
2553,"Adaptive Portfolio Option",0.833287783082141,1
2554,"Efficiency-First Option",0.552340561406898,6
2554,"Balanced Option",0.74997212933974,2
2554,"Equity-Priority Option",0.713495849975157,4
2554,"Resilience-Priority Option",0.744638520146151,3
2554,"Low-Cost Minimum Option",0.569700923434447,5
2554,"Adaptive Portfolio Option",0.841775044046513,1
2555,"Efficiency-First Option",0.537123444011496,6
2555,"Balanced Option",0.754916861928461,3
2555,"Equity-Priority Option",0.735942796039656,4
2555,"Resilience-Priority Option",0.758008377372799,2
2555,"Low-Cost Minimum Option",0.54089438809086,5
2555,"Adaptive Portfolio Option",0.839538791661409,1
2556,"Efficiency-First Option",0.566839072871752,6
2556,"Balanced Option",0.74603446535554,2
2556,"Equity-Priority Option",0.721797046636069,3
2556,"Resilience-Priority Option",0.715252327768902,4
2556,"Low-Cost Minimum Option",0.595138810892866,5
2556,"Adaptive Portfolio Option",0.83790307087241,1
2557,"Efficiency-First Option",0.545236571405284,5
2557,"Balanced Option",0.758898774368373,3
2557,"Equity-Priority Option",0.734953506950185,4
2557,"Resilience-Priority Option",0.759114258319397,2
2557,"Low-Cost Minimum Option",0.542787711218779,6
2557,"Adaptive Portfolio Option",0.847175277982683,1
2558,"Efficiency-First Option",0.6155567505431,6
2558,"Balanced Option",0.750203528858629,2
2558,"Equity-Priority Option",0.688710157973585,4
2558,"Resilience-Priority Option",0.714113832549524,3
2558,"Low-Cost Minimum Option",0.640624387726725,5
2558,"Adaptive Portfolio Option",0.835224458343388,1
2559,"Efficiency-First Option",0.534420856541567,6
2559,"Balanced Option",0.752819504815853,2
2559,"Equity-Priority Option",0.742595424198826,4
2559,"Resilience-Priority Option",0.74493201589996,3
2559,"Low-Cost Minimum Option",0.544428998880818,5
