trial,alternative,decision_quality_score,architecture_score,minimum_component_score,outcome,favorable_outcome,review_trigger,case_classification
701,Consensus Shortcut,0.402,0.3654,0.28,62.6737,False,True,weak process and weak outcome
702,Consensus Shortcut,0.402,0.3654,0.28,88.3529,True,True,weak process with favorable outcome; possible luck
703,Consensus Shortcut,0.402,0.3654,0.28,75.7623,True,True,weak process with favorable outcome; possible luck
704,Consensus Shortcut,0.402,0.3654,0.28,62.5005,False,True,weak process and weak outcome
705,Consensus Shortcut,0.402,0.3654,0.28,106.1666,True,True,weak process with favorable outcome; possible luck
706,Consensus Shortcut,0.402,0.3654,0.28,56.4755,False,True,weak process and weak outcome
707,Consensus Shortcut,0.402,0.3654,0.28,95.7329,True,True,weak process with favorable outcome; possible luck
708,Consensus Shortcut,0.402,0.3654,0.28,85.6336,True,True,weak process with favorable outcome; possible luck
709,Consensus Shortcut,0.402,0.3654,0.28,104.2061,True,True,weak process with favorable outcome; possible luck
710,Consensus Shortcut,0.402,0.3654,0.28,109.1136,True,True,weak process with favorable outcome; possible luck
711,Consensus Shortcut,0.402,0.3654,0.28,68.6955,False,True,weak process and weak outcome
712,Consensus Shortcut,0.402,0.3654,0.28,111.8009,True,True,weak process with favorable outcome; possible luck
713,Consensus Shortcut,0.402,0.3654,0.28,69.1212,False,True,weak process and weak outcome
714,Consensus Shortcut,0.402,0.3654,0.28,77.2823,True,True,weak process with favorable outcome; possible luck
715,Consensus Shortcut,0.402,0.3654,0.28,80.6611,True,True,weak process with favorable outcome; possible luck
716,Consensus Shortcut,0.402,0.3654,0.28,76.6743,True,True,weak process with favorable outcome; possible luck
717,Consensus Shortcut,0.402,0.3654,0.28,83.4238,True,True,weak process with favorable outcome; possible luck
718,Consensus Shortcut,0.402,0.3654,0.28,130.5433,True,True,weak process with favorable outcome; possible luck
719,Consensus Shortcut,0.402,0.3654,0.28,76.4373,True,True,weak process with favorable outcome; possible luck
720,Consensus Shortcut,0.402,0.3654,0.28,120.2119,True,True,weak process with favorable outcome; possible luck
721,Consensus Shortcut,0.402,0.3654,0.28,88.3561,True,True,weak process with favorable outcome; possible luck
722,Consensus Shortcut,0.402,0.3654,0.28,78.8744,True,True,weak process with favorable outcome; possible luck
723,Consensus Shortcut,0.402,0.3654,0.28,50.1359,False,True,weak process and weak outcome
724,Consensus Shortcut,0.402,0.3654,0.28,103.3765,True,True,weak process with favorable outcome; possible luck
725,Consensus Shortcut,0.402,0.3654,0.28,52.4933,False,True,weak process and weak outcome
726,Consensus Shortcut,0.402,0.3654,0.28,132.3611,True,True,weak process with favorable outcome; possible luck
727,Consensus Shortcut,0.402,0.3654,0.28,66.2313,False,True,weak process and weak outcome
728,Consensus Shortcut,0.402,0.3654,0.28,83.0382,True,True,weak process with favorable outcome; possible luck
729,Consensus Shortcut,0.402,0.3654,0.28,1.4332,False,True,weak process and weak outcome
730,Consensus Shortcut,0.402,0.3654,0.28,84.6989,True,True,weak process with favorable outcome; possible luck
731,Consensus Shortcut,0.402,0.3654,0.28,95.2422,True,True,weak process with favorable outcome; possible luck
732,Consensus Shortcut,0.402,0.3654,0.28,108.6478,True,True,weak process with favorable outcome; possible luck
733,Consensus Shortcut,0.402,0.3654,0.28,124.1874,True,True,weak process with favorable outcome; possible luck
734,Consensus Shortcut,0.402,0.3654,0.28,69.2014,False,True,weak process and weak outcome
735,Consensus Shortcut,0.402,0.3654,0.28,83.6491,True,True,weak process with favorable outcome; possible luck
736,Consensus Shortcut,0.402,0.3654,0.28,85.4579,True,True,weak process with favorable outcome; possible luck
737,Consensus Shortcut,0.402,0.3654,0.28,64.0591,False,True,weak process and weak outcome
738,Consensus Shortcut,0.402,0.3654,0.28,126.1792,True,True,weak process with favorable outcome; possible luck
739,Consensus Shortcut,0.402,0.3654,0.28,92.5675,True,True,weak process with favorable outcome; possible luck
740,Consensus Shortcut,0.402,0.3654,0.28,99.0684,True,True,weak process with favorable outcome; possible luck
741,Consensus Shortcut,0.402,0.3654,0.28,79.2385,True,True,weak process with favorable outcome; possible luck
742,Consensus Shortcut,0.402,0.3654,0.28,61.3466,False,True,weak process and weak outcome
743,Consensus Shortcut,0.402,0.3654,0.28,66.972,False,True,weak process and weak outcome
744,Consensus Shortcut,0.402,0.3654,0.28,105.8114,True,True,weak process with favorable outcome; possible luck
745,Consensus Shortcut,0.402,0.3654,0.28,110.3673,True,True,weak process with favorable outcome; possible luck
746,Consensus Shortcut,0.402,0.3654,0.28,55.3339,False,True,weak process and weak outcome
747,Consensus Shortcut,0.402,0.3654,0.28,113.1983,True,True,weak process with favorable outcome; possible luck
748,Consensus Shortcut,0.402,0.3654,0.28,19.3368,False,True,weak process and weak outcome
749,Consensus Shortcut,0.402,0.3654,0.28,47.25,False,True,weak process and weak outcome
750,Consensus Shortcut,0.402,0.3654,0.28,105.5129,True,True,weak process with favorable outcome; possible luck
751,Consensus Shortcut,0.402,0.3654,0.28,45.177,False,True,weak process and weak outcome
752,Consensus Shortcut,0.402,0.3654,0.28,45.1692,False,True,weak process and weak outcome
753,Consensus Shortcut,0.402,0.3654,0.28,68.0358,False,True,weak process and weak outcome
754,Consensus Shortcut,0.402,0.3654,0.28,52.14,False,True,weak process and weak outcome
755,Consensus Shortcut,0.402,0.3654,0.28,96.1625,True,True,weak process with favorable outcome; possible luck
756,Consensus Shortcut,0.402,0.3654,0.28,79.4966,True,True,weak process with favorable outcome; possible luck
757,Consensus Shortcut,0.402,0.3654,0.28,82.0306,True,True,weak process with favorable outcome; possible luck
758,Consensus Shortcut,0.402,0.3654,0.28,80.3243,True,True,weak process with favorable outcome; possible luck
759,Consensus Shortcut,0.402,0.3654,0.28,103.8958,True,True,weak process with favorable outcome; possible luck
760,Consensus Shortcut,0.402,0.3654,0.28,96.2357,True,True,weak process with favorable outcome; possible luck
761,Consensus Shortcut,0.402,0.3654,0.28,28.7567,False,True,weak process and weak outcome
762,Consensus Shortcut,0.402,0.3654,0.28,83.233,True,True,weak process with favorable outcome; possible luck
763,Consensus Shortcut,0.402,0.3654,0.28,79.981,True,True,weak process with favorable outcome; possible luck
764,Consensus Shortcut,0.402,0.3654,0.28,110.3738,True,True,weak process with favorable outcome; possible luck
765,Consensus Shortcut,0.402,0.3654,0.28,108.4471,True,True,weak process with favorable outcome; possible luck
766,Consensus Shortcut,0.402,0.3654,0.28,40.8072,False,True,weak process and weak outcome
767,Consensus Shortcut,0.402,0.3654,0.28,78.2266,True,True,weak process with favorable outcome; possible luck
768,Consensus Shortcut,0.402,0.3654,0.28,58.1237,False,True,weak process and weak outcome
769,Consensus Shortcut,0.402,0.3654,0.28,94.3253,True,True,weak process with favorable outcome; possible luck
770,Consensus Shortcut,0.402,0.3654,0.28,126.5505,True,True,weak process with favorable outcome; possible luck
771,Consensus Shortcut,0.402,0.3654,0.28,110.1593,True,True,weak process with favorable outcome; possible luck
772,Consensus Shortcut,0.402,0.3654,0.28,129.7034,True,True,weak process with favorable outcome; possible luck
773,Consensus Shortcut,0.402,0.3654,0.28,95.8703,True,True,weak process with favorable outcome; possible luck
774,Consensus Shortcut,0.402,0.3654,0.28,95.8309,True,True,weak process with favorable outcome; possible luck
775,Consensus Shortcut,0.402,0.3654,0.28,100.3241,True,True,weak process with favorable outcome; possible luck
776,Consensus Shortcut,0.402,0.3654,0.28,102.2926,True,True,weak process with favorable outcome; possible luck
777,Consensus Shortcut,0.402,0.3654,0.28,38.0563,False,True,weak process and weak outcome
778,Consensus Shortcut,0.402,0.3654,0.28,88.2825,True,True,weak process with favorable outcome; possible luck
779,Consensus Shortcut,0.402,0.3654,0.28,69.1285,False,True,weak process and weak outcome
780,Consensus Shortcut,0.402,0.3654,0.28,78.3558,True,True,weak process with favorable outcome; possible luck
781,Consensus Shortcut,0.402,0.3654,0.28,66.9611,False,True,weak process and weak outcome
782,Consensus Shortcut,0.402,0.3654,0.28,45.0992,False,True,weak process and weak outcome
783,Consensus Shortcut,0.402,0.3654,0.28,58.9824,False,True,weak process and weak outcome
784,Consensus Shortcut,0.402,0.3654,0.28,68.7289,False,True,weak process and weak outcome
785,Consensus Shortcut,0.402,0.3654,0.28,92.5857,True,True,weak process with favorable outcome; possible luck
786,Consensus Shortcut,0.402,0.3654,0.28,-8.5704,False,True,weak process and weak outcome
787,Consensus Shortcut,0.402,0.3654,0.28,87.1539,True,True,weak process with favorable outcome; possible luck
788,Consensus Shortcut,0.402,0.3654,0.28,105.549,True,True,weak process with favorable outcome; possible luck
789,Consensus Shortcut,0.402,0.3654,0.28,85.4933,True,True,weak process with favorable outcome; possible luck
790,Consensus Shortcut,0.402,0.3654,0.28,94.7326,True,True,weak process with favorable outcome; possible luck
791,Consensus Shortcut,0.402,0.3654,0.28,140.1941,True,True,weak process with favorable outcome; possible luck
792,Consensus Shortcut,0.402,0.3654,0.28,90.5781,True,True,weak process with favorable outcome; possible luck
793,Consensus Shortcut,0.402,0.3654,0.28,78.9954,True,True,weak process with favorable outcome; possible luck
794,Consensus Shortcut,0.402,0.3654,0.28,42.0998,False,True,weak process and weak outcome
795,Consensus Shortcut,0.402,0.3654,0.28,98.4686,True,True,weak process with favorable outcome; possible luck
796,Consensus Shortcut,0.402,0.3654,0.28,44.6235,False,True,weak process and weak outcome
797,Consensus Shortcut,0.402,0.3654,0.28,105.2436,True,True,weak process with favorable outcome; possible luck
798,Consensus Shortcut,0.402,0.3654,0.28,82.5712,True,True,weak process with favorable outcome; possible luck
799,Consensus Shortcut,0.402,0.3654,0.28,53.0965,False,True,weak process and weak outcome
800,Consensus Shortcut,0.402,0.3654,0.28,39.6804,False,True,weak process and weak outcome
801,Consensus Shortcut,0.402,0.3654,0.28,63.9748,False,True,weak process and weak outcome
802,Consensus Shortcut,0.402,0.3654,0.28,125.1649,True,True,weak process with favorable outcome; possible luck
803,Consensus Shortcut,0.402,0.3654,0.28,96.8318,True,True,weak process with favorable outcome; possible luck
804,Consensus Shortcut,0.402,0.3654,0.28,82.2688,True,True,weak process with favorable outcome; possible luck
805,Consensus Shortcut,0.402,0.3654,0.28,94.2269,True,True,weak process with favorable outcome; possible luck
806,Consensus Shortcut,0.402,0.3654,0.28,88.4171,True,True,weak process with favorable outcome; possible luck
807,Consensus Shortcut,0.402,0.3654,0.28,108.2436,True,True,weak process with favorable outcome; possible luck
808,Consensus Shortcut,0.402,0.3654,0.28,53.9332,False,True,weak process and weak outcome
809,Consensus Shortcut,0.402,0.3654,0.28,81.9821,True,True,weak process with favorable outcome; possible luck
810,Consensus Shortcut,0.402,0.3654,0.28,70.1086,False,True,weak process and weak outcome
811,Consensus Shortcut,0.402,0.3654,0.28,97.1037,True,True,weak process with favorable outcome; possible luck
812,Consensus Shortcut,0.402,0.3654,0.28,101.3832,True,True,weak process with favorable outcome; possible luck
813,Consensus Shortcut,0.402,0.3654,0.28,72.8925,False,True,weak process and weak outcome
814,Consensus Shortcut,0.402,0.3654,0.28,45.3784,False,True,weak process and weak outcome
815,Consensus Shortcut,0.402,0.3654,0.28,41.5518,False,True,weak process and weak outcome
816,Consensus Shortcut,0.402,0.3654,0.28,80.0113,True,True,weak process with favorable outcome; possible luck
817,Consensus Shortcut,0.402,0.3654,0.28,114.981,True,True,weak process with favorable outcome; possible luck
818,Consensus Shortcut,0.402,0.3654,0.28,53.7164,False,True,weak process and weak outcome
819,Consensus Shortcut,0.402,0.3654,0.28,94.8706,True,True,weak process with favorable outcome; possible luck
820,Consensus Shortcut,0.402,0.3654,0.28,44.1819,False,True,weak process and weak outcome
821,Consensus Shortcut,0.402,0.3654,0.28,112.3763,True,True,weak process with favorable outcome; possible luck
822,Consensus Shortcut,0.402,0.3654,0.28,129.3355,True,True,weak process with favorable outcome; possible luck
823,Consensus Shortcut,0.402,0.3654,0.28,112.9181,True,True,weak process with favorable outcome; possible luck
824,Consensus Shortcut,0.402,0.3654,0.28,112.962,True,True,weak process with favorable outcome; possible luck
825,Consensus Shortcut,0.402,0.3654,0.28,63.4439,False,True,weak process and weak outcome
826,Consensus Shortcut,0.402,0.3654,0.28,35.9308,False,True,weak process and weak outcome
827,Consensus Shortcut,0.402,0.3654,0.28,72.2212,False,True,weak process and weak outcome
828,Consensus Shortcut,0.402,0.3654,0.28,91.7731,True,True,weak process with favorable outcome; possible luck
829,Consensus Shortcut,0.402,0.3654,0.28,90.4634,True,True,weak process with favorable outcome; possible luck
830,Consensus Shortcut,0.402,0.3654,0.28,59.2813,False,True,weak process and weak outcome
831,Consensus Shortcut,0.402,0.3654,0.28,114.8622,True,True,weak process with favorable outcome; possible luck
832,Consensus Shortcut,0.402,0.3654,0.28,94.3709,True,True,weak process with favorable outcome; possible luck
833,Consensus Shortcut,0.402,0.3654,0.28,107.0434,True,True,weak process with favorable outcome; possible luck
834,Consensus Shortcut,0.402,0.3654,0.28,82.2893,True,True,weak process with favorable outcome; possible luck
835,Consensus Shortcut,0.402,0.3654,0.28,77.4731,True,True,weak process with favorable outcome; possible luck
836,Consensus Shortcut,0.402,0.3654,0.28,45.7067,False,True,weak process and weak outcome
837,Consensus Shortcut,0.402,0.3654,0.28,69.1996,False,True,weak process and weak outcome
838,Consensus Shortcut,0.402,0.3654,0.28,91.869,True,True,weak process with favorable outcome; possible luck
839,Consensus Shortcut,0.402,0.3654,0.28,101.7598,True,True,weak process with favorable outcome; possible luck
840,Consensus Shortcut,0.402,0.3654,0.28,74.401,False,True,weak process and weak outcome
841,Consensus Shortcut,0.402,0.3654,0.28,89.6376,True,True,weak process with favorable outcome; possible luck
842,Consensus Shortcut,0.402,0.3654,0.28,100.9029,True,True,weak process with favorable outcome; possible luck
843,Consensus Shortcut,0.402,0.3654,0.28,104.8679,True,True,weak process with favorable outcome; possible luck
844,Consensus Shortcut,0.402,0.3654,0.28,80.6424,True,True,weak process with favorable outcome; possible luck
845,Consensus Shortcut,0.402,0.3654,0.28,79.5377,True,True,weak process with favorable outcome; possible luck
846,Consensus Shortcut,0.402,0.3654,0.28,59.5703,False,True,weak process and weak outcome
847,Consensus Shortcut,0.402,0.3654,0.28,43.7408,False,True,weak process and weak outcome
848,Consensus Shortcut,0.402,0.3654,0.28,52.8847,False,True,weak process and weak outcome
849,Consensus Shortcut,0.402,0.3654,0.28,81.1667,True,True,weak process with favorable outcome; possible luck
850,Consensus Shortcut,0.402,0.3654,0.28,39.8305,False,True,weak process and weak outcome
851,Consensus Shortcut,0.402,0.3654,0.28,92.8531,True,True,weak process with favorable outcome; possible luck
852,Consensus Shortcut,0.402,0.3654,0.28,72.2155,False,True,weak process and weak outcome
853,Consensus Shortcut,0.402,0.3654,0.28,93.8782,True,True,weak process with favorable outcome; possible luck
854,Consensus Shortcut,0.402,0.3654,0.28,96.5299,True,True,weak process with favorable outcome; possible luck
855,Consensus Shortcut,0.402,0.3654,0.28,42.3121,False,True,weak process and weak outcome
856,Consensus Shortcut,0.402,0.3654,0.28,105.7448,True,True,weak process with favorable outcome; possible luck
857,Consensus Shortcut,0.402,0.3654,0.28,75.9624,True,True,weak process with favorable outcome; possible luck
858,Consensus Shortcut,0.402,0.3654,0.28,24.5356,False,True,weak process and weak outcome
859,Consensus Shortcut,0.402,0.3654,0.28,91.5452,True,True,weak process with favorable outcome; possible luck
860,Consensus Shortcut,0.402,0.3654,0.28,60.9872,False,True,weak process and weak outcome
861,Consensus Shortcut,0.402,0.3654,0.28,76.9796,True,True,weak process with favorable outcome; possible luck
862,Consensus Shortcut,0.402,0.3654,0.28,66.7953,False,True,weak process and weak outcome
863,Consensus Shortcut,0.402,0.3654,0.28,111.6319,True,True,weak process with favorable outcome; possible luck
864,Consensus Shortcut,0.402,0.3654,0.28,102.4492,True,True,weak process with favorable outcome; possible luck
865,Consensus Shortcut,0.402,0.3654,0.28,88.7734,True,True,weak process with favorable outcome; possible luck
866,Consensus Shortcut,0.402,0.3654,0.28,90.5345,True,True,weak process with favorable outcome; possible luck
867,Consensus Shortcut,0.402,0.3654,0.28,91.1423,True,True,weak process with favorable outcome; possible luck
868,Consensus Shortcut,0.402,0.3654,0.28,84.9948,True,True,weak process with favorable outcome; possible luck
869,Consensus Shortcut,0.402,0.3654,0.28,15.668,False,True,weak process and weak outcome
870,Consensus Shortcut,0.402,0.3654,0.28,72.8512,False,True,weak process and weak outcome
871,Consensus Shortcut,0.402,0.3654,0.28,146.6616,True,True,weak process with favorable outcome; possible luck
872,Consensus Shortcut,0.402,0.3654,0.28,50.8089,False,True,weak process and weak outcome
873,Consensus Shortcut,0.402,0.3654,0.28,81.4352,True,True,weak process with favorable outcome; possible luck
874,Consensus Shortcut,0.402,0.3654,0.28,107.167,True,True,weak process with favorable outcome; possible luck
875,Consensus Shortcut,0.402,0.3654,0.28,120.6601,True,True,weak process with favorable outcome; possible luck
876,Consensus Shortcut,0.402,0.3654,0.28,112.3386,True,True,weak process with favorable outcome; possible luck
877,Consensus Shortcut,0.402,0.3654,0.28,78.4638,True,True,weak process with favorable outcome; possible luck
878,Consensus Shortcut,0.402,0.3654,0.28,82.2228,True,True,weak process with favorable outcome; possible luck
879,Consensus Shortcut,0.402,0.3654,0.28,93.3348,True,True,weak process with favorable outcome; possible luck
880,Consensus Shortcut,0.402,0.3654,0.28,100.6447,True,True,weak process with favorable outcome; possible luck
881,Consensus Shortcut,0.402,0.3654,0.28,51.2227,False,True,weak process and weak outcome
882,Consensus Shortcut,0.402,0.3654,0.28,27.4512,False,True,weak process and weak outcome
883,Consensus Shortcut,0.402,0.3654,0.28,85.2275,True,True,weak process with favorable outcome; possible luck
884,Consensus Shortcut,0.402,0.3654,0.28,65.0817,False,True,weak process and weak outcome
885,Consensus Shortcut,0.402,0.3654,0.28,35.6521,False,True,weak process and weak outcome
886,Consensus Shortcut,0.402,0.3654,0.28,63.2154,False,True,weak process and weak outcome
887,Consensus Shortcut,0.402,0.3654,0.28,77.9892,True,True,weak process with favorable outcome; possible luck
888,Consensus Shortcut,0.402,0.3654,0.28,90.0988,True,True,weak process with favorable outcome; possible luck
889,Consensus Shortcut,0.402,0.3654,0.28,96.0958,True,True,weak process with favorable outcome; possible luck
890,Consensus Shortcut,0.402,0.3654,0.28,103.2557,True,True,weak process with favorable outcome; possible luck
891,Consensus Shortcut,0.402,0.3654,0.28,98.8642,True,True,weak process with favorable outcome; possible luck
892,Consensus Shortcut,0.402,0.3654,0.28,102.0244,True,True,weak process with favorable outcome; possible luck
893,Consensus Shortcut,0.402,0.3654,0.28,60.2281,False,True,weak process and weak outcome
894,Consensus Shortcut,0.402,0.3654,0.28,106.8454,True,True,weak process with favorable outcome; possible luck
895,Consensus Shortcut,0.402,0.3654,0.28,119.6038,True,True,weak process with favorable outcome; possible luck
896,Consensus Shortcut,0.402,0.3654,0.28,74.7786,False,True,weak process and weak outcome
897,Consensus Shortcut,0.402,0.3654,0.28,51.8821,False,True,weak process and weak outcome
898,Consensus Shortcut,0.402,0.3654,0.28,45.4089,False,True,weak process and weak outcome
899,Consensus Shortcut,0.402,0.3654,0.28,80.3844,True,True,weak process with favorable outcome; possible luck
900,Consensus Shortcut,0.402,0.3654,0.28,90.5203,True,True,weak process with favorable outcome; possible luck
901,Consensus Shortcut,0.402,0.3654,0.28,75.3462,True,True,weak process with favorable outcome; possible luck
902,Consensus Shortcut,0.402,0.3654,0.28,85.1515,True,True,weak process with favorable outcome; possible luck
903,Consensus Shortcut,0.402,0.3654,0.28,59.7793,False,True,weak process and weak outcome
904,Consensus Shortcut,0.402,0.3654,0.28,168.5377,True,True,weak process with favorable outcome; possible luck
905,Consensus Shortcut,0.402,0.3654,0.28,60.6768,False,True,weak process and weak outcome
906,Consensus Shortcut,0.402,0.3654,0.28,77.9527,True,True,weak process with favorable outcome; possible luck
907,Consensus Shortcut,0.402,0.3654,0.28,100.6791,True,True,weak process with favorable outcome; possible luck
908,Consensus Shortcut,0.402,0.3654,0.28,71.6281,False,True,weak process and weak outcome
909,Consensus Shortcut,0.402,0.3654,0.28,72.8462,False,True,weak process and weak outcome
910,Consensus Shortcut,0.402,0.3654,0.28,42.6689,False,True,weak process and weak outcome
911,Consensus Shortcut,0.402,0.3654,0.28,62.2465,False,True,weak process and weak outcome
912,Consensus Shortcut,0.402,0.3654,0.28,142.7686,True,True,weak process with favorable outcome; possible luck
913,Consensus Shortcut,0.402,0.3654,0.28,78.2744,True,True,weak process with favorable outcome; possible luck
914,Consensus Shortcut,0.402,0.3654,0.28,69.4678,False,True,weak process and weak outcome
915,Consensus Shortcut,0.402,0.3654,0.28,74.8556,False,True,weak process and weak outcome
916,Consensus Shortcut,0.402,0.3654,0.28,51.1615,False,True,weak process and weak outcome
917,Consensus Shortcut,0.402,0.3654,0.28,54.8414,False,True,weak process and weak outcome
918,Consensus Shortcut,0.402,0.3654,0.28,94.1263,True,True,weak process with favorable outcome; possible luck
919,Consensus Shortcut,0.402,0.3654,0.28,72.61,False,True,weak process and weak outcome
920,Consensus Shortcut,0.402,0.3654,0.28,94.1478,True,True,weak process with favorable outcome; possible luck
921,Consensus Shortcut,0.402,0.3654,0.28,141.0061,True,True,weak process with favorable outcome; possible luck
922,Consensus Shortcut,0.402,0.3654,0.28,114.8091,True,True,weak process with favorable outcome; possible luck
923,Consensus Shortcut,0.402,0.3654,0.28,78.9507,True,True,weak process with favorable outcome; possible luck
924,Consensus Shortcut,0.402,0.3654,0.28,49.1404,False,True,weak process and weak outcome
925,Consensus Shortcut,0.402,0.3654,0.28,92.9328,True,True,weak process with favorable outcome; possible luck
926,Consensus Shortcut,0.402,0.3654,0.28,63.5124,False,True,weak process and weak outcome
927,Consensus Shortcut,0.402,0.3654,0.28,43.0426,False,True,weak process and weak outcome
928,Consensus Shortcut,0.402,0.3654,0.28,65.4277,False,True,weak process and weak outcome
929,Consensus Shortcut,0.402,0.3654,0.28,90.1453,True,True,weak process with favorable outcome; possible luck
930,Consensus Shortcut,0.402,0.3654,0.28,61.2432,False,True,weak process and weak outcome
931,Consensus Shortcut,0.402,0.3654,0.28,91.6047,True,True,weak process with favorable outcome; possible luck
932,Consensus Shortcut,0.402,0.3654,0.28,78.5543,True,True,weak process with favorable outcome; possible luck
933,Consensus Shortcut,0.402,0.3654,0.28,73.2758,False,True,weak process and weak outcome
934,Consensus Shortcut,0.402,0.3654,0.28,64.898,False,True,weak process and weak outcome
935,Consensus Shortcut,0.402,0.3654,0.28,71.7786,False,True,weak process and weak outcome
936,Consensus Shortcut,0.402,0.3654,0.28,69.1911,False,True,weak process and weak outcome
937,Consensus Shortcut,0.402,0.3654,0.28,75.6393,True,True,weak process with favorable outcome; possible luck
938,Consensus Shortcut,0.402,0.3654,0.28,93.6626,True,True,weak process with favorable outcome; possible luck
939,Consensus Shortcut,0.402,0.3654,0.28,85.3565,True,True,weak process with favorable outcome; possible luck
940,Consensus Shortcut,0.402,0.3654,0.28,98.6083,True,True,weak process with favorable outcome; possible luck
941,Consensus Shortcut,0.402,0.3654,0.28,51.2801,False,True,weak process and weak outcome
942,Consensus Shortcut,0.402,0.3654,0.28,59.7384,False,True,weak process and weak outcome
943,Consensus Shortcut,0.402,0.3654,0.28,72.2053,False,True,weak process and weak outcome
944,Consensus Shortcut,0.402,0.3654,0.28,128.3032,True,True,weak process with favorable outcome; possible luck
945,Consensus Shortcut,0.402,0.3654,0.28,86.6555,True,True,weak process with favorable outcome; possible luck
946,Consensus Shortcut,0.402,0.3654,0.28,50.0568,False,True,weak process and weak outcome
947,Consensus Shortcut,0.402,0.3654,0.28,68.024,False,True,weak process and weak outcome
948,Consensus Shortcut,0.402,0.3654,0.28,62.6206,False,True,weak process and weak outcome
949,Consensus Shortcut,0.402,0.3654,0.28,89.8128,True,True,weak process with favorable outcome; possible luck
950,Consensus Shortcut,0.402,0.3654,0.28,105.393,True,True,weak process with favorable outcome; possible luck
951,Consensus Shortcut,0.402,0.3654,0.28,87.4033,True,True,weak process with favorable outcome; possible luck
952,Consensus Shortcut,0.402,0.3654,0.28,106.7747,True,True,weak process with favorable outcome; possible luck
953,Consensus Shortcut,0.402,0.3654,0.28,105.2517,True,True,weak process with favorable outcome; possible luck
954,Consensus Shortcut,0.402,0.3654,0.28,117.7877,True,True,weak process with favorable outcome; possible luck
955,Consensus Shortcut,0.402,0.3654,0.28,69.7515,False,True,weak process and weak outcome
956,Consensus Shortcut,0.402,0.3654,0.28,68.3096,False,True,weak process and weak outcome
957,Consensus Shortcut,0.402,0.3654,0.28,132.9802,True,True,weak process with favorable outcome; possible luck
958,Consensus Shortcut,0.402,0.3654,0.28,66.0292,False,True,weak process and weak outcome
959,Consensus Shortcut,0.402,0.3654,0.28,106.3838,True,True,weak process with favorable outcome; possible luck
960,Consensus Shortcut,0.402,0.3654,0.28,82.7029,True,True,weak process with favorable outcome; possible luck
961,Consensus Shortcut,0.402,0.3654,0.28,39.3771,False,True,weak process and weak outcome
962,Consensus Shortcut,0.402,0.3654,0.28,83.126,True,True,weak process with favorable outcome; possible luck
963,Consensus Shortcut,0.402,0.3654,0.28,65.5362,False,True,weak process and weak outcome
964,Consensus Shortcut,0.402,0.3654,0.28,43.5196,False,True,weak process and weak outcome
965,Consensus Shortcut,0.402,0.3654,0.28,128.7985,True,True,weak process with favorable outcome; possible luck
966,Consensus Shortcut,0.402,0.3654,0.28,83.6959,True,True,weak process with favorable outcome; possible luck
967,Consensus Shortcut,0.402,0.3654,0.28,98.8348,True,True,weak process with favorable outcome; possible luck
968,Consensus Shortcut,0.402,0.3654,0.28,125.5983,True,True,weak process with favorable outcome; possible luck
969,Consensus Shortcut,0.402,0.3654,0.28,94.5222,True,True,weak process with favorable outcome; possible luck
970,Consensus Shortcut,0.402,0.3654,0.28,128.2579,True,True,weak process with favorable outcome; possible luck
971,Consensus Shortcut,0.402,0.3654,0.28,91.8488,True,True,weak process with favorable outcome; possible luck
972,Consensus Shortcut,0.402,0.3654,0.28,42.2739,False,True,weak process and weak outcome
973,Consensus Shortcut,0.402,0.3654,0.28,75.4559,True,True,weak process with favorable outcome; possible luck
974,Consensus Shortcut,0.402,0.3654,0.28,83.1443,True,True,weak process with favorable outcome; possible luck
975,Consensus Shortcut,0.402,0.3654,0.28,52.6604,False,True,weak process and weak outcome
976,Consensus Shortcut,0.402,0.3654,0.28,107.8141,True,True,weak process with favorable outcome; possible luck
977,Consensus Shortcut,0.402,0.3654,0.28,93.866,True,True,weak process with favorable outcome; possible luck
978,Consensus Shortcut,0.402,0.3654,0.28,91.7677,True,True,weak process with favorable outcome; possible luck
979,Consensus Shortcut,0.402,0.3654,0.28,54.7294,False,True,weak process and weak outcome
980,Consensus Shortcut,0.402,0.3654,0.28,102.7245,True,True,weak process with favorable outcome; possible luck
981,Consensus Shortcut,0.402,0.3654,0.28,130.6058,True,True,weak process with favorable outcome; possible luck
982,Consensus Shortcut,0.402,0.3654,0.28,104.2522,True,True,weak process with favorable outcome; possible luck
983,Consensus Shortcut,0.402,0.3654,0.28,98.8052,True,True,weak process with favorable outcome; possible luck
984,Consensus Shortcut,0.402,0.3654,0.28,105.7402,True,True,weak process with favorable outcome; possible luck
985,Consensus Shortcut,0.402,0.3654,0.28,77.6123,True,True,weak process with favorable outcome; possible luck
986,Consensus Shortcut,0.402,0.3654,0.28,102.2258,True,True,weak process with favorable outcome; possible luck
987,Consensus Shortcut,0.402,0.3654,0.28,50.3882,False,True,weak process and weak outcome
988,Consensus Shortcut,0.402,0.3654,0.28,81.6525,True,True,weak process with favorable outcome; possible luck
989,Consensus Shortcut,0.402,0.3654,0.28,53.8477,False,True,weak process and weak outcome
990,Consensus Shortcut,0.402,0.3654,0.28,73.8951,False,True,weak process and weak outcome
991,Consensus Shortcut,0.402,0.3654,0.28,104.0503,True,True,weak process with favorable outcome; possible luck
992,Consensus Shortcut,0.402,0.3654,0.28,104.9942,True,True,weak process with favorable outcome; possible luck
