"case_id","domain","forecast_probability","confidence","accuracy_proxy","confidence_error","confidence_flag","review_flag"
830,"Infrastructure",0.724159706907813,0.590035264506005,0.923912132706816,-0.333876868200811,"underconfident","review"
229,"AI Governance",0.171689093264285,0.63462616112316,0.970522855254087,-0.335896694130927,"underconfident","acceptable"
648,"Healthcare",0.187483371270355,0.627608903939836,0.964849985497102,-0.337241081557267,"underconfident","acceptable"
706,"AI Governance",0.763812455208972,0.606445926756132,0.944215443685586,-0.337769516929454,"underconfident","acceptable"
682,"AI Governance",0.694626156031154,0.568648882699199,0.906746815419691,-0.338097932720492,"underconfident","review"
46,"Financial Risk",0.87976702877786,0.646055475219618,0.985544032631096,-0.339488557411478,"underconfident","review"
360,"Infrastructure",0.909645149519201,0.652160704487469,0.991836000994593,-0.339675296507124,"underconfident","review"
22,"AI Governance",0.204580261139199,0.61794604142895,0.958146916752217,-0.340200875323267,"underconfident","review"
570,"Financial Risk",0.169728248263709,0.630371492153499,0.971192321741333,-0.340820829587833,"underconfident","review"
84,"Public Policy",0.908739172841888,0.648422355814837,0.991671461426417,-0.34324910561158,"underconfident","review"
419,"Financial Risk",0.923655097105075,0.650772962125484,0.994171455801964,-0.343398493676481,"underconfident","review"
482,"Public Policy",0.715221269009635,0.575343104666099,0.918901074375517,-0.343557969709418,"underconfident","review"
579,"Public Policy",0.880902284558397,0.642126890670042,0.985815734176591,-0.343688843506548,"underconfident","review"
614,"Organizational Strategy",0.69528196125757,0.562734783408232,0.907146916864967,-0.344412133456735,"underconfident","review"
125,"AI Governance",0.122881809889805,0.639627649171744,0.984900060798206,-0.345272411626462,"underconfident","review"
542,"AI Governance",0.183893105422612,0.620816664455924,0.966183325778028,-0.345366661322104,"underconfident","review"
715,"Healthcare",0.808646909263916,0.617704295834992,0.963383994665748,-0.345679698830756,"underconfident","review"
559,"Financial Risk",0.359341988852248,0.52444440302439,0.870873335047711,-0.346428932023321,"underconfident","review"
768,"Financial Risk",0.902677794895135,0.642260477209929,0.990528388393527,-0.348267911183597,"underconfident","review"
278,"Infrastructure",0.914070775208529,0.644140538584907,0.992616168326737,-0.34847562974183,"underconfident","review"
669,"Infrastructure",0.837521283980459,0.623219802246895,0.973600666840641,-0.350380864593747,"underconfident","review"
38,"Organizational Strategy",0.196146703138947,0.610143661934417,0.961526470847722,-0.351382808913305,"underconfident","acceptable"
487,"Financial Risk",0.31551562565146,0.54776764579583,0.900449889969768,-0.352682244173938,"underconfident","review"
361,"Healthcare",0.718186982558109,0.564927793566603,0.920581423200296,-0.355653629633693,"underconfident","review"
860,"AI Governance",0.909354250389151,0.635544232456014,0.991783348077487,-0.356239115621474,"underconfident","review"
855,"AI Governance",0.101447660569102,0.63343235516455,0.989708372165056,-0.356276017000506,"underconfident","review"
438,"Financial Risk",0.117783361230977,0.629623595979065,0.986127079817133,-0.356503483838069,"underconfident","review"
463,"Organizational Strategy",0.909743062150665,0.631847909104545,0.991853685170061,-0.360005776065517,"underconfident","review"
272,"Organizational Strategy",0.87712526328396,0.622036583106965,0.984901799076964,-0.362865215969999,"underconfident","acceptable"
711,"Healthcare",0.123943786998279,0.618459736013319,0.984637937664525,-0.366178201651206,"underconfident","review"
688,"Public Policy",0.756765336927492,0.574173320755363,0.940836898680004,-0.366663577924641,"underconfident","review"
341,"Healthcare",0.145824349822942,0.611562098152935,0.978735258998716,-0.367173160845781,"underconfident","review"
864,"AI Governance",0.211968460201751,0.586633520445321,0.955069371879699,-0.368435851434378,"underconfident","review"
25,"Infrastructure",0.716462948569097,0.550783260527533,0.919606740465869,-0.368823479938337,"underconfident","acceptable"
418,"Public Policy",0.225048527820036,0.578337295225356,0.949353160126035,-0.371015864900679,"underconfident","review"
197,"Financial Risk",0.19249972216785,0.59032524951268,0.962943856965301,-0.372618607452621,"underconfident","review"
592,"Healthcare",0.718613916169852,0.546971243016887,0.920821871826733,-0.373850628809845,"underconfident","review"
35,"Healthcare",0.897218250622973,0.614951592120342,0.989435911994998,-0.374484319874656,"underconfident","review"
801,"Organizational Strategy",0.760095405799802,0.567578360424377,0.942445785681639,-0.374867425257261,"underconfident","review"
746,"Healthcare",0.886559609405231,0.610960356229916,0.987131277781706,-0.37617092155179,"underconfident","review"
494,"Financial Risk",0.949410165566951,0.621120425127447,0.997440668652037,-0.37632024352459,"underconfident","review"
332,"AI Governance",0.260367159219459,0.555523530496284,0.932208942399989,-0.376685411903705,"underconfident","review"
611,"AI Governance",0.946301110449713,0.619861989445053,0.997116429261066,-0.377254439816013,"underconfident","review"
471,"AI Governance",0.244409600808285,0.562880295235664,0.940263947032735,-0.377383651797071,"underconfident","review"
590,"Organizational Strategy",0.316318820021115,0.521227011715528,0.899942404100449,-0.378715392384922,"underconfident","review"
107,"Organizational Strategy",0.847532626567408,0.597552089791279,0.976753700038567,-0.379201610247287,"underconfident","review"
738,"Infrastructure",0.248733907903079,0.558634468009695,0.938131443059263,-0.379496975049567,"underconfident","review"
827,"Financial Risk",0.827079884428531,0.589046298475005,0.97009863363075,-0.381052335155745,"underconfident","review"
166,"Financial Risk",0.750983539863955,0.555461578052491,0.937990802581314,-0.382529224528823,"underconfident","review"
353,"Public Policy",0.664059400220867,0.503711401319597,0.887143913420037,-0.38343251210044,"underconfident","acceptable"
609,"Public Policy",0.181945119169541,0.583034441557247,0.966895973610382,-0.383861532053134,"underconfident","review"
408,"Organizational Strategy",0.948147289874032,0.613448860200588,0.997311296452592,-0.383862436252005,"underconfident","review"
509,"Financial Risk",0.118850203661714,0.601357489114162,0.985874629089569,-0.384517139975408,"underconfident","review"
486,"Infrastructure",0.25090591252083,0.551918840010185,0.93704622306209,-0.385127383051905,"underconfident","review"
37,"Infrastructure",0.11274497784907,0.602088417126797,0.987288569969813,-0.385200152843016,"underconfident","review"
112,"Organizational Strategy",0.706994814740028,0.52827054644702,0.91414796141077,-0.38587741496375,"underconfident","review"
192,"Financial Risk",0.679383986222092,0.511283772606403,0.897205371709164,-0.385921599102762,"underconfident","review"
472,"Organizational Strategy",0.285946916369721,0.530179360830225,0.918234361018648,-0.388055000188423,"underconfident","review"
186,"AI Governance",0.831777787476312,0.582475622706115,0.971701287213635,-0.38922566450752,"underconfident","review"
460,"Public Policy",0.90415901162196,0.601401265100576,0.99081450494672,-0.389413239846144,"underconfident","review"
822,"Infrastructure",0.22465269039385,0.559965173481032,0.949531168698805,-0.389565995217773,"underconfident","acceptable"
541,"Infrastructure",0.228275733045302,0.55777131132083,0.94789018970263,-0.3901188783818,"underconfident","review"
679,"AI Governance",0.307314392330591,0.514886886638124,0.90555786426648,-0.390670977628356,"underconfident","review"
756,"Organizational Strategy",0.216056156763807,0.561023104656488,0.953319737124453,-0.392296632467966,"underconfident","review"
221,"AI Governance",0.261553494352847,0.538702774255071,0.931589769591815,-0.392886995336744,"underconfident","acceptable"
632,"Healthcare",0.745948444691021,0.542378007024527,0.935457807245089,-0.393079800220562,"underconfident","review"
848,"Public Policy",0.816446527489461,0.571489717606455,0.966308122729323,-0.394818405122868,"underconfident","review"
117,"Public Policy",0.253458298300393,0.540439649808686,0.935758891022669,-0.395319241213983,"underconfident","review"
238,"AI Governance",0.101303771394305,0.592949536996894,0.98973754590129,-0.396788008904397,"underconfident","review"
235,"Public Policy",0.11203720170306,0.589299510384444,0.987447665434548,-0.398148155050104,"underconfident","review"
181,"Public Policy",0.749113842472434,0.538207547278143,0.937056135961053,-0.39884858868291,"underconfident","review"
597,"AI Governance",0.807044583733659,0.563619547379203,0.962768207333483,-0.39914865995428,"underconfident","review"
80,"Infrastructure",0.185314519295935,0.566054523889907,0.965658528938117,-0.39960400504821,"underconfident","review"
753,"Financial Risk",0.778438857768197,0.55130292174872,0.950910660252939,-0.399607738504218,"underconfident","review"
455,"Infrastructure",0.734446881443728,0.528070189454593,0.929481541225038,-0.401411351770446,"underconfident","review"
666,"Healthcare",0.158524556772318,0.570834969943389,0.97486996490014,-0.404034994956751,"underconfident","acceptable"
733,"Financial Risk",0.112335546454415,0.58256521683652,0.987380725002788,-0.404815508166269,"underconfident","review"
724,"Healthcare",0.17669499788899,0.561802090797573,0.96877887772101,-0.406976786923437,"underconfident","review"
876,"Financial Risk",0.151745576050598,0.568239236955997,0.976973280149072,-0.408734043193075,"underconfident","review"
730,"Infrastructure",0.819972340087406,0.558259848349262,0.967590041666396,-0.409330193317133,"underconfident","acceptable"
662,"Financial Risk",0.801199752406683,0.550921736266464,0.960478461556836,-0.409556725290372,"underconfident","review"
311,"Public Policy",0.755148060387,0.530398712398019,0.940047527667752,-0.409648815269733,"underconfident","review"
94,"Financial Risk",0.148916330595966,0.567485074552242,0.977823926481833,-0.410338851929591,"underconfident","review"
449,"AI Governance",0.173115436185617,0.55965199526865,0.970031045754264,-0.410379050485613,"underconfident","review"
586,"Infrastructure",0.15582927451469,0.564949538893998,0.975717237204225,-0.410767698310228,"underconfident","review"
789,"Organizational Strategy",0.927453272754792,0.582157287418377,0.99473697236601,-0.412579684947633,"underconfident","review"
469,"Financial Risk",0.111623788834549,0.574120466294698,0.98754012976622,-0.413419663471521,"underconfident","review"
136,"Organizational Strategy",0.214148944499902,0.540678833578713,0.954140229569578,-0.413461395990864,"underconfident","review"
263,"Healthcare",0.914423569058999,0.577830048610922,0.9926766744674,-0.414846625856478,"underconfident","review"
72,"Public Policy",0.123966775170993,0.567437498669606,0.984632238653704,-0.417194739984099,"underconfident","review"
518,"Healthcare",0.103096328966785,0.571287732820492,0.989371146953572,-0.41808341413308,"underconfident","review"
375,"Public Policy",0.264453676657286,0.510229011452757,0.930064252902444,-0.419835241449687,"underconfident","review"
320,"AI Governance",0.755917063122615,0.51446082480019,0.940423519925311,-0.425962695125121,"underconfident","review"
819,"Infrastructure",0.824877745448612,0.53961571441032,0.969332195960839,-0.429716481550519,"underconfident","review"
605,"Infrastructure",0.926090921962168,0.563646833228413,0.994537448183598,-0.430890614955185,"underconfident","review"
888,"AI Governance",0.237768683105242,0.512182163244579,0.943466053334399,-0.43128389008982,"underconfident","review"
164,"Infrastructure",0.883090189343784,0.550410718277562,0.986332096172328,-0.435921377894765,"underconfident","acceptable"
759,"AI Governance",0.830130026082043,0.534134821086191,0.971144191961112,-0.437009370874922,"underconfident","review"
832,"Financial Risk",0.935838383552618,0.557896487708204,0.995883286974859,-0.437986799266656,"underconfident","acceptable"
560,"Public Policy",0.793689398607239,0.518229221596848,0.957435935752957,-0.439206714156109,"underconfident","review"
573,"AI Governance",0.876796647021547,0.541332005357835,0.984820933814867,-0.443488928457031,"underconfident","review"
304,"Healthcare",0.198237312759738,0.516371417799965,0.960701967829798,-0.444330550029833,"underconfident","review"
520,"AI Governance",0.896623626467772,0.540241769303102,0.989313325395325,-0.449071556092223,"underconfident","review"
685,"AI Governance",0.14524558566045,0.526818868808914,0.978903719846153,-0.452084851037239,"underconfident","review"
389,"AI Governance",0.795371164218523,0.503458621343598,0.958127039566717,-0.454668418223119,"underconfident","review"
290,"Healthcare",0.835991704359185,0.5180726813199,0.973101278960995,-0.455028597641095,"underconfident","review"
750,"Financial Risk",0.940045697893947,0.54002610867843,0.996405481658976,-0.456379372980546,"underconfident","review"
636,"Public Policy",0.117397759505548,0.52843424545601,0.986217766063078,-0.457783520607068,"underconfident","review"
148,"Healthcare",0.843042155378498,0.509499535767827,0.975364235011772,-0.465864699243945,"underconfident","review"
538,"AI Governance",0.122879042767454,0.518417356105056,0.984900740848554,-0.466483384743499,"underconfident","review"
603,"Healthcare",0.913947971933521,0.524662349268328,0.992595048465646,-0.467932699197318,"underconfident","review"
30,"Public Policy",0.867019185249228,0.51396301808767,0.982316102908221,-0.468353084820551,"underconfident","review"
719,"Public Policy",0.113887902884744,0.5183456689585,0.987029545576515,-0.468683876618015,"underconfident","acceptable"
273,"Infrastructure",0.877843067131471,0.513299172669649,0.985077683752154,-0.471778511082505,"underconfident","review"
69,"AI Governance",0.840288087900262,0.502610529959202,0.974492105133446,-0.471881575174244,"underconfident","review"
788,"Infrastructure",0.151390484708827,0.503102196964901,0.977080921139626,-0.473978724174725,"underconfident","review"
633,"Healthcare",0.852301020978484,0.502754304013215,0.978185011596002,-0.475430707582787,"underconfident","review"
462,"Healthcare",0.907981618971098,0.513505350267515,0.99153261755282,-0.478027267285305,"underconfident","review"
480,"Financial Risk",0.867746690451167,0.503907996178605,0.982509062113381,-0.478601065934776,"underconfident","review"
