"case_id","domain","forecast_probability","confidence","evidence_quality","estimated_duration","estimated_cost","interval_width_factor","outcome","brier_score","accuracy_proxy","confidence_error","actual_duration","actual_cost","duration_planning_error","cost_planning_error","duration_lower","duration_upper","cost_lower","cost_upper","duration_interval_hit","cost_interval_hit","probability_bin","confidence_flag","review_flag"
675,"Infrastructure",0.5896222827374,0.651004378737416,"medium",42.7168791124132,2647472.71956876,0.281176997360308,0,0.347654436300463,0.652345563699537,-0.00134118496212099,48.8858436425841,1818415.30583632,0.144415150599762,-0.31315050297005,30.7058753069816,54.7278829178447,1903064.28968709,3391881.14945043,TRUE,FALSE,"[0.5,0.6)","approximately calibrated","review"
676,"Public Policy",0.681088314112276,0.931824586538132,"medium",50.7750176009722,4268983.00519679,0.270942662854213,0,0.463881291620302,0.536118708379698,0.395705878158434,110.636476769171,6389811.93010793,1.17895496637016,0.496799570841436,37.0178991256952,64.5321360762492,3112333.38208939,5425632.62830419,FALSE,FALSE,"[0.6,0.7)","overconfident","review"
677,"Healthcare",0.616181632468943,0.766972286284436,"medium",36.5016217913944,2332585.26693098,0.144360555172898,1,0.147316539254206,0.852683460745794,-0.0857111744613585,25.3595851966034,3712409.59528806,-0.305247713607561,0.591542932178652,31.2322274048776,41.7710161779113,1995851.9628087,2669318.57105326,FALSE,FALSE,"[0.6,0.7)","approximately calibrated","review"
678,"Financial Risk",0.671850844926666,0.81223790651653,"medium",105.726565591758,700173.770752735,0.290676187037025,1,0.107681867975343,0.892318132024657,-0.0800802255081277,75.9489572345624,833413.471119784,-0.281647362614388,0.190295189469618,74.994370637026,136.45876054649,496649.928806994,903697.612698476,TRUE,TRUE,"[0.6,0.7)","approximately calibrated","acceptable"
679,"AI Governance",0.307314392330591,0.514886886638124,"low",185.500499015907,1561916.1080569,0.0614893050049432,0,0.0944421357335202,0.90555786426648,-0.390670977628356,164.963827769549,984245.423107679,-0.110709520218578,-0.369847446971959,174.094202253349,196.906795778465,1465874.97209646,1657957.24401735,FALSE,FALSE,"[0.3,0.4)","underconfident","review"
680,"Healthcare",0.909985469747335,0.700556641509756,"medium",322.025005981559,817382.744234055,0.0869553549098782,1,0.00810261565660799,0.991897384343392,-0.291340742833636,356.779471035648,1427747.60471361,0.107924740031148,0.746730787730916,294.023207296577,350.026804666541,746306.937611973,888458.550856138,FALSE,FALSE,"[0.9,1]","underconfident","review"
681,"Public Policy",0.890884887427092,0.775863629421219,"low",297.54711852991,4739995.97942457,0.254709922138136,1,0.0119061077917985,0.988093892208202,-0.212230262786982,347.549442470072,11539518.0074834,0.168048422674057,1.43449953493089,221.75891513673,373.33532192309,3532671.97257026,5947319.98627887,TRUE,FALSE,"[0.8,0.9)","underconfident","review"
682,"AI Governance",0.694626156031154,0.568648882699199,"medium",120.744273422752,1702251.20407995,0.293147450266406,1,0.093253184580309,0.906746815419691,-0.338097932720492,236.962703437545,1961270.1759839,0.962517117543853,0.152162601667215,85.3483975346022,156.140149310901,1203240.60389099,2201261.8042689,FALSE,TRUE,"[0.6,0.7)","underconfident","review"
683,"Financial Risk",0.329794058913831,0.748042093073018,"medium",219.61545741884,2821835.62214486,0.112459404813126,0,0.108764121294859,0.891235878705141,-0.143193785632123,229.948894768418,2856411.16674852,0.0470524136644432,0.0122528556703711,194.917633789755,244.313281047926,2504493.66759798,3139177.57669175,TRUE,TRUE,"[0.3,0.4)","approximately calibrated","acceptable"
684,"Healthcare",0.927350295311771,0.776898111037444,"low",39.838264825521,4466002.21085828,0.206510693370365,1,0.00527797959128684,0.994722020408713,-0.217823909371269,65.3178084560654,5333009.49479009,0.639574633637701,0.194134987623571,31.6112371337305,48.0652925173116,3543724.99770035,5388279.4240162,FALSE,TRUE,"[0.9,1]","underconfident","review"
685,"AI Governance",0.14524558566045,0.526818868808914,"medium",313.89319352922,2783208.30857847,0.188651934277732,0,0.0210962801538472,0.978903719846153,-0.452084851037239,396.405715144413,5996996.19044642,0.262868145331451,1.15470619714749,254.676635413318,373.109751645122,2258150.67766729,3308265.93948965,FALSE,FALSE,"[0.1,0.2)","underconfident","review"
686,"Healthcare",0.60890499423258,0.847502332462464,"medium",88.3001175057143,4146400.55268537,0.111379111837596,0,0.370765292001378,0.629234707998622,0.218267624463842,137.631790468827,3537993.40778343,0.558681849544762,-0.146731396827523,78.4653288427725,98.1349061686561,3684578.14180436,4608222.96356639,FALSE,FALSE,"[0.6,0.7)","overconfident","review"
687,"Infrastructure",0.657887566951104,0.798270661961287,"medium",249.959392100573,4198476.61931999,0.0944851503125392,0,0.432816050748843,0.567183949251157,0.23108671271013,421.109127764571,6648046.84388487,0.684710161221449,0.583442626140342,226.341941365919,273.576842835226,3801782.92485986,4595170.31378012,FALSE,FALSE,"[0.6,0.7)","overconfident","review"
688,"Public Policy",0.756765336927492,0.574173320755363,"low",244.844595539616,4204368.38539317,0.253664745378774,1,0.0591631013199964,0.940836898680004,-0.366663577924641,169.498895006496,2651426.58505584,-0.30772866506228,-0.369363875376041,182.736153554691,306.953037524542,3137868.34943385,5270868.4213525,FALSE,FALSE,"[0.7,0.8)","underconfident","review"
689,"Financial Risk",0.734807673864998,0.755736831012182,"high",250.993066533701,3274213.94158155,0.0740096085472032,0,0.539942317570889,0.460057682429111,0.295679148583071,364.143289605182,2789777.65454226,0.450810154376467,-0.147954988795047,232.41716793148,269.568965135923,3031890.6494653,3516537.23369779,FALSE,FALSE,"[0.7,0.8)","overconfident","review"
690,"Infrastructure",0.815365075040609,0.888723117012996,"high",236.72922652564,1631746.42112572,0.268391268863343,0,0.664820205595977,0.335179794404023,0.553543322608974,247.833825586635,1042022.40889905,0.0469084414458296,-0.361406652768894,173.193169041386,300.265284009894,1193799.92869657,2069692.91355487,TRUE,FALSE,"[0.8,0.9)","overconfident","review"
691,"Healthcare",0.803330497769639,0.70032333595911,"medium",349.435737652238,1027923.12197853,0.217637523030862,0,0.645339888646816,0.354660111353184,0.345663224605926,364.765342398452,1310440.45354339,0.0438695963074884,0.274842860836784,273.385409251143,425.486066053334,804208.479844971,1251637.76411209,TRUE,FALSE,"[0.8,0.9)","overconfident","review"
692,"Organizational Strategy",0.498530106572434,0.654772349076811,"medium",87.8515302925371,4400482.86048695,0.0722221798612736,0,0.248532267159123,0.751467732840877,-0.0966953837640661,76.4190329685242,3706103.98782824,-0.130134299151577,-0.15779606344879,81.5067012706613,94.1963593144128,4082670.39586041,4718295.3251135,FALSE,FALSE,"[0.4,0.5)","approximately calibrated","review"
693,"Financial Risk",0.246206617006101,0.742416533078067,"medium",78.2712980813812,1776804.02137339,0.0961024243850261,1,0.568204464245387,0.431795535754613,0.310620997323454,84.421396608286,1452935.01761124,0.0785741220301513,-0.182276154188243,70.7492365759975,85.793359586765,1606048.84726234,1947559.19548444,TRUE,FALSE,"[0.2,0.3)","overconfident","review"
694,"Public Policy",0.935516410204582,0.817975702008698,"low",125.999504145002,2541769.73761059,0.0715949402190745,1,0.00415813335290375,0.995841866647096,-0.177866164638398,101.191983770985,2190156.77015431,-0.196885857149629,-0.138333918392946,116.978577178108,135.020431111896,2359791.88519571,2723747.59002548,FALSE,FALSE,"[0.9,1]","underconfident","review"
695,"Public Policy",0.441662274952978,0.818432609552983,"low",101.825088367332,1170858.10250137,0.12351416349411,0,0.19506556511664,0.80493443488336,0.013498174669623,95.3900648103471,1143011.93632191,-0.0631968374411864,-0.0237826993040185,89.2482477549269,114.401928979737,1026240.54340061,1315475.66160213,TRUE,TRUE,"[0.4,0.5)","approximately calibrated","acceptable"
696,"Organizational Strategy",0.751237312809098,0.746128266162705,"medium",212.36884814105,1170841.5690111,0.19098476205254,0,0.564357500156635,0.435642499843365,0.31048576631934,255.36360601796,1300139.66079036,0.202453223498929,0.110431757123613,171.80963421146,252.92806207064,947228.670552292,1394454.46746991,FALSE,TRUE,"[0.7,0.8)","overconfident","review"
697,"Infrastructure",0.178214428492356,0.811444270918146,"high",248.145806379616,326080.971001647,0.241373067616951,0,0.0317603825228571,0.968239617477143,-0.156795346558997,276.068833875242,686222.833320559,0.112526695103238,1.10445531737911,188.250091877486,308.041520881746,247373.806739466,404788.135263829,TRUE,FALSE,"[0.1,0.2)","underconfident","review"
698,"Healthcare",0.861095576232765,0.677785427472554,"low",125.502176595619,1110878.24602146,0.219772732653655,0,0.741485591407637,0.258514408592363,0.419271018880191,188.367572944893,2037747.33454735,0.500910805330751,0.83435704303817,97.9202202912182,153.08413290002,866737.498247822,1355018.99379509,FALSE,FALSE,"[0.8,0.9)","overconfident","review"
699,"AI Governance",0.780746826017275,0.663175607426092,"low",231.084299776703,2225090.24834726,0.0512994732242078,1,0.0480719543014989,0.951928045698501,-0.288752438272409,140.961887002928,2295453.36746171,-0.389997991472638,0.0316225911136496,219.229796927773,242.938802625633,2110944.29073072,2339236.2059638,FALSE,TRUE,"[0.7,0.8)","underconfident","review"
700,"Infrastructure",0.634936991438735,0.520196805510204,"medium",206.291338643059,2758487.39673384,0.141795961547177,0,0.403144983097273,0.596855016902727,-0.076658211392523,317.727313303161,4184483.06738806,0.540187365078455,0.516948408878962,177.040059921312,235.542617364806,2367345.02389819,3149629.76956948,FALSE,FALSE,"[0.6,0.7)","approximately calibrated","review"
701,"Financial Risk",0.6405711201136,0.928732714334037,"medium",34.8123146069702,3646260.48461068,0.0935808251495473,0,0.410331359923592,0.589668640076408,0.339064074257629,47.9573248141945,4473560.1576058,0.377596559023181,0.226889898976444,31.5545494806843,38.0700797332561,3305040.41975063,3987480.54947074,FALSE,FALSE,"[0.6,0.7)","overconfident","review"
702,"Public Policy",0.86654745223932,0.754096854580566,"high",302.231227075681,4867447.49348145,0.115812794840895,1,0.0178095825038167,0.982190417496183,-0.228093562915617,245.301085225792,4960425.00321989,-0.188366180426597,0.019101902971313,267.228983979853,337.233470171509,4303734.79552006,5431160.19144284,FALSE,TRUE,"[0.8,0.9)","underconfident","review"
703,"Organizational Strategy",0.796642315946519,0.737860214959364,"high",266.055265745381,1580650.72703175,0.284234310337342,1,0.0413543476635953,0.958645652336405,-0.22078543737704,275.580258745258,2189590.14567751,0.0358008061715738,0.38524603078459,190.433230774624,341.677300716138,1131375.55774966,2029925.89631384,TRUE,FALSE,"[0.7,0.8)","underconfident","review"
704,"Financial Risk",0.524094207969029,0.564210004271008,"high",238.117836980382,3714258.46323837,0.270193024491891,1,0.226486322888626,0.773513677111374,-0.209303672840366,258.526162460641,4575578.61102763,0.0857068321258948,0.231895587319547,173.780058421185,302.455615539579,2710691.73531139,4717825.19116534,TRUE,TRUE,"[0.5,0.6)","underconfident","acceptable"
705,"AI Governance",0.719222705054563,0.718534675100818,"low",63.0125906632748,3385279.98870704,0.174462812906131,1,0.0788358893568772,0.921164110643123,-0.202629435542305,74.6844205967232,5101085.28275023,0.185230123227596,0.506842949406531,52.0192368476572,74.0059444788923,2794674.51940238,3975885.45801171,FALSE,FALSE,"[0.7,0.8)","underconfident","review"
706,"AI Governance",0.763812455208972,0.606445926756132,"medium",255.572389869485,2146116.11198634,0.287303849426098,1,0.0557845563144138,0.944215443685586,-0.337769516929454,221.250905062949,2262418.29356836,-0.134292615974923,0.0541919334804192,182.145458452954,328.999321286016,1529528.69169729,2762703.53227539,TRUE,TRUE,"[0.7,0.8)","underconfident","acceptable"
707,"Healthcare",0.33098210375756,0.905510789502878,"low",66.9120291690342,3897773.07480108,0.0615424419636838,1,0.44758494549266,0.55241505450734,0.353095734995538,55.8560423778655,3967053.21417023,-0.165231677001439,0.017774287532807,62.7940994972266,71.0299588408418,3657894.60155752,4137651.54804463,FALSE,TRUE,"[0.3,0.4)","overconfident","review"
708,"Public Policy",0.70739380302839,0.893132310912479,"medium",284.099295986816,1799055.7604935,0.159674461942632,0,0.500405992562968,0.499594007437032,0.393538303475447,582.333803296932,1790306.20037611,1.04975447501269,-0.00486341797154108,238.735893761841,329.462698211792,1511792.49993191,2086319.02105509,FALSE,TRUE,"[0.7,0.8)","overconfident","review"
709,"Financial Risk",0.585596068459563,0.911311547793448,"low",350.905332536204,2329650.89641511,0.170073194382712,1,0.171730618476171,0.828269381523829,0.0830421662696192,317.853377531624,3460578.23621843,-0.0941905178974997,0.48544927548741,291.225741705844,410.584923366564,1933439.72666525,2725862.06616498,TRUE,FALSE,"[0.5,0.6)","approximately calibrated","review"
710,"Infrastructure",0.857772199751344,0.970947038664017,"high",84.5477198483422,979146.093595773,0.262687485443894,1,0.0202287471635717,0.979771252836428,-0.00882421417241142,78.7127602913136,1346129.16363302,-0.0690138015252815,0.374799095290827,62.3380919213664,106.757347775318,721936.668386888,1236355.51880466,TRUE,FALSE,"[0.8,0.9)","approximately calibrated","review"
711,"Healthcare",0.123943786998279,0.618459736013319,"medium",323.81122156512,1655882.3187137,0.179535717016552,0,0.0153620623354749,0.984637937664525,-0.366178201651206,393.289904637795,2574903.99524509,0.214565396272725,0.555004221100259,265.675541723421,381.946901406819,1358592.29932841,1953172.338099,FALSE,FALSE,"[0.1,0.2)","underconfident","review"
712,"Financial Risk",0.677148213901091,0.892550593542401,"high",138.811331638135,197537.878085859,0.122261872584932,0,0.458529703589438,0.541470296410562,0.351080297131839,225.525433594351,188153.014612803,0.62469036881131,-0.0475091843852711,121.839998296049,155.782664980221,173386.527204628,221689.22896709,FALSE,TRUE,"[0.6,0.7)","overconfident","review"
713,"AI Governance",0.688624128128868,0.578805950423703,"high",106.105751976138,1282377.64779478,0.104728197748773,0,0.474203189841243,0.525796810158757,0.0530091402649457,95.3603736537638,1290961.51188672,-0.101270460104658,0.00669371000554859,94.9934878008988,117.218016151377,1148076.54790792,1416678.74768164,TRUE,TRUE,"[0.6,0.7)","approximately calibrated","review"
714,"Infrastructure",0.585384109499864,0.643537174800877,"high",238.190471461276,3089757.73109123,0.135191762133036,0,0.342674555654949,0.657325444345051,-0.0137882695441743,310.492324049314,2377368.25417083,0.303546368351652,-0.230564833531075,205.989081901127,270.391861021424,2672047.93886084,3507467.52332163,FALSE,FALSE,"[0.5,0.6)","approximately calibrated","review"
715,"Healthcare",0.808646909263916,0.617704295834992,"medium",348.990420516348,2010902.25658845,0.111641324078664,1,0.0366160053342519,0.963383994665748,-0.345679698830756,598.067201814766,1417495.95253835,0.713706642520151,-0.295094553753615,310.028667879133,387.952173153562,1786402.46607014,2235402.04710676,FALSE,FALSE,"[0.8,0.9)","underconfident","review"
716,"Organizational Strategy",0.350587316416204,0.794363618637435,"high",44.7788528061938,326146.018854342,0.240105116053019,0,0.122911466431916,0.877088533568084,-0.0827249149306494,56.2623632209601,476339.344131901,0.256449410717775,0.460509454645942,34.0272211564416,55.530484455946,247836.69114709,404455.346561594,FALSE,FALSE,"[0.3,0.4)","approximately calibrated","review"
717,"Organizational Strategy",0.261998507275712,0.558722688988782,"medium",129.88389015547,4711467.59940311,0.171108822582755,1,0.544646203263278,0.455353796736722,0.10336889225206,146.559683830298,3361036.19864131,0.128390007835981,-0.286626485754224,107.6596106385,152.10816967244,3905293.92583245,5517641.27297378,TRUE,FALSE,"[0.2,0.3)","approximately calibrated","review"
718,"Healthcare",0.243731191148981,0.802659329210874,"low",76.5731230401434,4683125.35462901,0.193346926255617,0,0.0594048935389013,0.940595106461099,-0.137935777250225,101.763362438753,4790198.08261856,0.328969727216216,0.0228635195262743,61.7679450665385,91.3783010137483,3777657.46204174,5588593.24721628,FALSE,TRUE,"[0.2,0.3)","approximately calibrated","review"
719,"Public Policy",0.113887902884744,0.5183456689585,"medium",314.139471882954,2727825.38074534,0.249868429044727,0,0.0129704544234849,0.987029545576515,-0.468683876618015,389.419827738801,3256958.13474582,0.239639913458235,0.193976035905898,235.64593554262,392.633008223288,2046227.93815017,3409422.82334052,TRUE,TRUE,"[0.1,0.2)","underconfident","acceptable"
720,"Infrastructure",0.197464154392947,0.806622230221983,"low",175.589708595071,2304807.36384634,0.180487312504556,0,0.0389920922701214,0.961007907729879,-0.154385677507895,155.439598420975,1830569.39512803,-0.11475678350013,-0.205760349501349,143.897993987288,207.281423202853,1888818.876905,2720795.85078768,TRUE,FALSE,"[0.1,0.2)","underconfident","review"
721,"Organizational Strategy",0.154315786238294,0.804755744289141,"low",336.759591496084,1677668.99010167,0.100014925247524,1,0.715181789405755,0.284818210594245,0.519937533694896,443.490069461899,3985368.04918099,0.316933743421102,1.37553896072161,303.078606126216,370.440576865951,1509877.05146656,1845460.92873677,FALSE,FALSE,"[0.1,0.2)","overconfident","review"
722,"Financial Risk",0.784627817233559,0.737316137861926,"medium",83.2084099913482,2726546.57140374,0.0779406809713692,0,0.615640811576699,0.384359188423301,0.352956949438625,76.7996955822568,3397109.78777982,-0.0770200321068229,0.245938662265667,76.7230898540776,89.6937301286187,2514037.67492838,2939055.4678791,TRUE,FALSE,"[0.7,0.8)","overconfident","review"
723,"Public Policy",0.212904510681983,0.716732816495933,"high",334.316003799904,1698365.56005757,0.240768698405009,1,0.619519309304768,0.380480690695232,0.336252125800701,716.105791904746,2154307.79021953,1.14200272725607,0.268459418210588,253.823174709037,414.808832890771,1289452.29474662,2107278.82536853,FALSE,FALSE,"[0.2,0.3)","overconfident","review"
724,"Healthcare",0.17669499788899,0.561802090797573,"low",332.21306487103,2422827.93524209,0.187093960132916,0,0.0312211222789901,0.96877887772101,-0.406976786923437,305.109531992118,3271534.97722165,-0.0815847892358896,0.350296044401005,270.058006956416,394.368122785644,1969531.462117,2876124.40836719,TRUE,FALSE,"[0.1,0.2)","underconfident","review"
725,"Organizational Strategy",0.858790027780924,0.862473506701644,"medium",329.891381522175,2692763.37311603,0.0577295748633333,1,0.0199402562541122,0.980059743745888,-0.117586237044243,641.967890340504,2970051.05798846,0.945997762591904,0.102975139828775,310.846892315822,348.935870728528,2537311.28837849,2848215.45785358,FALSE,FALSE,"[0.8,0.9)","approximately calibrated","review"
726,"Financial Risk",0.723768520273734,0.84909191745799,"medium",338.143561678007,4244549.3074134,0.109827576158568,1,0.0763038303917626,0.923696169608237,-0.074604252150247,462.028317333963,2882596.8142958,0.366367335344752,-0.320870932218612,301.006073905286,375.281049450728,3778380.74509466,4710717.86973214,FALSE,FALSE,"[0.7,0.8)","approximately calibrated","review"
727,"Public Policy",0.526180728059262,0.74467562483158,"low",159.620909334626,2806034.6583603,0.294187919714022,0,0.276866158580975,0.723133841419025,0.0215417834125547,228.705540061574,3552906.33005048,0.432804392700961,0.266166231933365,112.662366074612,206.57945259464,1980533.15957183,3631536.15714876,FALSE,TRUE,"[0.5,0.6)","approximately calibrated","review"
728,"Organizational Strategy",0.33511714162305,0.635474044298753,"high",130.788815893466,3560207.11546298,0.101406200102065,0,0.112303498609603,0.887696501390397,-0.252222457091644,157.536651086258,2527442.75174028,0.204511639699988,-0.290085472622396,117.526019057861,144.051612729071,3199180.04030755,3921234.19061842,FALSE,FALSE,"[0.3,0.4)","underconfident","review"
729,"Infrastructure",0.191711697296705,0.822807084606029,"medium",127.913873920916,4562871.45917304,0.24491804036079,0,0.0367533748803835,0.963246625119617,-0.140439540513587,101.002041790411,6446983.48929283,-0.210390251702827,0.412922443022592,96.5854585852478,159.242289256583,3445341.9229742,5680400.99537188,TRUE,FALSE,"[0.1,0.2)","approximately calibrated","review"
730,"Infrastructure",0.819972340087406,0.558259848349262,"high",251.798415161902,2254116.61362741,0.287003950984217,1,0.0324099583336045,0.967590041666396,-0.409330193317133,298.847388263496,2561929.08497078,0.186851744365992,0.136555699684067,179.531275158872,324.065555164932,1607176.23953718,2901056.98771764,TRUE,TRUE,"[0.8,0.9)","underconfident","acceptable"
731,"Public Policy",0.704172960680444,0.651864080643281,"high",329.847049881937,1746477.28202399,0.116693581931759,0,0.495859558553462,0.504140441446538,0.147723639196743,369.889722444709,2312546.07417375,0.121397698045518,0.324120329520548,291.35601614159,368.338083622284,1542674.59222217,1950279.97182581,FALSE,FALSE,"[0.7,0.8)","approximately calibrated","review"
732,"Public Policy",0.784463854844216,0.80420024297433,"high",86.669044138398,4610038.52011636,0.0783758831792511,0,0.615383539557047,0.384616460442953,0.419583782531377,211.930827835724,3947794.01793434,1.44528862574394,-0.143652704699158,79.8762812597496,93.4618070170465,4248722.67961187,4971354.36062085,FALSE,FALSE,"[0.7,0.8)","overconfident","review"
733,"Financial Risk",0.112335546454415,0.58256521683652,"low",187.92275637039,4194935.54774672,0.164686390152201,0,0.012619274997212,0.987380725002788,-0.404815508166269,253.36376797804,5088399.3892426,0.348233566128992,0.212986309640873,156.974435996299,218.871076744481,3504086.75546716,4885784.34002627,FALSE,FALSE,"[0.1,0.2)","underconfident","review"
734,"Organizational Strategy",0.315582271898165,0.716737334569916,"medium",137.547798422165,4237934.08705387,0.123805159539916,0,0.0995921703364076,0.900407829663592,-0.183670495093676,159.518014672397,4335862.85795207,0.159727865529334,0.0231076672941546,120.518671294145,154.576925550186,3713255.98128652,4762612.19282122,FALSE,TRUE,"[0.3,0.4)","underconfident","review"
735,"Infrastructure",0.442077950679231,0.883059689369984,"medium",112.906286520883,1393730.68765271,0.0772185080102645,1,0.311277013118286,0.688722986881714,0.19433670248827,138.737968425059,1934087.14892892,0.228788694590518,0.38770507535158,104.187831530761,121.624741511005,1286108.88338405,1501352.49192138,FALSE,FALSE,"[0.4,0.5)","overconfident","review"
736,"Organizational Strategy",0.381864611734636,0.665011324889492,"medium",142.18086903682,2846463.37623708,0.0552058654255234,1,0.382091358225972,0.617908641774028,0.0471026831154644,318.105287633464,3099885.56388249,1.23732833951863,0.0890305456803134,134.331651114689,150.03008695895,2689321.90214985,3003604.8503243,FALSE,FALSE,"[0.3,0.4)","approximately calibrated","review"
737,"Public Policy",0.837047804251779,0.880586669403128,"medium",81.148613775149,2976140.90593997,0.0938584430376068,1,0.0265534180991666,0.973446581900833,-0.0928599124977051,60.0687852251639,3513380.02277636,-0.259768190352508,0.18051534984924,73.5321312315534,88.7650963187446,2696804.95424792,3255476.85763203,FALSE,FALSE,"[0.8,0.9)","approximately calibrated","review"
738,"Infrastructure",0.248733907903079,0.558634468009695,"low",291.40784813324,808575.898618437,0.0952590358327143,0,0.0618685569407374,0.938131443059263,-0.379496975049567,341.232033563852,807366.648967335,0.170977500262214,-0.00149553016997916,263.648617485981,319.167078780498,731551.738118474,885600.0591184,FALSE,TRUE,"[0.2,0.3)","underconfident","review"
739,"Organizational Strategy",0.411353652155958,0.520327446209267,"medium",332.662325599231,1887492.69146938,0.204241166252177,1,0.346504522830129,0.653495477169871,-0.133168030960604,417.73201243312,1410238.9700663,0.255723838521996,-0.252850632778631,264.718984250682,400.605666947779,1501988.98287121,2272996.40006755,FALSE,FALSE,"[0.4,0.5)","approximately calibrated","review"
740,"Infrastructure",0.123623571649659,0.655774959572591,"low",207.10480197682,4488603.0938942,0.11341137731215,0,0.0152827874674185,0.984717212532581,-0.328942252959991,270.812308646649,5284238.45488449,0.307609992920199,0.177256786654312,183.616761136669,230.592842816972,3979544.43480808,4997661.75298032,FALSE,FALSE,"[0.1,0.2)","underconfident","review"
741,"Organizational Strategy",0.868508955079596,0.896819978938438,"medium",289.890558557818,4229569.91388928,0.0548709838301875,1,0.0172898948942596,0.98271010510574,-0.0858901261673024,526.353748061208,4973470.71177036,0.815698140290514,0.175880955517065,273.983978406668,305.797138708968,3997489.25153561,4461650.57624295,FALSE,FALSE,"[0.8,0.9)","approximately calibrated","review"
742,"Public Policy",0.814914605254307,0.90437964549521,"low",227.07480158424,3868383.75537191,0.257492087734863,0,0.664085813856784,0.335914186143216,0.568465459351993,219.580648329616,4577003.11741511,-0.0330030157566554,0.183182281504302,168.604836852334,285.544766316146,2872305.54604156,4864461.96470225,TRUE,TRUE,"[0.8,0.9)","overconfident","review"
743,"Financial Risk",0.919144101871643,0.518660956982057,"high",341.721487432951,4602319.36983764,0.23771902017761,0,0.84482588000543,0.15517411999457,0.363486836987487,222.441919535678,3636211.99424897,-0.349054924211276,-0.209917499841554,260.487790266754,422.955184599148,3508260.5186954,5696378.22097988,FALSE,TRUE,"[0.9,1]","overconfident","review"
744,"Financial Risk",0.623568437481299,0.901460255745333,"low",93.3866609889083,1843052.04665288,0.132838244503364,1,0.141700721260271,0.858299278739729,0.0431609770056034,95.666170115678,3063634.5994618,0.0244093653486604,0.662261575860317,80.9813408831109,105.791981094706,1598224.24824718,2087879.84505858,TRUE,FALSE,"[0.6,0.7)","approximately calibrated","review"
745,"Public Policy",0.203221120580565,0.73607206995599,"high",119.70394144766,4694496.85809668,0.249632569449022,0,0.0412988238500206,0.958701176149979,-0.22262910619399,113.250483296551,6871673.97601663,-0.0539118267373952,0.463772196197114,89.8219389709055,149.585943924415,3522597.54513964,5866396.17105372,TRUE,FALSE,"[0.2,0.3)","underconfident","review"
746,"Healthcare",0.886559609405231,0.610960356229916,"medium",214.976548867999,3000474.34063163,0.270214140950702,1,0.0128687222182938,0.987131277781706,-0.37617092155179,145.414530367128,3254921.01296363,-0.323579566548833,0.0848021490756817,156.886845391086,273.066252344912,2189703.74423323,3811244.93703003,FALSE,TRUE,"[0.8,0.9)","underconfident","review"
747,"Financial Risk",0.20591123115737,0.669769608285278,"low",231.81990563171,3790577.93850079,0.187161763967015,0,0.0423994351167438,0.957600564883256,-0.287830956597978,294.965314471118,5537500.94146344,0.272389934191962,0.460859275631613,188.432083171012,275.207728092408,3081126.68507653,4500029.19192505,FALSE,FALSE,"[0.2,0.3)","underconfident","review"
748,"Financial Risk",0.572667604591697,0.569995727604255,"medium",234.147121943533,492422.488541342,0.290453664911911,0,0.327948185348793,0.672051814651207,-0.102056087046952,292.433243023732,350774.841777488,0.248929479023256,-0.287654707207714,166.138232246458,302.156011640609,349396.572059466,635448.405023219,TRUE,TRUE,"[0.5,0.6)","approximately calibrated","review"
749,"Public Policy",0.253202959918417,0.720035589272156,"low",76.4391380094457,1602612.49118485,0.103818837273866,0,0.0641117389114475,0.935888261088552,-0.215852671816396,69.0483727813483,847974.408956618,-0.0966882335484235,-0.470879945326214,68.5033155790885,84.374960439803,1436231.12574946,1768993.85662023,TRUE,FALSE,"[0.2,0.3)","underconfident","review"
750,"Financial Risk",0.940045697893947,0.54002610867843,"high",301.526146699907,4035359.45296753,0.14289505390916,1,0.00359451834102383,0.996405481658976,-0.456379372980546,688.966489315506,5299413.33067557,1.28493116386751,0.313244431491345,258.439551712203,344.612741687612,3458726.5463929,4611992.35954217,FALSE,FALSE,"[0.9,1]","underconfident","review"
751,"Public Policy",0.696277499129064,0.923121184988413,"low",209.009142111754,2307770.26638389,0.234210283157881,1,0.0922473575352955,0.907752642464704,0.0153685425237086,389.130276998778,4745620.73884205,0.861785915520939,1.05636618513077,160.057051755174,257.961232468334,1767266.73883078,2848273.793937,FALSE,FALSE,"[0.6,0.7)","approximately calibrated","review"
752,"Public Policy",0.3164891296532,0.764982501722407,"high",132.008783334168,259819.179982878,0.173853053839412,1,0.467187109882239,0.532812890117761,0.232169611604646,131.341243117483,249291.571959994,-0.0050567863730331,-0.0405189794824944,109.058653217897,154.958913450438,214648.822096803,304989.537868953,TRUE,TRUE,"[0.3,0.4)","overconfident","review"
753,"Financial Risk",0.778438857768197,0.55130292174872,"medium",96.5711696539074,3130259.8342998,0.1548632049351,1,0.0490893397470614,0.950910660252939,-0.399607738504218,173.047482321671,3811466.87486451,0.791916603493987,0.217619966592038,81.615848816972,111.526490490843,2645497.76408051,3615021.90451908,FALSE,FALSE,"[0.7,0.8)","underconfident","review"
754,"Healthcare",0.418150357541163,0.932971367768478,"high",216.589845884591,3886430.183216,0.127677273133304,0,0.174849721511802,0.825150278488198,0.10782108928028,182.755263226936,5766215.05730552,-0.156214999458855,0.483679053905971,188.936244973684,244.243446795499,3390221.37520001,4382638.99123198,FALSE,FALSE,"[0.4,0.5)","approximately calibrated","review"
