trial,strategy,realized_value,best_trial_value,regret,review_trigger
756,Delay Without Learning,95.0,151.0,56.0,False
756,Conservative Baseline,73.0,151.0,78.0,False
757,Immediate Action,125.0,125.0,0.0,True
757,Staged Learning,-14.0,125.0,139.0,True
757,Delay Without Learning,95.0,125.0,30.0,False
757,Conservative Baseline,73.0,125.0,52.0,False
758,Immediate Action,125.0,125.0,0.0,True
758,Staged Learning,-14.0,125.0,139.0,True
758,Delay Without Learning,95.0,125.0,30.0,False
758,Conservative Baseline,73.0,125.0,52.0,False
759,Immediate Action,125.0,151.0,26.0,True
759,Staged Learning,151.0,151.0,0.0,False
759,Delay Without Learning,20.0,151.0,131.0,True
759,Conservative Baseline,73.0,151.0,78.0,False
760,Immediate Action,125.0,151.0,26.0,True
760,Staged Learning,151.0,151.0,0.0,False
760,Delay Without Learning,20.0,151.0,131.0,True
760,Conservative Baseline,73.0,151.0,78.0,False
761,Immediate Action,-35.0,151.0,186.0,True
761,Staged Learning,151.0,151.0,0.0,False
761,Delay Without Learning,95.0,151.0,56.0,False
761,Conservative Baseline,73.0,151.0,78.0,False
762,Immediate Action,-35.0,151.0,186.0,True
762,Staged Learning,151.0,151.0,0.0,False
762,Delay Without Learning,95.0,151.0,56.0,False
762,Conservative Baseline,73.0,151.0,78.0,False
763,Immediate Action,-35.0,95.0,130.0,True
763,Staged Learning,-14.0,95.0,109.0,True
763,Delay Without Learning,95.0,95.0,0.0,False
763,Conservative Baseline,73.0,95.0,22.0,False
764,Immediate Action,125.0,125.0,0.0,True
764,Staged Learning,-14.0,125.0,139.0,True
764,Delay Without Learning,95.0,125.0,30.0,False
764,Conservative Baseline,73.0,125.0,52.0,False
765,Immediate Action,125.0,125.0,0.0,True
765,Staged Learning,-14.0,125.0,139.0,True
765,Delay Without Learning,20.0,125.0,105.0,True
765,Conservative Baseline,58.0,125.0,67.0,True
766,Immediate Action,-35.0,95.0,130.0,True
766,Staged Learning,-14.0,95.0,109.0,True
766,Delay Without Learning,95.0,95.0,0.0,False
766,Conservative Baseline,73.0,95.0,22.0,False
767,Immediate Action,125.0,151.0,26.0,True
767,Staged Learning,151.0,151.0,0.0,False
767,Delay Without Learning,95.0,151.0,56.0,False
767,Conservative Baseline,73.0,151.0,78.0,False
768,Immediate Action,-35.0,73.0,108.0,True
768,Staged Learning,-14.0,73.0,87.0,True
768,Delay Without Learning,20.0,73.0,53.0,True
768,Conservative Baseline,73.0,73.0,0.0,False
769,Immediate Action,125.0,151.0,26.0,True
769,Staged Learning,151.0,151.0,0.0,False
769,Delay Without Learning,20.0,151.0,131.0,True
769,Conservative Baseline,58.0,151.0,93.0,True
770,Immediate Action,-35.0,151.0,186.0,True
770,Staged Learning,151.0,151.0,0.0,False
770,Delay Without Learning,95.0,151.0,56.0,False
770,Conservative Baseline,73.0,151.0,78.0,False
771,Immediate Action,-35.0,151.0,186.0,True
771,Staged Learning,151.0,151.0,0.0,False
771,Delay Without Learning,20.0,151.0,131.0,True
771,Conservative Baseline,73.0,151.0,78.0,False
772,Immediate Action,125.0,151.0,26.0,True
772,Staged Learning,151.0,151.0,0.0,False
772,Delay Without Learning,20.0,151.0,131.0,True
772,Conservative Baseline,58.0,151.0,93.0,True
773,Immediate Action,125.0,151.0,26.0,True
773,Staged Learning,151.0,151.0,0.0,False
773,Delay Without Learning,95.0,151.0,56.0,False
773,Conservative Baseline,73.0,151.0,78.0,False
774,Immediate Action,125.0,151.0,26.0,True
774,Staged Learning,151.0,151.0,0.0,False
774,Delay Without Learning,95.0,151.0,56.0,False
774,Conservative Baseline,73.0,151.0,78.0,False
775,Immediate Action,125.0,125.0,0.0,True
775,Staged Learning,-14.0,125.0,139.0,True
775,Delay Without Learning,20.0,125.0,105.0,True
775,Conservative Baseline,73.0,125.0,52.0,False
776,Immediate Action,125.0,125.0,0.0,True
776,Staged Learning,-14.0,125.0,139.0,True
776,Delay Without Learning,95.0,125.0,30.0,False
776,Conservative Baseline,73.0,125.0,52.0,False
777,Immediate Action,-35.0,95.0,130.0,True
777,Staged Learning,-14.0,95.0,109.0,True
777,Delay Without Learning,95.0,95.0,0.0,False
777,Conservative Baseline,73.0,95.0,22.0,False
778,Immediate Action,-35.0,95.0,130.0,True
778,Staged Learning,-14.0,95.0,109.0,True
778,Delay Without Learning,95.0,95.0,0.0,False
778,Conservative Baseline,73.0,95.0,22.0,False
779,Immediate Action,125.0,151.0,26.0,True
779,Staged Learning,151.0,151.0,0.0,False
779,Delay Without Learning,20.0,151.0,131.0,True
779,Conservative Baseline,73.0,151.0,78.0,False
780,Immediate Action,125.0,151.0,26.0,True
780,Staged Learning,151.0,151.0,0.0,False
780,Delay Without Learning,95.0,151.0,56.0,False
780,Conservative Baseline,73.0,151.0,78.0,False
781,Immediate Action,-35.0,73.0,108.0,True
781,Staged Learning,-14.0,73.0,87.0,True
781,Delay Without Learning,20.0,73.0,53.0,True
781,Conservative Baseline,73.0,73.0,0.0,False
782,Immediate Action,125.0,125.0,0.0,True
782,Staged Learning,-14.0,125.0,139.0,True
782,Delay Without Learning,20.0,125.0,105.0,True
782,Conservative Baseline,73.0,125.0,52.0,False
783,Immediate Action,-35.0,151.0,186.0,True
783,Staged Learning,151.0,151.0,0.0,False
783,Delay Without Learning,95.0,151.0,56.0,False
783,Conservative Baseline,73.0,151.0,78.0,False
784,Immediate Action,125.0,151.0,26.0,True
784,Staged Learning,151.0,151.0,0.0,False
784,Delay Without Learning,95.0,151.0,56.0,False
784,Conservative Baseline,73.0,151.0,78.0,False
785,Immediate Action,125.0,125.0,0.0,True
785,Staged Learning,-14.0,125.0,139.0,True
785,Delay Without Learning,20.0,125.0,105.0,True
785,Conservative Baseline,73.0,125.0,52.0,False
786,Immediate Action,-35.0,151.0,186.0,True
786,Staged Learning,151.0,151.0,0.0,False
786,Delay Without Learning,20.0,151.0,131.0,True
786,Conservative Baseline,58.0,151.0,93.0,True
787,Immediate Action,-35.0,73.0,108.0,True
787,Staged Learning,-14.0,73.0,87.0,True
787,Delay Without Learning,20.0,73.0,53.0,True
787,Conservative Baseline,73.0,73.0,0.0,False
788,Immediate Action,125.0,151.0,26.0,True
788,Staged Learning,151.0,151.0,0.0,False
788,Delay Without Learning,95.0,151.0,56.0,False
788,Conservative Baseline,73.0,151.0,78.0,False
789,Immediate Action,125.0,151.0,26.0,True
789,Staged Learning,151.0,151.0,0.0,False
789,Delay Without Learning,20.0,151.0,131.0,True
789,Conservative Baseline,73.0,151.0,78.0,False
790,Immediate Action,125.0,125.0,0.0,True
790,Staged Learning,-14.0,125.0,139.0,True
790,Delay Without Learning,95.0,125.0,30.0,False
790,Conservative Baseline,73.0,125.0,52.0,False
791,Immediate Action,-35.0,73.0,108.0,True
791,Staged Learning,-14.0,73.0,87.0,True
791,Delay Without Learning,20.0,73.0,53.0,True
791,Conservative Baseline,73.0,73.0,0.0,False
792,Immediate Action,125.0,125.0,0.0,True
792,Staged Learning,-14.0,125.0,139.0,True
792,Delay Without Learning,95.0,125.0,30.0,False
792,Conservative Baseline,73.0,125.0,52.0,False
793,Immediate Action,-35.0,151.0,186.0,True
793,Staged Learning,151.0,151.0,0.0,False
793,Delay Without Learning,95.0,151.0,56.0,False
793,Conservative Baseline,73.0,151.0,78.0,False
794,Immediate Action,-35.0,151.0,186.0,True
794,Staged Learning,151.0,151.0,0.0,False
794,Delay Without Learning,95.0,151.0,56.0,False
794,Conservative Baseline,73.0,151.0,78.0,False
795,Immediate Action,125.0,125.0,0.0,True
795,Staged Learning,-14.0,125.0,139.0,True
795,Delay Without Learning,95.0,125.0,30.0,False
795,Conservative Baseline,73.0,125.0,52.0,False
796,Immediate Action,-35.0,151.0,186.0,True
796,Staged Learning,151.0,151.0,0.0,False
796,Delay Without Learning,20.0,151.0,131.0,True
796,Conservative Baseline,73.0,151.0,78.0,False
797,Immediate Action,125.0,151.0,26.0,True
797,Staged Learning,151.0,151.0,0.0,False
797,Delay Without Learning,95.0,151.0,56.0,False
797,Conservative Baseline,73.0,151.0,78.0,False
798,Immediate Action,-35.0,151.0,186.0,True
798,Staged Learning,151.0,151.0,0.0,False
798,Delay Without Learning,95.0,151.0,56.0,False
798,Conservative Baseline,73.0,151.0,78.0,False
799,Immediate Action,125.0,151.0,26.0,True
799,Staged Learning,151.0,151.0,0.0,False
799,Delay Without Learning,95.0,151.0,56.0,False
799,Conservative Baseline,73.0,151.0,78.0,False
800,Immediate Action,-35.0,151.0,186.0,True
800,Staged Learning,151.0,151.0,0.0,False
800,Delay Without Learning,95.0,151.0,56.0,False
800,Conservative Baseline,73.0,151.0,78.0,False
801,Immediate Action,125.0,125.0,0.0,True
801,Staged Learning,-14.0,125.0,139.0,True
801,Delay Without Learning,20.0,125.0,105.0,True
801,Conservative Baseline,73.0,125.0,52.0,False
802,Immediate Action,125.0,125.0,0.0,True
802,Staged Learning,-14.0,125.0,139.0,True
802,Delay Without Learning,95.0,125.0,30.0,False
802,Conservative Baseline,73.0,125.0,52.0,False
803,Immediate Action,-35.0,58.0,93.0,True
803,Staged Learning,-14.0,58.0,72.0,True
803,Delay Without Learning,20.0,58.0,38.0,True
803,Conservative Baseline,58.0,58.0,0.0,True
804,Immediate Action,-35.0,151.0,186.0,True
804,Staged Learning,151.0,151.0,0.0,False
804,Delay Without Learning,95.0,151.0,56.0,False
804,Conservative Baseline,73.0,151.0,78.0,False
805,Immediate Action,125.0,151.0,26.0,True
805,Staged Learning,151.0,151.0,0.0,False
805,Delay Without Learning,95.0,151.0,56.0,False
805,Conservative Baseline,73.0,151.0,78.0,False
806,Immediate Action,125.0,125.0,0.0,True
806,Staged Learning,-14.0,125.0,139.0,True
806,Delay Without Learning,95.0,125.0,30.0,False
806,Conservative Baseline,73.0,125.0,52.0,False
807,Immediate Action,125.0,151.0,26.0,True
807,Staged Learning,151.0,151.0,0.0,False
807,Delay Without Learning,20.0,151.0,131.0,True
807,Conservative Baseline,58.0,151.0,93.0,True
808,Immediate Action,125.0,125.0,0.0,True
808,Staged Learning,-14.0,125.0,139.0,True
808,Delay Without Learning,20.0,125.0,105.0,True
808,Conservative Baseline,58.0,125.0,67.0,True
809,Immediate Action,125.0,151.0,26.0,True
809,Staged Learning,151.0,151.0,0.0,False
809,Delay Without Learning,20.0,151.0,131.0,True
809,Conservative Baseline,73.0,151.0,78.0,False
810,Immediate Action,125.0,151.0,26.0,True
810,Staged Learning,151.0,151.0,0.0,False
810,Delay Without Learning,95.0,151.0,56.0,False
810,Conservative Baseline,73.0,151.0,78.0,False
811,Immediate Action,125.0,125.0,0.0,True
811,Staged Learning,-14.0,125.0,139.0,True
811,Delay Without Learning,95.0,125.0,30.0,False
811,Conservative Baseline,73.0,125.0,52.0,False
812,Immediate Action,125.0,125.0,0.0,True
812,Staged Learning,-14.0,125.0,139.0,True
812,Delay Without Learning,95.0,125.0,30.0,False
812,Conservative Baseline,73.0,125.0,52.0,False
813,Immediate Action,125.0,151.0,26.0,True
813,Staged Learning,151.0,151.0,0.0,False
813,Delay Without Learning,20.0,151.0,131.0,True
813,Conservative Baseline,73.0,151.0,78.0,False
814,Immediate Action,-35.0,151.0,186.0,True
814,Staged Learning,151.0,151.0,0.0,False
814,Delay Without Learning,20.0,151.0,131.0,True
814,Conservative Baseline,73.0,151.0,78.0,False
815,Immediate Action,125.0,125.0,0.0,True
815,Staged Learning,-14.0,125.0,139.0,True
815,Delay Without Learning,95.0,125.0,30.0,False
815,Conservative Baseline,73.0,125.0,52.0,False
816,Immediate Action,125.0,125.0,0.0,True
816,Staged Learning,-14.0,125.0,139.0,True
816,Delay Without Learning,95.0,125.0,30.0,False
816,Conservative Baseline,73.0,125.0,52.0,False
817,Immediate Action,-35.0,151.0,186.0,True
817,Staged Learning,151.0,151.0,0.0,False
817,Delay Without Learning,95.0,151.0,56.0,False
817,Conservative Baseline,58.0,151.0,93.0,True
818,Immediate Action,125.0,151.0,26.0,True
818,Staged Learning,151.0,151.0,0.0,False
818,Delay Without Learning,95.0,151.0,56.0,False
818,Conservative Baseline,73.0,151.0,78.0,False
819,Immediate Action,-35.0,151.0,186.0,True
819,Staged Learning,151.0,151.0,0.0,False
819,Delay Without Learning,20.0,151.0,131.0,True
819,Conservative Baseline,73.0,151.0,78.0,False
820,Immediate Action,-35.0,95.0,130.0,True
820,Staged Learning,-14.0,95.0,109.0,True
820,Delay Without Learning,95.0,95.0,0.0,False
820,Conservative Baseline,73.0,95.0,22.0,False
821,Immediate Action,-35.0,95.0,130.0,True
821,Staged Learning,-14.0,95.0,109.0,True
821,Delay Without Learning,95.0,95.0,0.0,False
821,Conservative Baseline,73.0,95.0,22.0,False
822,Immediate Action,125.0,151.0,26.0,True
822,Staged Learning,151.0,151.0,0.0,False
822,Delay Without Learning,95.0,151.0,56.0,False
822,Conservative Baseline,73.0,151.0,78.0,False
823,Immediate Action,-35.0,95.0,130.0,True
823,Staged Learning,-14.0,95.0,109.0,True
823,Delay Without Learning,95.0,95.0,0.0,False
823,Conservative Baseline,73.0,95.0,22.0,False
824,Immediate Action,-35.0,151.0,186.0,True
824,Staged Learning,151.0,151.0,0.0,False
824,Delay Without Learning,20.0,151.0,131.0,True
824,Conservative Baseline,73.0,151.0,78.0,False
825,Immediate Action,-35.0,151.0,186.0,True
825,Staged Learning,151.0,151.0,0.0,False
825,Delay Without Learning,20.0,151.0,131.0,True
825,Conservative Baseline,73.0,151.0,78.0,False
826,Immediate Action,125.0,151.0,26.0,True
826,Staged Learning,151.0,151.0,0.0,False
826,Delay Without Learning,20.0,151.0,131.0,True
826,Conservative Baseline,58.0,151.0,93.0,True
827,Immediate Action,125.0,125.0,0.0,True
827,Staged Learning,-14.0,125.0,139.0,True
827,Delay Without Learning,20.0,125.0,105.0,True
827,Conservative Baseline,73.0,125.0,52.0,False
828,Immediate Action,125.0,125.0,0.0,True
828,Staged Learning,-14.0,125.0,139.0,True
828,Delay Without Learning,20.0,125.0,105.0,True
828,Conservative Baseline,73.0,125.0,52.0,False
829,Immediate Action,-35.0,151.0,186.0,True
829,Staged Learning,151.0,151.0,0.0,False
829,Delay Without Learning,20.0,151.0,131.0,True
829,Conservative Baseline,73.0,151.0,78.0,False
830,Immediate Action,-35.0,73.0,108.0,True
830,Staged Learning,-14.0,73.0,87.0,True
830,Delay Without Learning,20.0,73.0,53.0,True
830,Conservative Baseline,73.0,73.0,0.0,False
831,Immediate Action,-35.0,73.0,108.0,True
831,Staged Learning,-14.0,73.0,87.0,True
831,Delay Without Learning,20.0,73.0,53.0,True
831,Conservative Baseline,73.0,73.0,0.0,False
832,Immediate Action,125.0,151.0,26.0,True
832,Staged Learning,151.0,151.0,0.0,False
832,Delay Without Learning,20.0,151.0,131.0,True
832,Conservative Baseline,73.0,151.0,78.0,False
833,Immediate Action,125.0,151.0,26.0,True
833,Staged Learning,151.0,151.0,0.0,False
833,Delay Without Learning,95.0,151.0,56.0,False
833,Conservative Baseline,73.0,151.0,78.0,False
834,Immediate Action,125.0,125.0,0.0,True
834,Staged Learning,-14.0,125.0,139.0,True
834,Delay Without Learning,95.0,125.0,30.0,False
834,Conservative Baseline,73.0,125.0,52.0,False
835,Immediate Action,-35.0,151.0,186.0,True
835,Staged Learning,151.0,151.0,0.0,False
835,Delay Without Learning,20.0,151.0,131.0,True
835,Conservative Baseline,73.0,151.0,78.0,False
836,Immediate Action,125.0,151.0,26.0,True
836,Staged Learning,151.0,151.0,0.0,False
836,Delay Without Learning,95.0,151.0,56.0,False
836,Conservative Baseline,73.0,151.0,78.0,False
837,Immediate Action,-35.0,95.0,130.0,True
837,Staged Learning,-14.0,95.0,109.0,True
837,Delay Without Learning,95.0,95.0,0.0,False
837,Conservative Baseline,73.0,95.0,22.0,False
838,Immediate Action,125.0,151.0,26.0,True
838,Staged Learning,151.0,151.0,0.0,False
838,Delay Without Learning,95.0,151.0,56.0,False
838,Conservative Baseline,73.0,151.0,78.0,False
839,Immediate Action,125.0,125.0,0.0,True
839,Staged Learning,-14.0,125.0,139.0,True
839,Delay Without Learning,20.0,125.0,105.0,True
839,Conservative Baseline,73.0,125.0,52.0,False
840,Immediate Action,-35.0,151.0,186.0,True
840,Staged Learning,151.0,151.0,0.0,False
840,Delay Without Learning,20.0,151.0,131.0,True
840,Conservative Baseline,73.0,151.0,78.0,False
841,Immediate Action,125.0,151.0,26.0,True
841,Staged Learning,151.0,151.0,0.0,False
841,Delay Without Learning,95.0,151.0,56.0,False
841,Conservative Baseline,73.0,151.0,78.0,False
842,Immediate Action,-35.0,151.0,186.0,True
842,Staged Learning,151.0,151.0,0.0,False
842,Delay Without Learning,95.0,151.0,56.0,False
842,Conservative Baseline,73.0,151.0,78.0,False
843,Immediate Action,-35.0,151.0,186.0,True
843,Staged Learning,151.0,151.0,0.0,False
843,Delay Without Learning,95.0,151.0,56.0,False
843,Conservative Baseline,58.0,151.0,93.0,True
844,Immediate Action,-35.0,151.0,186.0,True
844,Staged Learning,151.0,151.0,0.0,False
844,Delay Without Learning,95.0,151.0,56.0,False
844,Conservative Baseline,73.0,151.0,78.0,False
845,Immediate Action,-35.0,151.0,186.0,True
845,Staged Learning,151.0,151.0,0.0,False
845,Delay Without Learning,95.0,151.0,56.0,False
845,Conservative Baseline,73.0,151.0,78.0,False
846,Immediate Action,-35.0,151.0,186.0,True
846,Staged Learning,151.0,151.0,0.0,False
846,Delay Without Learning,20.0,151.0,131.0,True
846,Conservative Baseline,73.0,151.0,78.0,False
847,Immediate Action,125.0,125.0,0.0,True
847,Staged Learning,-14.0,125.0,139.0,True
847,Delay Without Learning,95.0,125.0,30.0,False
847,Conservative Baseline,73.0,125.0,52.0,False
848,Immediate Action,125.0,151.0,26.0,True
848,Staged Learning,151.0,151.0,0.0,False
848,Delay Without Learning,95.0,151.0,56.0,False
848,Conservative Baseline,73.0,151.0,78.0,False
849,Immediate Action,-35.0,151.0,186.0,True
849,Staged Learning,151.0,151.0,0.0,False
849,Delay Without Learning,20.0,151.0,131.0,True
849,Conservative Baseline,73.0,151.0,78.0,False
850,Immediate Action,-35.0,95.0,130.0,True
850,Staged Learning,-14.0,95.0,109.0,True
850,Delay Without Learning,95.0,95.0,0.0,False
850,Conservative Baseline,73.0,95.0,22.0,False
851,Immediate Action,-35.0,95.0,130.0,True
851,Staged Learning,-14.0,95.0,109.0,True
851,Delay Without Learning,95.0,95.0,0.0,False
851,Conservative Baseline,73.0,95.0,22.0,False
852,Immediate Action,125.0,151.0,26.0,True
852,Staged Learning,151.0,151.0,0.0,False
852,Delay Without Learning,95.0,151.0,56.0,False
852,Conservative Baseline,73.0,151.0,78.0,False
853,Immediate Action,125.0,151.0,26.0,True
853,Staged Learning,151.0,151.0,0.0,False
853,Delay Without Learning,20.0,151.0,131.0,True
853,Conservative Baseline,73.0,151.0,78.0,False
854,Immediate Action,-35.0,151.0,186.0,True
854,Staged Learning,151.0,151.0,0.0,False
854,Delay Without Learning,95.0,151.0,56.0,False
854,Conservative Baseline,73.0,151.0,78.0,False
855,Immediate Action,-35.0,95.0,130.0,True
855,Staged Learning,-14.0,95.0,109.0,True
855,Delay Without Learning,95.0,95.0,0.0,False
855,Conservative Baseline,73.0,95.0,22.0,False
856,Immediate Action,-35.0,95.0,130.0,True
856,Staged Learning,-14.0,95.0,109.0,True
856,Delay Without Learning,95.0,95.0,0.0,False
856,Conservative Baseline,73.0,95.0,22.0,False
857,Immediate Action,-35.0,151.0,186.0,True
857,Staged Learning,151.0,151.0,0.0,False
857,Delay Without Learning,20.0,151.0,131.0,True
857,Conservative Baseline,73.0,151.0,78.0,False
858,Immediate Action,125.0,151.0,26.0,True
858,Staged Learning,151.0,151.0,0.0,False
858,Delay Without Learning,20.0,151.0,131.0,True
858,Conservative Baseline,73.0,151.0,78.0,False
859,Immediate Action,125.0,125.0,0.0,True
859,Staged Learning,-14.0,125.0,139.0,True
859,Delay Without Learning,95.0,125.0,30.0,False
859,Conservative Baseline,73.0,125.0,52.0,False
860,Immediate Action,-35.0,73.0,108.0,True
860,Staged Learning,-14.0,73.0,87.0,True
860,Delay Without Learning,20.0,73.0,53.0,True
860,Conservative Baseline,73.0,73.0,0.0,False
861,Immediate Action,-35.0,151.0,186.0,True
861,Staged Learning,151.0,151.0,0.0,False
861,Delay Without Learning,20.0,151.0,131.0,True
861,Conservative Baseline,73.0,151.0,78.0,False
862,Immediate Action,125.0,151.0,26.0,True
862,Staged Learning,151.0,151.0,0.0,False
862,Delay Without Learning,20.0,151.0,131.0,True
862,Conservative Baseline,73.0,151.0,78.0,False
863,Immediate Action,-35.0,151.0,186.0,True
863,Staged Learning,151.0,151.0,0.0,False
863,Delay Without Learning,95.0,151.0,56.0,False
863,Conservative Baseline,73.0,151.0,78.0,False
864,Immediate Action,-35.0,95.0,130.0,True
864,Staged Learning,-14.0,95.0,109.0,True
864,Delay Without Learning,95.0,95.0,0.0,False
864,Conservative Baseline,73.0,95.0,22.0,False
865,Immediate Action,125.0,151.0,26.0,True
865,Staged Learning,151.0,151.0,0.0,False
865,Delay Without Learning,95.0,151.0,56.0,False
865,Conservative Baseline,73.0,151.0,78.0,False
866,Immediate Action,-35.0,95.0,130.0,True
866,Staged Learning,-14.0,95.0,109.0,True
866,Delay Without Learning,95.0,95.0,0.0,False
866,Conservative Baseline,73.0,95.0,22.0,False
867,Immediate Action,125.0,125.0,0.0,True
867,Staged Learning,-14.0,125.0,139.0,True
867,Delay Without Learning,95.0,125.0,30.0,False
867,Conservative Baseline,73.0,125.0,52.0,False
868,Immediate Action,125.0,125.0,0.0,True
868,Staged Learning,-14.0,125.0,139.0,True
868,Delay Without Learning,20.0,125.0,105.0,True
868,Conservative Baseline,58.0,125.0,67.0,True
869,Immediate Action,125.0,125.0,0.0,True
869,Staged Learning,-14.0,125.0,139.0,True
869,Delay Without Learning,95.0,125.0,30.0,False
869,Conservative Baseline,73.0,125.0,52.0,False
870,Immediate Action,125.0,151.0,26.0,True
870,Staged Learning,151.0,151.0,0.0,False
870,Delay Without Learning,95.0,151.0,56.0,False
870,Conservative Baseline,73.0,151.0,78.0,False
871,Immediate Action,125.0,151.0,26.0,True
871,Staged Learning,151.0,151.0,0.0,False
871,Delay Without Learning,95.0,151.0,56.0,False
871,Conservative Baseline,73.0,151.0,78.0,False
872,Immediate Action,-35.0,73.0,108.0,True
872,Staged Learning,-14.0,73.0,87.0,True
872,Delay Without Learning,20.0,73.0,53.0,True
872,Conservative Baseline,73.0,73.0,0.0,False
873,Immediate Action,125.0,151.0,26.0,True
873,Staged Learning,151.0,151.0,0.0,False
873,Delay Without Learning,95.0,151.0,56.0,False
873,Conservative Baseline,73.0,151.0,78.0,False
874,Immediate Action,125.0,151.0,26.0,True
874,Staged Learning,151.0,151.0,0.0,False
874,Delay Without Learning,95.0,151.0,56.0,False
874,Conservative Baseline,58.0,151.0,93.0,True
875,Immediate Action,-35.0,95.0,130.0,True
875,Staged Learning,-14.0,95.0,109.0,True
875,Delay Without Learning,95.0,95.0,0.0,False
875,Conservative Baseline,73.0,95.0,22.0,False
876,Immediate Action,-35.0,95.0,130.0,True
876,Staged Learning,-14.0,95.0,109.0,True
876,Delay Without Learning,95.0,95.0,0.0,False
876,Conservative Baseline,73.0,95.0,22.0,False
877,Immediate Action,125.0,125.0,0.0,True
877,Staged Learning,-14.0,125.0,139.0,True
877,Delay Without Learning,95.0,125.0,30.0,False
877,Conservative Baseline,73.0,125.0,52.0,False
878,Immediate Action,-35.0,151.0,186.0,True
878,Staged Learning,151.0,151.0,0.0,False
878,Delay Without Learning,20.0,151.0,131.0,True
878,Conservative Baseline,73.0,151.0,78.0,False
879,Immediate Action,125.0,125.0,0.0,True
879,Staged Learning,-14.0,125.0,139.0,True
879,Delay Without Learning,95.0,125.0,30.0,False
879,Conservative Baseline,73.0,125.0,52.0,False
880,Immediate Action,125.0,151.0,26.0,True
880,Staged Learning,151.0,151.0,0.0,False
880,Delay Without Learning,95.0,151.0,56.0,False
880,Conservative Baseline,73.0,151.0,78.0,False
881,Immediate Action,125.0,151.0,26.0,True
881,Staged Learning,151.0,151.0,0.0,False
881,Delay Without Learning,95.0,151.0,56.0,False
881,Conservative Baseline,73.0,151.0,78.0,False
882,Immediate Action,125.0,125.0,0.0,True
882,Staged Learning,-14.0,125.0,139.0,True
882,Delay Without Learning,95.0,125.0,30.0,False
882,Conservative Baseline,73.0,125.0,52.0,False
883,Immediate Action,125.0,125.0,0.0,True
883,Staged Learning,-14.0,125.0,139.0,True
883,Delay Without Learning,95.0,125.0,30.0,False
883,Conservative Baseline,73.0,125.0,52.0,False
884,Immediate Action,-35.0,151.0,186.0,True
884,Staged Learning,151.0,151.0,0.0,False
884,Delay Without Learning,20.0,151.0,131.0,True
884,Conservative Baseline,73.0,151.0,78.0,False
885,Immediate Action,-35.0,151.0,186.0,True
885,Staged Learning,151.0,151.0,0.0,False
885,Delay Without Learning,95.0,151.0,56.0,False
885,Conservative Baseline,73.0,151.0,78.0,False
886,Immediate Action,-35.0,151.0,186.0,True
886,Staged Learning,151.0,151.0,0.0,False
886,Delay Without Learning,20.0,151.0,131.0,True
886,Conservative Baseline,73.0,151.0,78.0,False
887,Immediate Action,125.0,125.0,0.0,True
887,Staged Learning,-14.0,125.0,139.0,True
887,Delay Without Learning,95.0,125.0,30.0,False
887,Conservative Baseline,73.0,125.0,52.0,False
888,Immediate Action,125.0,151.0,26.0,True
888,Staged Learning,151.0,151.0,0.0,False
888,Delay Without Learning,95.0,151.0,56.0,False
888,Conservative Baseline,73.0,151.0,78.0,False
889,Immediate Action,125.0,151.0,26.0,True
889,Staged Learning,151.0,151.0,0.0,False
889,Delay Without Learning,20.0,151.0,131.0,True
889,Conservative Baseline,73.0,151.0,78.0,False
890,Immediate Action,-35.0,73.0,108.0,True
890,Staged Learning,-14.0,73.0,87.0,True
890,Delay Without Learning,20.0,73.0,53.0,True
890,Conservative Baseline,73.0,73.0,0.0,False
891,Immediate Action,-35.0,151.0,186.0,True
891,Staged Learning,151.0,151.0,0.0,False
891,Delay Without Learning,20.0,151.0,131.0,True
891,Conservative Baseline,73.0,151.0,78.0,False
892,Immediate Action,125.0,125.0,0.0,True
892,Staged Learning,-14.0,125.0,139.0,True
892,Delay Without Learning,95.0,125.0,30.0,False
892,Conservative Baseline,73.0,125.0,52.0,False
893,Immediate Action,125.0,151.0,26.0,True
893,Staged Learning,151.0,151.0,0.0,False
893,Delay Without Learning,95.0,151.0,56.0,False
893,Conservative Baseline,73.0,151.0,78.0,False
894,Immediate Action,-35.0,151.0,186.0,True
894,Staged Learning,151.0,151.0,0.0,False
894,Delay Without Learning,95.0,151.0,56.0,False
894,Conservative Baseline,58.0,151.0,93.0,True
895,Immediate Action,125.0,125.0,0.0,True
895,Staged Learning,-14.0,125.0,139.0,True
895,Delay Without Learning,95.0,125.0,30.0,False
895,Conservative Baseline,73.0,125.0,52.0,False
896,Immediate Action,125.0,151.0,26.0,True
896,Staged Learning,151.0,151.0,0.0,False
896,Delay Without Learning,95.0,151.0,56.0,False
896,Conservative Baseline,73.0,151.0,78.0,False
897,Immediate Action,125.0,151.0,26.0,True
897,Staged Learning,151.0,151.0,0.0,False
897,Delay Without Learning,95.0,151.0,56.0,False
897,Conservative Baseline,73.0,151.0,78.0,False
898,Immediate Action,125.0,151.0,26.0,True
898,Staged Learning,151.0,151.0,0.0,False
898,Delay Without Learning,95.0,151.0,56.0,False
898,Conservative Baseline,73.0,151.0,78.0,False
899,Immediate Action,125.0,151.0,26.0,True
899,Staged Learning,151.0,151.0,0.0,False
899,Delay Without Learning,95.0,151.0,56.0,False
899,Conservative Baseline,73.0,151.0,78.0,False
900,Immediate Action,125.0,151.0,26.0,True
900,Staged Learning,151.0,151.0,0.0,False
900,Delay Without Learning,95.0,151.0,56.0,False
