"case_id","domain","prior","likelihood_if_true","likelihood_if_false","anchor","anchor_weight","confidence_noise","evidence_quality","posterior","anchor_adjusted_judgment","forecast_probability","confidence","outcome","brier_score","absolute_error","confidence_gap","anchor_distortion","probability_bin","confidence_flag","review_flag"
759,"AI Governance",0.741411905980203,0.48483145008795,0.242225326807238,0.84068441465497,0.207015794981271,0.124247987816964,"medium",0.851605968888145,0.849345034656134,0.795407783412444,0.919655771229408,1,0.0418579750882094,0.204592216587556,0.124247987816964,0.00226093423201179,"[0.7,0.8)","overconfident","acceptable"
760,"Public Policy",0.48956126784673,0.887206847826019,0.569352331128903,0.171214345283806,0.232186456117779,0.0561649599180081,"high",0.599124304608725,0.499769407615569,0.550578392350158,0.606743352268166,1,0.201979781422569,0.449421607649842,0.0561649599180081,0.0993548969931558,"[0.5,0.6)","approximately calibrated","acceptable"
761,"Organizational Strategy",0.716281936184969,0.582732404861599,0.582535985042341,0.599570687301457,0.279196296073496,0.00412190500281916,"medium",0.716350442192599,0.683745967170621,0.608583733912088,0.612705638914907,0,0.370374161182379,0.608583733912088,0.00412190500281917,0.0326044750219776,"[0.6,0.7)","approximately calibrated","review"
762,"Public Policy",0.800025779914577,0.762197108985856,0.513056138192769,0.714009966142476,0.414542628824711,-0.194237896796706,"low",0.855977606647467,0.797125967744487,0.823281075936531,0.629043179139825,1,0.0312295781221501,0.176718924063469,-0.194237896796706,0.0588516389029808,"[0.8,0.9)","underconfident","review"
763,"Healthcare",0.514963980889879,0.691813605767675,0.41629217058653,0.374490825459361,0.513406011555344,-0.00688565859628151,"low",0.638256079191269,0.502837412285887,0.604027228459466,0.597141569863184,1,0.156794435801492,0.395972771540534,-0.00688565859628154,0.135418666905382,"[0.6,0.7)","approximately calibrated","acceptable"
764,"Infrastructure",0.383775648979936,0.71182400691323,0.177064188395161,0.746354213170707,0.477350401692092,-0.0590685956607137,"medium",0.714586575386561,0.729750870043632,0.744236368318316,0.685167772657602,0,0.553887771927636,0.744236368318316,-0.0590685956607138,0.015164294657071,"[0.7,0.8)","approximately calibrated","review"
765,"Infrastructure",0.224169492337387,0.739620706229471,0.577040469204076,0.132726942747831,0.413605985976756,0.0934179221082074,"high",0.27025946585499,0.213375191031382,0.20804075355876,0.301458675666967,0,0.0432809551412967,0.20804075355876,0.0934179221082074,0.0568842748236071,"[0.2,0.3)","approximately calibrated","acceptable"
766,"Organizational Strategy",0.760294662413653,0.880367950117215,0.35320235947147,0.602728446945548,0.290301644615829,-0.130611969300233,"medium",0.887713404718952,0.80498180278656,0.851626547464485,0.721014578164252,1,0.0220146814173087,0.148373452535515,-0.130611969300233,0.0827316019323916,"[0.8,0.9)","underconfident","acceptable"
767,"Healthcare",0.260079930743668,0.598455512826331,0.315453124884516,0.360270974598825,0.422662676591426,-0.129050332459277,"high",0.400060972637398,0.383243225564847,0.368700175197967,0.239649842738689,0,0.135939819191011,0.368700175197967,-0.129050332459277,0.0168177470725508,"[0.3,0.4)","underconfident","acceptable"
768,"Financial Risk",0.80713164949324,0.59516375225503,0.561455575888976,0.754047241806984,0.276798442937434,-0.0179727481430517,"high",0.816045682170988,0.798884610413683,0.846273533420917,0.828300785277865,1,0.02363182652689,0.153726466579083,-0.0179727481430516,0.0171610717573057,"[0.8,0.9)","approximately calibrated","acceptable"
769,"AI Governance",0.586825722334906,0.647553579579107,0.177799852995668,0.323126684874296,0.240687247272581,-0.00441345202767521,"medium",0.837997240531992,0.714074463789037,0.673202835256567,0.668789383228892,1,0.106796386884347,0.326797164743433,-0.00441345202767518,0.123922776742955,"[0.6,0.7)","approximately calibrated","acceptable"
770,"Organizational Strategy",0.202839924576692,0.604112511780113,0.458353030018043,0.762970509752631,0.353849232476205,-0.0501892765539348,"medium",0.251144489956755,0.432253734222877,0.350907706217644,0.30071842966371,0,0.123136218282929,0.350907706217644,-0.0501892765539347,0.181109244266121,"[0.3,0.4)","approximately calibrated","review"
771,"AI Governance",0.814475546081085,0.880425184546038,0.0635582601651549,0.799599206075072,0.171844768151641,-0.0147479504330217,"medium",0.983822206894687,0.952164448030641,0.71901297439232,0.704265023959298,1,0.078953708559851,0.28098702560768,-0.0147479504330218,0.0316577588640462,"[0.7,0.8)","approximately calibrated","acceptable"
772,"AI Governance",0.199587360289879,0.663610936887562,0.184600243845489,0.8120221728459,0.252903007343411,-0.0210435728734082,"medium",0.472684234018559,0.558503819253708,0.577842052399106,0.556798479525698,1,0.178217332722599,0.422157947600894,-0.0210435728734082,0.0858195852351492,"[0.5,0.6)","approximately calibrated","acceptable"
773,"Healthcare",0.816115444689058,0.664141839300282,0.528555157606024,0.641036009974778,0.235736601147801,-0.0420516993001337,"medium",0.847947936268813,0.799171222027313,0.728434308236921,0.686382608936787,0,0.530616541416601,0.728434308236921,-0.0420516993001337,0.0487767142415001,"[0.7,0.8)","approximately calibrated","review"
774,"Public Policy",0.582306612783577,0.653371029463597,0.259647687943652,0.527533580735326,0.27775962119922,-0.0540181998190496,"medium",0.778176093977951,0.708557724443259,0.712210539572965,0.658192339753915,1,0.082822773532884,0.287789460427035,-0.0540181998190495,0.0696183695346921,"[0.7,0.8)","approximately calibrated","acceptable"
775,"Financial Risk",0.100822172441985,0.749653800786473,0.152986224275082,0.322664908133447,0.426867977622896,-0.0125430883732572,"high",0.354604802010092,0.340970684105479,0.294138612158237,0.28159552378498,0,0.086517523162374,0.294138612158237,-0.0125430883732572,0.0136341179046132,"[0.2,0.3)","approximately calibrated","acceptable"
776,"Financial Risk",0.405618341655936,0.736389122135006,0.135797533730511,0.730455436185002,0.540750612970442,0.0775394193351471,"medium",0.78725947426304,0.756542655853145,0.824564033756263,0.90210345309141,0,0.679905845764399,0.824564033756263,0.0775394193351472,0.0307168184098948,"[0.8,0.9)","approximately calibrated","review"
777,"Public Policy",0.235648607795592,0.772069098358042,0.494521540403366,0.572115051932633,0.455349277984351,0.149061290520183,"medium",0.324930895130303,0.437486022459415,0.421645597609308,0.57070688812949,0,0.17778500998331,0.421645597609308,0.149061290520183,0.112555127329111,"[0.4,0.5)","overconfident","acceptable"
778,"AI Governance",0.557436611668672,0.867348879389465,0.496045511087868,0.274441007338464,0.298733536805958,0.0815085991070997,"medium",0.6877322733732,0.564268311739632,0.642207761056819,0.723716360163919,1,0.128015286247974,0.357792238943181,0.0815085991070997,0.123463961633569,"[0.6,0.7)","approximately calibrated","acceptable"
779,"Financial Risk",0.789993752699811,0.77900429458823,0.351243950147182,0.542685699462891,0.356916322465986,0.00365534573011979,"medium",0.892968041042419,0.76794655586108,0.803966319375913,0.807621665106033,1,0.0384292039390267,0.196033680624087,0.00365534573011983,0.12502148518134,"[0.8,0.9)","approximately calibrated","acceptable"
780,"AI Governance",0.524150256433059,0.721764599718153,0.211471171106677,0.26592240203172,0.192499118298292,-0.0961433337982206,"high",0.789894003771966,0.689029932423625,0.717160859709078,0.621017525910857,1,0.0799979792805078,0.282839140290922,-0.0961433337982206,0.100864071348341,"[0.7,0.8)","approximately calibrated","acceptable"
781,"Financial Risk",0.190602413939778,0.794409409211948,0.424930498201866,0.603236814029515,0.288694895338267,0.0727483324184756,"high",0.305672972238094,0.391578134400521,0.408316220176724,0.4810645525952,1,0.350089695305958,0.591683779823276,0.0727483324184756,0.0859051621624268,"[0.4,0.5)","approximately calibrated","review"
782,"Healthcare",0.361115285553969,0.473715052288026,0.513982794852927,0.872742911055684,0.15475910725072,0.116956657640013,"medium",0.342514082700733,0.42457182281554,0.439342717678929,0.556299375318942,1,0.314336588219649,0.560657282321071,0.116956657640013,0.0820577401148077,"[0.4,0.5)","overconfident","review"
783,"Public Policy",0.121048356581014,0.710892203543335,0.54354687735904,0.406430191546679,0.409211635403335,-0.0147701403161364,"low",0.152628165958796,0.256486907918293,0.438477122868002,0.423706982551866,0,0.192262187278601,0.438477122868002,-0.0147701403161364,0.103858741959497,"[0.4,0.5)","approximately calibrated","acceptable"
784,"Healthcare",0.16898579122033,0.851364041958004,0.553787434403785,0.517468742653728,0.250286852382123,-0.0152134614705989,"medium",0.23816371656155,0.308070092396668,0.277743791319853,0.262530329849254,0,0.0771416136167261,0.277743791319853,-0.0152134614705989,0.069906375835118,"[0.2,0.3)","approximately calibrated","acceptable"
785,"Infrastructure",0.638776628146879,0.5696316878777,0.222549281700049,0.805591122061014,0.256732100713998,0.0994635842130302,"medium",0.819046345691578,0.815591957863326,0.724743053069325,0.824206637282355,1,0.0757663868335966,0.275256946930675,0.0994635842130301,0.00345438782825114,"[0.7,0.8)","approximately calibrated","acceptable"
786,"Public Policy",0.209472883804701,0.935440692631528,0.505008773365989,0.206839445605874,0.249278864637017,0.014846999854652,"high",0.329231324172251,0.298721615642433,0.359397496138877,0.374244495993529,1,0.41037156795314,0.640602503861123,0.014846999854652,0.0305097085298182,"[0.3,0.4)","approximately calibrated","review"
787,"Healthcare",0.818005756374914,0.688383243442513,0.227214353706222,0.823858775012195,0.428184011485428,0.181681782342981,"medium",0.931588240134618,0.885460205603319,0.865806208416379,0.99,1,0.0180079736995884,0.134193791583621,0.124193791583621,0.0461280345312983,"[0.8,0.9)","overconfident","acceptable"
788,"Infrastructure",0.12655373320682,0.453165507107042,0.239092435978819,0.454754418693483,0.289539609849453,-0.00412439359113522,"high",0.215451520024402,0.284739187940891,0.313336343066041,0.309211949474906,0,0.098179663886,0.313336343066041,-0.0041243935911352,0.0692876679164888,"[0.3,0.4)","approximately calibrated","acceptable"
789,"Organizational Strategy",0.829575317671988,0.533833966753446,0.274599573307205,0.196727122552693,0.204146866686642,-0.129243906335668,"medium",0.904425283138202,0.759950921094771,0.738507617395427,0.609263711059759,1,0.0683782661602164,0.261492382604573,-0.129243906335668,0.144474362043432,"[0.7,0.8)","underconfident","acceptable"
790,"Organizational Strategy",0.458985613104887,0.912427825550549,0.126792845956516,0.337834145873785,0.19922059122473,0.0846364671957781,"medium",0.859256374808391,0.755378330082322,0.773456670209945,0.858093137405723,1,0.0513218802723656,0.226543329790055,0.0846364671957781,0.103878044726069,"[0.7,0.8)","approximately calibrated","acceptable"
791,"Organizational Strategy",0.621249252168927,0.718602218595333,0.520529489323962,0.772323043271899,0.537462898250669,0.0289515804945567,"medium",0.693666190293905,0.735941330462734,0.772798599196887,0.801750179691443,1,0.051620476526897,0.227201400803113,0.0289515804945567,0.0422751401688296,"[0.7,0.8)","approximately calibrated","acceptable"
792,"Organizational Strategy",0.637350001800805,0.795853817998432,0.169105708727147,0.123660037852824,0.421933097112924,-0.0212701364600414,"low",0.89213839384128,0.567891941034823,0.341792433282197,0.320522296822156,1,0.43323720088457,0.658207566717802,-0.0212701364600413,0.324246452806457,"[0.3,0.4)","approximately calibrated","review"
793,"Financial Risk",0.668383633440826,0.631978607084602,0.224608422850724,0.282026146352291,0.151366135198623,-0.100462512138829,"medium",0.850099356250577,0.764112309958397,0.787278599885437,0.686816087746608,1,0.0452503940667,0.212721400114563,-0.100462512138829,0.0859870462921797,"[0.7,0.8)","underconfident","acceptable"
794,"Healthcare",0.757158802868798,0.827794524189085,0.347768923034891,0.472793137468398,0.153423944953829,0.0701187333737824,"medium",0.881257440189966,0.818589235493608,0.752537782661302,0.822656516035084,1,0.0612375490101851,0.247462217338698,0.0701187333737824,0.062668204696358,"[0.7,0.8)","approximately calibrated","acceptable"
795,"Public Policy",0.628464941615239,0.676450668415055,0.286686642700806,0.570233237184584,0.518758214823902,0.0474107733512388,"high",0.799649753635688,0.680638051110395,0.737747687438538,0.785158460789777,0,0.54427165032091,0.737747687438538,0.0474107733512388,0.119011702525293,"[0.7,0.8)","approximately calibrated","review"
796,"Healthcare",0.268656153858174,0.592688061459921,0.250696703116409,0.69622826743871,0.471166055928916,0.0217220544700627,"low",0.464801560095565,0.57384196903105,0.655590466102317,0.67731252057238,0,0.429798859244254,0.655590466102317,0.0217220544700627,0.109040408935485,"[0.6,0.7)","approximately calibrated","review"
797,"Public Policy",0.459444256206043,0.517932097357698,0.482893048622645,0.773258680664003,0.252453701291233,0.124261877694118,"medium",0.476883692343081,0.551704655114844,0.63722731124742,0.761489188941537,1,0.131604023704777,0.36277268875258,0.124261877694118,0.0748209627717626,"[0.6,0.7)","overconfident","acceptable"
798,"Healthcare",0.663389541245997,0.863828514283523,0.528272454685066,0.756624481827021,0.370578480418772,-0.0851045501072434,"low",0.763180824070591,0.760751184724863,0.727443556616874,0.642339006509631,0,0.529174128063407,0.727443556616874,-0.0851045501072434,0.0024296393457276,"[0.7,0.8)","approximately calibrated","review"
799,"Infrastructure",0.0802875784551725,0.644279564777389,0.480064318561926,0.651517998799682,0.507906651403755,0.0165457997877396,"medium",0.104871314398824,0.382516801373829,0.38836880535002,0.40491460513776,0,0.150830328969002,0.38836880535002,0.0165457997877396,0.277645486975005,"[0.3,0.4)","approximately calibrated","review"
800,"Infrastructure",0.144551790014375,0.846759524825029,0.328262527775951,0.524101010337472,0.512652616016567,-0.0199146604524453,"high",0.303563746314181,0.416622751644858,0.426590652238402,0.406675991785957,0,0.181979584577185,0.426590652238402,-0.0199146604524453,0.113059005330676,"[0.4,0.5)","approximately calibrated","acceptable"
801,"Organizational Strategy",0.677968779371586,0.518957510637119,0.482969432743266,0.49730495903641,0.178842217102647,0.0412310939135011,"low",0.69345491501638,0.658375022004336,0.703938450720792,0.745169544634293,1,0.0876524409616051,0.296061549279208,0.0412310939135011,0.0350798930120445,"[0.7,0.8)","approximately calibrated","acceptable"
802,"Public Policy",0.306012437562458,0.703074221429415,0.0585342463338748,0.875013057328761,0.444909613858908,0.0354228656048321,"high",0.8411783967657,0.856231762531859,0.827485532412226,0.862908398017058,1,0.0297612415270932,0.172514467587774,0.0354228656048321,0.0150533657661583,"[0.8,0.9)","approximately calibrated","acceptable"
803,"Healthcare",0.3478173809289,0.621247090096585,0.335758496564813,0.530635290592909,0.29816894903779,-0.00936932948991965,"high",0.496672477482452,0.506799133773964,0.499977463407686,0.490608133917766,1,0.250022537100212,0.500022536592314,-0.00936932948991964,0.0101266562915117,"[0.4,0.5)","approximately calibrated","review"
804,"AI Governance",0.57982057579793,0.877135522593744,0.49610899296822,0.60621948055923,0.52929211081937,-0.119827317819358,"medium",0.709282676583928,0.654732140012225,0.56898592289991,0.449158605080553,1,0.185773134658442,0.43101407710009,-0.119827317819358,0.0545505365717027,"[0.5,0.6)","underconfident","acceptable"
805,"Public Policy",0.729671092869248,0.800435499916784,0.477434075600468,0.890238315239549,0.383394108060747,0.00377604847756165,"medium",0.819014422577337,0.84632124337718,0.949093295440359,0.952869343917921,0,0.900778083449841,0.949093295440359,0.00377604847756163,0.027306820799843,"[0.9,1]","approximately calibrated","review"
806,"Public Policy",0.133187516941689,0.829374630865641,0.583895308163483,0.105957473441958,0.370073091797531,0.118420629408752,"medium",0.179150378119845,0.152063653588058,0.136205260810885,0.254625890219637,1,0.746141351450791,0.863794739189115,0.118420629408752,0.0270867245317875,"[0.1,0.2)","overconfident","review"
807,"Healthcare",0.28431057886919,0.747498826519586,0.386907058674842,0.839671269059181,0.212547049485147,-0.157164396999452,"low",0.434225686438115,0.520401948751009,0.60493212016244,0.447767723162987,1,0.156078629679345,0.39506787983756,-0.157164396999453,0.086176262312894,"[0.6,0.7)","underconfident","review"
808,"Infrastructure",0.626946626126301,0.68676964698825,0.218880440283101,0.847781618498266,0.410012227483094,-0.0430844501372854,"low",0.840588481654397,0.843537755714342,0.825994497112214,0.782910046974928,1,0.0302779150352314,0.174005502887786,-0.0430844501372855,0.00294927405994527,"[0.8,0.9)","approximately calibrated","acceptable"
809,"Public Policy",0.11932300507091,0.857751912483945,0.194884967058897,0.503321611881256,0.268560864310712,0.0402229274281568,"high",0.373565388150582,0.408412831745386,0.431491260993907,0.471714188422064,0,0.186184708314112,0.431491260993907,0.0402229274281568,0.0348474435948039,"[0.4,0.5)","approximately calibrated","acceptable"
810,"Organizational Strategy",0.338320235104766,0.910197561653331,0.403666752483696,0.263683848455548,0.181337394099683,-0.0874650219563149,"medium",0.53551091109314,0.486218499908668,0.511785015573237,0.424319993616922,0,0.261923902165298,0.511785015573237,-0.087465021956315,0.049292411184472,"[0.5,0.6)","approximately calibrated","review"
811,"Organizational Strategy",0.767978614387102,0.79360689506866,0.580427959340159,0.399347243458033,0.425888201966882,-0.0820820888345549,"high",0.819024879016847,0.640289125402991,0.671679197964415,0.58959710912986,1,0.10779454904929,0.328320802035585,-0.0820820888345549,0.178735753613856,"[0.6,0.7)","approximately calibrated","review"
812,"Financial Risk",0.255582980867475,0.806431202613749,0.270401086949278,0.380253597535193,0.31794510986656,-0.0809628914932794,"low",0.505914217706324,0.465961038020114,0.575130178690319,0.49416728719704,0,0.330774722440358,0.575130178690319,-0.0809628914932794,0.0399531796862104,"[0.5,0.6)","approximately calibrated","review"
813,"Organizational Strategy",0.520412545425352,0.722292438079603,0.0671766999410465,0.873790911026299,0.433329459093511,-0.0626107341566195,"medium",0.921057245313541,0.900575350243517,0.934512561414331,0.871901827257711,1,0.00428860461251176,0.065487438585669,-0.0626107341566196,0.0204818950700236,"[0.9,1]","approximately calibrated","acceptable"
814,"Public Policy",0.227104834467173,0.659680351777933,0.119428501173388,0.516031605936587,0.17576456759125,0.0287650249645795,"medium",0.61876412032754,0.600707384358052,0.57275992722702,0.6015249521916,0,0.328053934237102,0.57275992722702,0.0287650249645796,0.0180567359694876,"[0.5,0.6)","approximately calibrated","review"
815,"Infrastructure",0.849817694164813,0.870468143071048,0.490600628289394,0.528661186248064,0.193908720184118,0.159889617513229,"medium",0.909419923807189,0.835587484308179,0.804433929832496,0.964323547345724,1,0.0382460878007613,0.195566070167504,0.159889617513229,0.0738324394990102,"[0.8,0.9)","overconfident","review"
816,"Public Policy",0.46642422507517,0.482705596997403,0.219921672868077,0.281633427366614,0.492977084312588,0.044314784034028,"medium",0.657377678005308,0.472144372878226,0.511464191185607,0.555778975219635,1,0.238667236493934,0.488535808814393,0.044314784034028,0.185233305127081,"[0.5,0.6)","approximately calibrated","review"
817,"Organizational Strategy",0.711445823735558,0.891656921058893,0.398534727818333,0.625159743055701,0.212824190314859,-0.0646642679144411,"medium",0.846538143529314,0.799423464695319,0.743597935201422,0.678933667286981,0,0.552937889235819,0.743597935201422,-0.064664267914441,0.0471146788339951,"[0.7,0.8)","approximately calibrated","review"
818,"Financial Risk",0.570565732801333,0.81228794103954,0.291090756608173,0.310331951640546,0.349908314738423,-0.0445614782250679,"medium",0.787576650537168,0.620584762228405,0.701743008105439,0.657181529880371,1,0.0889572332139925,0.298256991894561,-0.044561478225068,0.166991888308763,"[0.7,0.8)","approximately calibrated","review"
819,"Infrastructure",0.736653957641684,0.490424198377877,0.329997390299104,0.823839589767158,0.382824144046754,-0.0868482824629948,"medium",0.806095322620991,0.812888256502959,0.856942823333532,0.770094540870537,1,0.0204653557957811,0.143057176666468,-0.0868482824629948,0.00679293388196833,"[0.8,0.9)","approximately calibrated","acceptable"
820,"Financial Risk",0.609071445043664,0.500230808090419,0.241831130033825,0.622298279590905,0.15527666285634,-0.0575835214125864,"low",0.763188519195005,0.74131155296025,0.8005879716839,0.743004450271313,1,0.0397651570371411,0.1994120283161,-0.0575835214125864,0.021876966234755,"[0.8,0.9)","approximately calibrated","acceptable"
821,"Public Policy",0.678685948490165,0.856921562505886,0.198757071711589,0.315883303433657,0.518726866599172,-0.0554053474613945,"medium",0.901055035442434,0.59751073647511,0.602496307034496,0.547090959573101,0,0.363001799990206,0.602496307034496,-0.0554053474613945,0.303544298967324,"[0.6,0.7)","approximately calibrated","review"
822,"Infrastructure",0.192920672474429,0.511188952531666,0.389454877714161,0.108417684771121,0.41627443768084,0.113080376363928,"low",0.238821477728051,0.184537712143456,0.300972515261466,0.414052891625394,0,0.0905844549428131,0.300972515261466,0.113080376363928,0.0542837655845951,"[0.3,0.4)","overconfident","acceptable"
823,"AI Governance",0.290306640521158,0.840851699514314,0.268475806061178,0.365285598859191,0.458998079318553,0.0512769751298555,"high",0.561624901982129,0.471505538953957,0.480806596503006,0.532083571632861,1,0.269561790234793,0.519193403496994,0.0512769751298555,0.0901193630281716,"[0.4,0.5)","approximately calibrated","review"
824,"Organizational Strategy",0.280524245980196,0.551015890715644,0.096654899965506,0.541076460294425,0.395854502636939,-0.13740165650532,"medium",0.689707903348549,0.630871477382148,0.621103078008107,0.483701421502787,1,0.143562877494931,0.378896921991893,-0.13740165650532,0.0588364259664008,"[0.6,0.7)","underconfident","acceptable"
825,"Infrastructure",0.353759013833478,0.863440898060799,0.58048329052981,0.38095306865871,0.175730703677982,0.0660950875841872,"medium",0.448806988852918,0.43688297170988,0.414041192314051,0.480136279898238,0,0.171430108932841,0.414041192314051,0.0660950875841873,0.011924017143038,"[0.4,0.5)","approximately calibrated","acceptable"
826,"AI Governance",0.280916632183362,0.460823216056451,0.512315910670441,0.646604782901704,0.449298047274351,0.102462024677263,"medium",0.260023519586549,0.4337137263069,0.425397060827743,0.527859085505006,0,0.180962659360882,0.425397060827743,0.102462024677263,0.173690206720351,"[0.4,0.5)","overconfident","review"
827,"Financial Risk",0.738648836482316,0.540863569872454,0.303749918588437,0.554413706623018,0.244296287652105,-0.0185075363656499,"high",0.834231679421175,0.765873187448247,0.792679954245614,0.774172417879964,1,0.0429816013716007,0.207320045754386,-0.0185075363656498,0.0683584919729275,"[0.7,0.8)","approximately calibrated","acceptable"
828,"Infrastructure",0.645841622694861,0.693265124387108,0.148207494255621,0.538718536868691,0.545594816189259,0.10870619849335,"low",0.895070080345448,0.700646525483488,0.725980266762689,0.834686465256038,1,0.0750868142034473,0.274019733237311,0.10870619849335,0.19442355486196,"[0.7,0.8)","overconfident","review"
829,"Infrastructure",0.737820710146334,0.946000167564489,0.242669881682377,0.106267134845257,0.163206232711673,0.0272991243617715,"medium",0.916461542527979,0.784232765486017,0.75001817991754,0.777317304279311,1,0.0624909103717395,0.24998182008246,0.0272991243617715,0.132228777041962,"[0.7,0.8)","approximately calibrated","acceptable"
830,"Infrastructure",0.645415263904724,0.541872718883678,0.282160683849361,0.734024918265641,0.39651752198115,0.0513788944995331,"high",0.777559585149634,0.760297326916518,0.753686169163367,0.8050650636629,1,0.0606705032614175,0.246313830836633,0.0513788944995331,0.0172622582331158,"[0.7,0.8)","approximately calibrated","acceptable"
831,"Public Policy",0.634433861053549,0.452369938418269,0.154430484049954,0.370328706502914,0.463438425306231,-0.0256968574289963,"low",0.835626719773901,0.619989741205477,0.344440247593176,0.31874339016418,1,0.429758588975696,0.655559752406824,-0.0256968574289963,0.215636978568424,"[0.3,0.4)","approximately calibrated","review"
832,"Financial Risk",0.837171241571195,0.50907804868184,0.423639619036112,0.72783673144877,0.507824383769184,0.115215652908027,"medium",0.860691801938447,0.793224757636415,0.812608616972833,0.92782426988086,1,0.0351155304328343,0.187391383027167,0.115215652908027,0.0674670443020321,"[0.8,0.9)","overconfident","acceptable"
833,"Financial Risk",0.20468407087028,0.701368967816234,0.220552746905014,0.708222018554807,0.226745136361569,0.0042987296962489,"low",0.450073298100939,0.508607264921816,0.625465217009443,0.629763946705691,0,0.391206737688669,0.625465217009443,0.00429872969624889,0.0585339668208769,"[0.6,0.7)","approximately calibrated","review"
834,"Healthcare",0.669958506443072,0.613463027332909,0.485449584107846,0.711523263342679,0.322840432543308,-0.0215770850463158,"medium",0.71951193786686,0.716932870728025,0.637371272470726,0.61579418742441,1,0.1314995940295,0.362628727529274,-0.0215770850463158,0.00257906713883438,"[0.6,0.7)","approximately calibrated","acceptable"
835,"Public Policy",0.814556301319972,0.723504214710556,0.30652657932369,0.597925279848278,0.3482660215348,0.0373405015022022,"high",0.91203137103511,0.802638892317625,0.805521356363178,0.84286185786538,1,0.0378219428308181,0.194478643636822,0.0373405015022021,0.109392478717485,"[0.8,0.9)","approximately calibrated","acceptable"
836,"Financial Risk",0.284748535256367,0.805896285152994,0.0838085406343453,0.856080718897283,0.288092127908021,-0.00885690977036158,"medium",0.792883097931572,0.811089835034308,0.77711535350387,0.768258443733509,0,0.603908272651445,0.77711535350387,-0.00885690977036158,0.0182067371027362,"[0.7,0.8)","approximately calibrated","review"
837,"Infrastructure",0.146094928914681,0.67025085252244,0.0980017705820501,0.609656669571996,0.441513877548277,-0.0204852336983264,"high",0.539195187760782,0.570304909813048,0.546652939008687,0.526167705310361,1,0.205523557709461,0.453347060991313,-0.0204852336983264,0.0311097220522665,"[0.5,0.6)","approximately calibrated","acceptable"
838,"AI Governance",0.2562728293892,0.718540429882705,0.14752956344746,0.343442301824689,0.442947059404105,0.0580873752592447,"medium",0.626624238265827,0.501189632242865,0.50733842202971,0.565425797288954,1,0.242715430408177,0.49266157797029,0.0580873752592447,0.125434606022962,"[0.5,0.6)","approximately calibrated","acceptable"
839,"Public Policy",0.335970732618589,0.83636585266795,0.530379881209228,0.145017250068486,0.328830505348742,-0.016078561781435,"high",0.443781336302423,0.345538590846062,0.323268212758514,0.307189650977079,0,0.104502337380084,0.323268212758514,-0.016078561781435,0.0982427454563607,"[0.3,0.4)","approximately calibrated","acceptable"
840,"Infrastructure",0.812885236747097,0.812225302262232,0.27823001393117,0.580137099698186,0.478349907137454,-0.0338137568969197,"medium",0.926912201518655,0.761032363765253,0.755617394307584,0.721803637410665,1,0.0597228579650147,0.244382605692416,-0.0338137568969198,0.165879837753402,"[0.7,0.8)","approximately calibrated","review"
841,"Financial Risk",0.842273500675801,0.724678070098162,0.3464308514609,0.568567538633943,0.229117171466351,-0.0433735804542832,"medium",0.917834874201776,0.837811730190885,0.930440827209605,0.887067246755322,1,0.00483847851928397,0.0695591727903946,-0.0433735804542832,0.0800231440108907,"[0.9,1]","approximately calibrated","acceptable"
842,"Financial Risk",0.417640081769787,0.573478537541814,0.101389128691517,0.443309011682868,0.235506305750459,-0.11121423243529,"high",0.802229265241012,0.717701282266515,0.666657424718261,0.555443192282971,1,0.111117272495462,0.333342575281739,-0.11121423243529,0.0845279829744966,"[0.6,0.7)","underconfident","acceptable"
843,"AI Governance",0.618925477559678,0.559134185942821,0.56069832474459,0.46345736309886,0.368332964554429,0.128570832845245,"low",0.618266387451049,0.561245120571628,0.480427745628437,0.608998578473682,0,0.230810818769622,0.480427745628437,0.128570832845245,0.0570212668794207,"[0.4,0.5)","overconfident","acceptable"
844,"Financial Risk",0.764589255824685,0.770794190862216,0.370009088562801,0.701955738477409,0.508155211154372,-0.0522270552737959,"high",0.871232538254074,0.785213650320026,0.77232244895225,0.720095393678454,1,0.0518370672511008,0.22767755104775,-0.0522270552737959,0.0860188879340475,"[0.7,0.8)","approximately calibrated","acceptable"
845,"Healthcare",0.722302794356365,0.910367535124533,0.51146068937378,0.506490541808307,0.186615620274097,-0.0304294807435468,"low",0.822370452206052,0.763422326795051,0.913166588077001,0.882737107333454,1,0.00754004142618926,0.0868334119229992,-0.0304294807435468,0.0589481254110013,"[0.9,1]","approximately calibrated","acceptable"
846,"Organizational Strategy",0.645504524526186,0.918751966604032,0.274738701316528,0.347410071641207,0.22766908891499,0.00693944292397054,"medium",0.858942256003251,0.74248218963885,0.804353784857132,0.811293227781103,1,0.0382774414997294,0.195646215142868,0.00693944292397053,0.116460066364401,"[0.8,0.9)","approximately calibrated","acceptable"
847,"AI Governance",0.578115546705667,0.642206325242296,0.556756693928037,0.751212197542191,0.546485057193786,-0.0519246371450051,"medium",0.612497744124495,0.688303120134069,0.684250683543219,0.632326046398214,1,0.0996976308429245,0.315749316456781,-0.0519246371450051,0.0758053760095744,"[0.6,0.7)","approximately calibrated","acceptable"
848,"Public Policy",0.729016266078688,0.522948691435158,0.58860443518497,0.309340939298272,0.282816561311483,-0.161319256629845,"low",0.70502990291059,0.59312251087285,0.445843588459512,0.284524331829667,1,0.30708932845143,0.554156411540488,-0.161319256629845,0.11190739203774,"[0.4,0.5)","underconfident","review"
