"case_id","domain","forecast_probability","confidence","confidence_gap","confidence_flag","review_flag"
27,"Infrastructure",0.327930505239618,0.331226254581474,0.00329574934185572,"approximately calibrated","acceptable"
146,"Infrastructure",0.603163063448045,0.599885250277653,-0.00327781317039288,"approximately calibrated","review"
661,"AI Governance",0.624024812100175,0.620877437266273,-0.00314737483390137,"approximately calibrated","review"
359,"Public Policy",0.566314369622016,0.563192382873697,-0.00312198674831843,"approximately calibrated","review"
856,"Financial Risk",0.691805241436292,0.68897286645949,-0.00283237497680167,"approximately calibrated","acceptable"
456,"Healthcare",0.71978816040592,0.717121232142441,-0.00266692826347914,"approximately calibrated","review"
874,"Infrastructure",0.439242137127596,0.441725129550011,0.00248299242241407,"approximately calibrated","review"
888,"AI Governance",0.41428321839695,0.411980036863018,-0.00230318153393172,"approximately calibrated","review"
207,"Infrastructure",0.249410665538152,0.251631599930449,0.00222093439229704,"approximately calibrated","acceptable"
463,"Organizational Strategy",0.610491707919859,0.612664895310854,0.00217318739099459,"approximately calibrated","review"
752,"Public Policy",0.417907003914655,0.415869226480976,-0.00203777743367989,"approximately calibrated","review"
682,"AI Governance",0.623930834152645,0.625735623555324,0.00180478940267947,"approximately calibrated","acceptable"
15,"Healthcare",0.453981535130308,0.452392912847363,-0.0015886222829451,"approximately calibrated","review"
95,"AI Governance",0.749389926290731,0.75096458186707,0.00157465557633896,"approximately calibrated","acceptable"
267,"AI Governance",0.618680260069049,0.617107967290291,-0.00157229277875737,"approximately calibrated","review"
247,"Organizational Strategy",0.612427426693839,0.610900251803774,-0.00152717489006438,"approximately calibrated","acceptable"
484,"Organizational Strategy",0.0112976666187916,0.01,-0.00129766661879164,"approximately calibrated","acceptable"
724,"Healthcare",0.365937036822796,0.364650807394491,-0.00128622942830542,"approximately calibrated","review"
860,"AI Governance",0.855399684639535,0.854469097140919,-0.000930587498615965,"approximately calibrated","review"
551,"Healthcare",0.242979152315184,0.242512349206272,-0.000466803108911978,"approximately calibrated","review"
353,"Public Policy",0.646025308605371,0.645594417558227,-0.000430891047143778,"approximately calibrated","review"
533,"Financial Risk",0.451019709179761,0.45080619041933,-0.000213518760431131,"approximately calibrated","acceptable"
135,"Public Policy",0.568207257639623,0.568280309961148,7.30523215245471e-05,"approximately calibrated","review"
142,"Organizational Strategy",0.99,0.99,0,"approximately calibrated","acceptable"
274,"Healthcare",0.99,0.99,0,"approximately calibrated","acceptable"
275,"Healthcare",0.99,0.99,0,"approximately calibrated","acceptable"
